NU_ANO;CO_PESSOA_FISICA;ID_MATRICULA;NU_IDADE_REFERENCIA;TP_SEXO;TP_COR_RACA;TP_NACIONALIDADE;CO_UF_NASC;CO_MUNICIPIO_NASC;CO_PAIS_RESIDENCIA;CO_UF_END;CO_MUNICIPIO_END;TP_ZONA_RESIDENCIAL;IN_NECESSIDADE_ESPECIAL;IN_TRANSPORTE_PUBLICO;IN_TRANSP_BICICLETA;IN_TRANSP_MICRO_ONIBUS;IN_TRANSP_ONIBUS;IN_TRANSP_TR_ANIMAL;IN_TRANSP_VANS_KOMBI;IN_TRANSP_OUTRO_VEICULO;IN_TRANSP_EMBAR_ATE5;IN_TRANSP_EMBAR_5A15;IN_TRANSP_EMBAR_15A35;IN_TRANSP_EMBAR_35;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;ID_TURMA;CO_ENTIDADE
2023;1000000295;600000191;18;2;1;1;;00003635;00000009;00000027;00001309;1;0;0;0;0;;;0;;;;;;0;1;0;;60000170;11000024
2023;1000000296;600000192;10;1;2;1;;00004116;00000003;00000027;00003124;2;0;0;;;;;;;0;0;;;0;1;0;0;60000111;11000015
2023;1000000297;600000193;22;1;1;1;;00004704;00000007;;;2;0;0;;;;;;;;;0;0;0;1;0;0;60000021;11000002
2023;1000000298;600000194;20;1;0;1;;00001357;00000009;;00000044;1;0;0;;;;;;;;;;0;0;1;1;0;60000122;11000017
2023;1000000300;600000195;14;2;2;1;;00001467;00000005;;;1;0;1;;0;;;;;;;;;0;0;0;0;60000072;11000010
2023;1000000303;600000196;15;2;3;1;;00000255;00000007;00000002;;1;0;0;;;;0;;;;;;;0;1;0;0;60000181;11000025
2023;1000000304;600000197;24;1;3;1;;00005371;00000002;;00003234;1;0;0;;;;;;;;;;;0;1;0;0;60000033;11000004
2023;1000000305;600000198;26;1;1;1;;00003121;00000003;;00002581;1;0;0;0;;;;;0;;0;;;0;1;0;0;60000178;11000025
2023;1000000309;600000199;17;1;1;1;;00001744;00000003;;00001395;1;0;0;0;0;;;;1;;0;;0;0;1;0;0;60000077;11000010
2023;1000000314;600000200;16;2;3;1;;00003035;00000008;00000010;;1;0;0;;;;;;0;;;0;;0;0;0;;60000047;11000006
2023;1000000316;600000201;17;1;0;1;;00004519;00000001;00000022;;1;0;0;;;;;;;;;;;;1;1;0;60000046;11000006
2023;1000000318;600000202;8;1;2;1;;00005330;00000006;00000005;00000462;1;0;0;;0;;;0;;;;;;0;1;0;0;60000120;11000017
2023;1000000320;600000203;21;2;0;1;;00000241;00000005;;00005053;1;0;0;0;;;;0;;;0;0;;0;1;1;0;60000181;11000025
2023;1000000321;600000204;21;1;3;1;;00004521;00000001;;;1;0;0;;;;;0;;0;;;;0;1;0;0;60000104;11000014
2023;1000000322;600000205;20;2;3;1;;00005163;00000001;00000014;;1;0;1;;;;;;0;;;;;0;0;0;0;60000043;11000006
2023;1000000324;600000206;22;2;0;1;;00005028;00000002;00000024;00000002;1;0;0;;;;;;;;;;1;0;1;0;0;60000163;11000023
2023;1000000327;600000207;9;2;1;1;;00001605;00000007;;;1;0;0;;;;;;;;;;;0;0;0;0;60000036;11000005
2023;1000000328;600000208;11;1;1;1;;00001571;00000008;;;1;0;1;0;;;;;0;;;;;0;1;0;0;60000142;11000020
2023;1000000329;600000209;10;2;2;1;;00004118;00000007;00000005;00001416;1;0;0;;0;;;0;;;0;;;0;;0;0;60000001;11000000
2023;1000000330;600000210;7;2;1;1;;00004203;00000002;;00004791;2;0;0;;;0;;;;;;;0;0;1;0;0;60000037;11000005
2023;1000000331;600000211;19;2;3;1;;00002531;00000008;;;1;0;0;;;;;;;;;;;0;;0;0;60000100;11000014
2023;1000000333;600000212;21;1;1;1;;00004472;00000009;00000024;00004311;1;0;1;;;;0;;0;;;;;;0;0;0;60000086;11000012
2023;1000000334;600000213;11;2;1;1;;00003225;00000008;00000025;00000067;2;0;0;0;;;;;;;;;;0;1;0;1;60000088;11000012
2023;1000000336;600000214;13;1;0;1;;00002186;00000002;;;2;0;1;;0;;;;0;0;;;;0;1;0;0;60000003;11000000
2023;1000000339;600000215;17;2;3;1;;00002672;00000006;00000011;;1;1;0;;;;;;0;;;;;0;1;0;0;60000039;11000005
2023;1000000342;600000216;23;1;3;1;;00001716;00000001;;00000705;1;0;0;0;;1;;;;0;;;;0;;0;0;60000042;11000005
2023;1000000343;600000217;15;2;3;1;;00003567;00000001;00000007;00004580;1;0;0;;;;;;;;;;0;;;0;;60000081;11000011
2023;1000000344;600000218;19;1;3;1;;00004328;00000007;;00001626;1;0;1;;;;0;;;0;;0;;;1;0;1;60000124;11000017
2023;1000000347;600000219;15;2;1;1;;00004358;00000007;00000017;;1;0;0;;;;;;;0;;;0;0;1;0;0;60000154;11000021
2023;1000000350;600000220;14;1;1;1;;00002641;00000001;00000011;00005139;1;0;0;0;;;;0;;;;;;0;1;0;;60000173;11000024
2023;1000000353;600000221;20;1;1;1;;00002018;00000001;00000006;00001181;1;0;0;;1;1;;;;;1;;;0;1;0;0;60000117;11000016
2023;1000000354;600000222;10;2;1;1;;00004754;00000001;00000019;00002317;2;0;0;0;;;;;;;0;0;;0;1;0;0;60000047;11000006
2023;1000000355;600000223;14;1;1;1;;00000033;00000007;00000007;00002298;1;0;1;;;;0;;;;;0;;0;1;0;0;60000013;11000001
2023;1000000356;600000224;11;1;1;1;;00000413;00000003;00000027;;1;0;1;0;1;;;;;;;;;1;1;0;1;60000170;11000024
2023;1000000359;600000225;14;2;3;1;;00004331;00000007;00000025;00001050;;0;0;;;;;;;;;;;0;0;0;0;60000179;11000025
2023;1000000360;600000226;22;2;3;1;;00002260;00000008;;00000786;1;1;0;;;;;0;;;;;;0;0;0;0;60000186;11000026
2023;1000000361;600000227;12;1;0;1;;00002120;00000009;00000014;00002419;1;0;0;;;;;;;0;;;;0;1;0;0;60000104;11000014
2023;1000000362;600000228;17;1;0;1;;00002485;00000003;;00001191;1;0;0;;;;;;;;;;;0;1;0;0;60000206;11000029
2023;1000000363;600000229;44;1;1;1;;00005258;00000002;;00000155;1;0;0;;;;;;;;;;0;0;0;0;0;60000064;11000009
2023;1000000364;600000230;12;1;3;1;;00004274;00000007;00000012;00000101;1;0;0;;0;;;1;;;;;;0;1;0;;60000213;11000030
2023;1000000365;600000231;22;2;1;1;;00004270;00000006;00000020;;1;0;1;;;;;;0;;;;;0;1;0;0;60000143;11000020
2023;1000000368;600000232;21;2;1;1;;00002440;00000009;00000015;00002087;1;0;0;;;1;0;0;;;;0;;0;1;0;0;60000117;11000016
2023;1000000369;600000233;17;1;3;1;;00001588;00000008;00000009;;1;0;0;;;;;;1;;;;;0;1;0;0;60000076;11000010
2023;1000000370;600000234;18;2;3;1;;00001015;00000001;;;1;0;0;;;;;;;;;0;;0;1;0;0;60000176;11000025
2023;1000000371;600000235;15;1;0;1;;00004521;00000002;00000023;00004229;1;0;0;;1;;;0;;;;;;;1;0;0;60000116;11000016
2023;1000000372;600000236;10;1;0;1;;00004345;00000004;00000018;00000966;1;0;0;0;;1;0;;;;;;;0;1;;0;60000003;11000000
2023;1000000373;600000237;18;1;1;1;;00003467;00000006;;00003066;1;0;;;;;;0;;0;;;0;0;1;0;0;60000150;11000021
2023;1000000375;600000238;36;1;3;1;;00003427;00000001;;;1;0;0;;;;;;;;;;;0;1;0;0;60000144;11000020
2023;1000000378;600000239;19;2;0;1;;00004514;00000006;00000026;00004810;1;0;0;;;;;;;;;0;;0;1;0;0;60000035;11000004
2023;1000000379;600000240;9;2;0;3;;00000826;00000001;00000008;00002784;1;0;0;;;;;;0;;;0;;0;1;0;0;60000206;11000029
2023;1000000381;600000241;14;2;1;1;;00004012;00000005;;;1;0;0;;;;;;;;;;;0;1;0;0;60000022;11000003
2023;1000000383;600000242;17;1;3;1;;00004609;00000002;00000002;00001458;1;0;1;;;;;;;;;0;0;0;1;0;0;60000161;11000022
2023;1000000392;600000243;12;2;3;1;;00000971;00000001;;00005262;1;1;0;0;;;;;;;;0;;0;1;0;0;60000091;11000012
2023;1000000394;600000244;11;2;1;1;;00002395;00000009;00000007;00003646;1;0;0;;;;;;0;0;;;0;0;1;0;0;60000059;11000008
2023;1000000397;600000245;25;2;1;1;;00000964;00000001;00000024;;1;0;0;;;;;;;;;;;0;1;0;0;60000198;11000028
2023;1000000398;600000246;13;1;1;1;;00001199;00000008;;00005285;1;0;0;;0;1;;;;;;;0;0;1;0;0;60000175;11000024
2023;1000000401;600000247;13;2;2;1;;00000888;00000003;00000016;00004973;2;0;1;;;;;;;;0;0;0;0;1;0;0;60000047;11000006
2023;1000000402;600000248;12;1;1;1;;00003816;00000006;00000013;;1;0;0;;0;1;;;;;;;0;0;1;0;0;60000042;11000005
2023;1000000405;600000249;18;2;3;1;;00005413;00000004;00000027;00000873;2;0;0;;;;;;;;;;;0;1;0;0;60000017;11000002
2023;1000000408;600000250;18;2;0;1;;00004496;00000005;00000003;00004164;1;0;0;;;1;0;0;;;;;0;0;1;0;0;60000026;11000003
2023;1000000409;600000251;21;1;3;1;;00004076;00000007;00000022;00003533;2;0;0;;;;;;0;0;;;0;0;1;0;0;60000035;11000004
2023;1000000411;600000252;22;2;3;1;;00003118;00000005;00000027;00005106;1;0;0;;;;0;;0;;;;;0;0;0;0;60000015;11000002
2023;1000000415;600000253;20;1;1;1;;00001598;00000008;;00002410;1;0;0;;;;;;;;;;0;0;1;0;0;60000104;11000014
2023;1000000418;600000254;21;1;3;1;;00002135;00000008;00000016;00001078;1;0;0;;0;;;;;;0;;;0;;;0;60000211;11000030
2023;1000000419;600000255;19;2;3;1;;00003865;00000002;;;2;0;0;;;;;;;;;;;;1;0;0;60000062;11000008
2023;1000000421;600000256;14;1;0;1;;00001098;00000003;00000004;00005433;1;0;0;;;;;;;;;;0;0;0;0;;60000199;11000028
2023;1000000422;600000257;41;1;3;1;;00005277;00000008;;;1;0;0;;;;;;;;0;;;0;1;0;0;60000030;11000004
2023;1000000423;600000258;23;1;1;1;;00000317;00000006;;;1;0;0;0;;;;;;;;;;0;1;0;0;60000195;11000027
2023;1000000424;600000259;13;2;1;1;;00001699;00000008;;00003535;1;0;0;;;;0;;;;0;;;0;1;0;0;60000078;11000011
2023;1000000426;600000260;14;1;0;1;;00003454;00000003;00000015;;1;0;0;;;1;;;;;;;;0;0;0;0;60000186;11000026
2023;1000000427;600000261;15;2;3;1;;00002568;00000001;00000022;00003929;1;0;1;;;1;;;0;;0;;;0;1;0;0;60000068;11000009
2023;1000000429;600000262;13;2;3;1;;00001205;00000001;00000005;00003660;2;0;0;;0;;;;;;;;0;0;1;0;0;60000134;11000019
2023;1000000430;600000263;13;2;1;1;;00003093;00000007;00000018;00004078;1;0;0;;;1;;;0;;;;;0;1;0;0;60000109;11000015
2023;1000000433;600000264;18;1;0;1;;00005377;00000004;;00002041;1;0;1;;;;;;;0;;;;0;1;0;0;60000126;11000017
2023;1000000435;600000265;19;2;0;1;;00001590;00000001;;;1;0;0;0;;;;;;;0;;;0;1;0;0;60000139;11000019
2023;1000000438;600000266;18;2;3;1;;00005275;00000008;00000014;00003051;1;0;0;;;0;0;;;;;;;0;1;0;0;60000199;11000028
2023;1000000439;600000267;14;1;1;1;;00000695;00000006;00000001;;1;0;0;;;;0;;;;0;0;0;0;1;;0;60000025;11000003
2023;1000000440;600000268;12;1;2;1;;00002222;00000008;00000007;;1;0;0;;;;;;;;0;;;0;0;0;0;60000211;11000030
2023;1000000444;600000269;17;2;0;1;;00004594;00000001;;;1;0;0;0;;;;;0;;;;;0;1;0;0;60000193;11000027
2023;1000000446;600000270;20;2;0;1;;00002612;00000009;00000004;00002545;1;0;0;;;;;;;;;;;0;1;0;0;60000061;11000008
2023;1000000452;600000271;11;1;1;1;;00002371;00000001;00000020;00001715;1;0;0;;;;;0;;;;;;;;0;0;60000146;11000020
2023;1000000453;600000272;12;2;4;1;;00001124;00000004;;;1;0;1;;;1;0;;;0;;;;0;1;0;0;60000182;11000025
2023;1000000456;600000273;16;2;1;1;;00004692;00000006;00000005;00003695;1;0;1;;;;;;;;;;;0;1;0;0;60000213;11000030
2023;1000000459;600000274;9;2;5;1;;00004239;00000002;00000013;00002819;2;1;0;;;;;;;;;;0;0;1;0;0;60000196;11000027
2023;1000000462;600000275;9;1;3;1;;00005056;00000003;00000017;00002183;1;0;0;;;;;;;;;;;0;1;0;0;60000062;11000008
2023;1000000463;600000276;18;1;0;1;;00004811;00000006;00000027;00000067;1;0;0;;;;;;;;;;;0;1;0;0;60000207;11000029
2023;1000000465;600000277;12;1;3;1;;00001339;00000008;00000023;00000333;1;0;0;;;;;;;;;;;0;1;0;0;60000079;11000011
2023;1000000467;600000278;20;2;0;1;;00002909;00000008;00000006;;1;0;0;;;0;;0;0;;0;0;;0;1;0;0;60000182;11000025
2023;1000000468;600000279;21;1;0;1;;00000676;00000007;00000026;00000590;1;0;0;0;;;;;;;;;;0;1;0;;60000046;11000006
2023;1000000470;600000280;15;1;3;1;;00001444;00000007;00000026;;2;0;1;0;;;;;0;0;;;;0;;0;0;60000136;11000019
2023;1000000471;600000281;19;2;3;1;;00000826;00000004;00000004;00005387;2;0;0;;;;;0;;;;;;;1;0;0;60000180;11000025
2023;1000000472;600000282;25;1;3;1;;00000226;00000005;00000025;;1;0;0;;;1;0;;;;;;;0;1;0;0;60000120;11000017
2023;1000000474;600000283;14;2;3;1;;00002591;00000009;00000008;00002829;1;0;0;;;;0;;;;;;0;0;1;0;0;60000199;11000028
2023;1000000480;600000284;16;1;0;1;;00002356;00000003;00000003;00005351;2;0;1;;;;0;;;;0;;;0;1;0;0;60000045;11000006
2023;1000000481;600000285;22;1;0;1;;00002168;00000003;;00003057;1;0;0;;0;;0;;;;;0;;0;;;0;60000039;11000005
2023;1000000482;600000286;9;2;1;1;;00002211;00000003;00000023;00001552;2;0;0;;;;;;;;;;;0;1;0;0;60000065;11000009
2023;1000000484;600000287;8;1;1;1;;00005403;00000008;00000010;00004040;2;0;1;;;;0;;;;;;;0;1;0;1;60000083;11000011
2023;1000000488;600000288;18;2;3;1;;00000621;00000001;00000002;00004522;1;0;0;;;;;;;;;;;0;1;0;0;60000023;11000003
2023;1000000489;600000289;19;1;0;1;;00004769;00000009;;00002982;1;0;0;;0;;;;;0;;0;;0;1;0;0;60000041;11000005
2023;1000000491;600000290;14;2;1;1;;00001490;00000004;00000015;00003334;2;1;0;;;;;;;;0;;0;0;1;0;0;60000048;11000006
2023;1000000492;600000291;9;1;1;1;;00001750;00000007;;00005293;1;0;0;;;;0;;;;;;;0;0;0;0;60000142;11000020
2023;1000000494;600000292;14;1;0;1;;00004703;00000008;00000025;;1;0;0;;;0;;;;;;;0;0;1;0;0;60000123;11000017
2023;1000000496;600000293;10;2;3;1;;00004162;00000009;00000019;00002155;1;0;0;;;;0;;;;1;0;;0;1;;0;60000001;11000000
2023;1000000498;600000294;20;1;1;1;;00004789;00000004;00000025;00005313;1;0;1;;;1;;;;;;;;0;1;0;0;60000155;11000022
2023;1000000502;600000295;13;1;0;1;;00002562;00000006;;;1;1;0;0;;;;;;;0;;0;0;0;0;0;60000027;11000003
2023;1000000503;600000296;23;2;1;1;;00002665;00000005;;00004038;2;0;0;0;;;;;0;;;;;0;;0;0;60000210;11000029
2023;1000000505;600000297;8;1;3;1;;00000754;00000001;00000009;00002157;1;0;0;;;;;0;;;0;0;;0;1;0;;60000068;11000009
2023;1000000507;600000298;20;1;3;1;;00001364;00000002;;;1;0;0;;;;;;0;0;;;;0;1;0;0;60000002;11000000
2023;1000000510;600000299;20;2;1;1;;00005254;00000005;00000004;00003126;1;0;0;0;;;;;;;;;;0;1;0;0;60000141;11000020
2023;1000000511;600000300;10;2;3;1;;00000215;00000007;00000012;;1;0;1;;;1;;;0;;;;;0;1;0;0;60000085;11000012
2023;1000000513;600000301;17;2;0;1;;00001162;00000003;00000011;;1;0;0;;;1;;;;;0;;;0;1;0;;60000128;11000018
2023;1000000514;600000302;13;1;1;1;;00002080;00000007;;;1;0;0;;;0;;;;;0;;;0;1;;0;60000194;11000027
2023;1000000515;600000303;15;1;1;1;;00002342;00000007;00000018;00000193;2;0;0;0;;1;;0;0;;;;;0;1;0;0;60000152;11000021
2023;1000000516;600000304;20;2;1;1;;00001815;00000002;00000016;00003373;1;0;0;;;1;0;;;;0;;0;0;1;0;0;60000136;11000019
2023;1000000517;600000305;17;2;3;1;;00003593;00000005;00000022;;1;0;1;0;;;;;;;;;0;0;;0;0;60000039;11000005
2023;1000000519;600000306;22;2;0;1;;00002662;00000006;00000018;00004527;1;0;0;;;;0;;;;;0;;;0;0;0;60000174;11000024
2023;1000000522;600000307;9;1;4;1;;00003666;00000006;00000005;;1;0;0;;;;;;;;;;;0;1;0;0;60000188;11000026
2023;1000000524;600000308;12;2;1;1;;00005355;00000006;;00003631;1;0;0;0;;;;;0;;0;;;0;1;;0;60000017;11000002
2023;1000000525;600000309;11;1;1;1;;00000526;00000004;00000006;00004527;1;0;0;;1;;;;;;;;;;0;0;0;60000125;11000017
2023;1000000526;600000310;19;2;3;1;;00000600;00000002;00000019;00004943;1;0;0;;;;;;;0;;;;0;1;0;0;60000037;11000005
2023;1000000529;600000311;17;1;3;1;;00000414;00000004;00000011;;1;1;0;;0;;;1;;;;0;;0;1;0;0;60000160;11000022
2023;1000000530;600000312;9;1;0;1;;00003937;00000003;00000007;00003525;1;0;0;;;;;;;;;;;0;1;0;0;60000072;11000010
2023;1000000531;600000313;16;2;3;1;;00003069;00000002;;;1;0;0;0;;;0;;0;;;;;0;1;0;0;60000093;11000013
2023;1000000533;600000314;12;1;3;1;;00004238;00000007;00000018;00004303;1;0;0;;;;0;;;;;;;0;1;0;0;60000124;11000017
2023;1000000534;600000315;21;2;3;1;;00004286;00000008;00000003;00001701;1;0;0;;;;;;;;;;0;0;1;0;0;60000192;11000027
2023;1000000535;600000316;18;2;3;1;;00005344;00000006;;;1;1;0;;;;;;;;;;;0;1;0;0;60000145;11000020
2023;1000000536;600000317;19;1;3;1;;00003802;00000006;00000014;00003993;1;0;;;;1;;;;;;0;;0;1;0;0;60000039;11000005
2023;1000000538;600000318;13;2;1;1;;00000118;00000003;;00003024;1;0;1;;;1;;;;0;0;1;;0;1;0;;60000094;11000013
2023;1000000539;600000319;16;2;0;1;;00005418;00000009;00000004;;1;0;0;;0;;;;0;;;0;;0;1;0;0;60000086;11000012
2023;1000000540;600000320;11;1;0;1;;00000888;00000003;00000019;;2;1;0;;;;0;;;;;;;0;0;0;0;60000015;11000002
2023;1000000541;600000321;33;2;3;1;;00000677;00000001;00000009;00003688;1;0;0;;;1;;;1;;;;0;0;1;0;0;60000135;11000019
2023;1000000542;600000322;13;1;1;1;;00001081;00000004;;00000974;1;0;0;0;0;;;;;;;0;;;1;0;0;60000068;11000009
2023;1000000543;600000323;20;1;3;1;;00004224;00000005;;00000814;1;0;0;;;;;;1;0;;;;0;1;0;0;60000082;11000011
2023;1000000545;600000324;10;1;3;1;;00005451;00000001;00000021;;2;0;0;;;;;;0;;;0;;0;1;0;0;60000057;11000008
2023;1000000546;600000325;12;2;1;1;;00005033;00000001;00000026;00003450;1;0;1;;0;;;;;;;;;0;1;0;0;60000026;11000003
2023;1000000547;600000326;16;1;1;1;;00000791;00000006;00000002;;1;0;1;;;;0;;;;;;;0;0;0;0;60000096;11000013
2023;1000000557;600000327;17;1;3;1;;00004452;00000001;00000025;00002022;2;0;0;;;;;;;;0;;;0;1;0;0;60000061;11000008
2023;1000000559;600000328;10;2;1;1;;00001937;00000008;;00003007;1;0;0;;;;0;;;;;;0;0;1;0;0;60000025;11000003
2023;1000000560;600000329;23;2;3;1;;00003344;00000003;;;1;0;1;;;1;;;;;;;;0;1;1;0;60000133;11000018
2023;1000000561;600000330;16;2;0;1;;00000810;00000009;00000019;00005352;1;0;0;0;;;;0;;;0;;;;0;0;1;60000144;11000020
2023;1000000563;600000331;19;1;1;1;;00000901;00000008;;00004283;1;0;1;;;;;;;;0;;;0;1;0;0;60000053;11000007
2023;1000000564;600000332;17;2;3;1;;00002643;00000008;00000019;;1;0;0;;;1;;;;;;;;0;1;0;0;60000120;11000017
2023;1000000565;600000333;15;1;1;1;;00001955;00000006;00000009;00004556;1;0;0;;;;;;;0;;1;;0;0;0;0;60000178;11000025
2023;1000000566;600000334;10;2;3;1;;00000855;00000001;00000016;00001269;1;0;0;0;;;;;;;;;;0;1;0;0;60000009;11000001
2023;1000000567;600000335;16;2;0;1;;00005521;00000002;;00003522;1;0;1;;0;;;0;;;;;;0;1;0;0;60000166;11000023
2023;1000000569;600000336;10;2;3;1;;00002719;00000005;;00003038;1;0;1;;;;;;0;;;;;0;1;0;0;60000209;11000029
2023;1000000570;600000337;12;1;0;1;;00004306;00000009;00000025;00004899;1;1;0;;;;;;;0;;;0;0;1;0;0;60000033;11000004
2023;1000000571;600000338;16;2;3;1;;00000590;00000001;00000005;;1;0;1;;;1;;0;;;;0;;0;0;0;0;60000159;11000022
2023;1000000573;600000339;19;1;1;1;;00002554;00000001;;00002492;2;0;0;;;;0;;;0;;;;0;1;0;0;60000071;11000010
2023;1000000575;600000340;12;1;3;1;;00004793;00000005;00000011;;1;0;1;;;;;;0;;;;;0;0;0;0;60000073;11000010
2023;1000000580;600000341;16;2;0;1;;00003486;00000001;00000020;00003205;2;0;0;;;;;0;;;;;;0;1;0;0;60000149;11000021
2023;1000000581;600000342;7;1;3;1;;00003495;00000008;00000013;;1;0;0;;;;0;;0;;;;;0;;0;0;60000004;11000000
2023;1000000582;600000343;11;1;0;1;;00003768;00000009;;00002603;2;1;0;;;;;;;;;;;0;;0;0;60000059;11000008
2023;1000000584;600000344;16;1;0;1;;00000563;00000005;00000020;00000433;1;0;0;;;;;;;;;0;;0;1;0;0;60000048;11000006
2023;1000000585;600000345;14;2;0;1;;00005125;00000001;00000014;00001663;1;0;1;;;0;;;0;;;;;;1;0;0;60000210;11000029
2023;1000000590;600000346;17;2;0;1;;00002816;00000001;00000007;00003614;1;0;0;;0;;;;;;0;;;0;1;0;0;60000187;11000026
2023;1000000591;600000347;9;1;3;1;;00000610;00000004;;00004797;1;0;1;;1;;;;0;0;;;0;0;1;0;0;60000039;11000005
2023;1000000592;600000348;21;1;1;1;;00002657;00000005;00000013;00003924;2;0;0;;;;;;;;;;;0;1;0;0;60000213;11000030
2023;1000000595;600000349;14;1;3;1;;00001018;00000004;00000022;;1;0;0;;0;;;;0;;0;;;0;1;0;1;60000195;11000027
2023;1000000596;600000350;13;1;3;1;;00005046;00000009;;00000874;1;0;0;;0;;;;;0;;;0;0;1;0;0;60000166;11000023
2023;1000000597;600000351;15;2;0;1;;00002236;00000002;00000024;00000866;1;0;0;0;;;;;;;;;0;0;1;0;1;60000182;11000025
2023;1000000600;600000352;14;1;0;1;;00005323;00000004;00000019;00004975;1;0;1;;;;;0;;;;;0;0;1;0;0;60000058;11000008
2023;1000000603;600000353;17;2;3;1;;00004808;00000008;00000026;00001376;1;0;0;0;0;;0;;0;;;;;0;1;0;0;60000079;11000011
2023;1000000604;600000354;13;1;3;1;;00000075;00000002;;00002083;1;0;0;;;;;;;;;;;0;1;0;0;60000177;11000025
2023;1000000605;600000355;14;1;1;1;;00001383;00000005;;;1;0;1;;;;;;;0;;;;0;1;0;0;60000002;11000000
2023;1000000606;600000356;10;1;1;1;;00000030;00000005;00000024;00000203;1;0;0;;;;;;0;;;;;0;1;;;60000124;11000017
2023;1000000608;600000357;14;1;3;1;;00000740;00000004;00000010;00003250;1;0;0;;;;;;;;;;;0;1;0;0;60000149;11000021
2023;1000000609;600000358;13;1;0;1;;00001161;00000005;00000016;00004084;2;1;0;;;;;;;;;;;0;1;0;1;60000103;11000014
2023;1000000610;600000359;14;1;1;1;;00002741;00000003;00000022;00002613;2;0;0;;;;0;;;;;;;0;0;0;0;60000157;11000022
2023;1000000612;600000360;11;2;3;1;;00001988;00000008;;;1;0;0;;0;;;0;;;;;;0;1;0;0;60000086;11000012
2023;1000000613;600000361;15;2;1;1;;00001278;00000001;00000010;;1;1;0;;;;;;;;0;;;0;1;1;0;60000135;11000019
2023;1000000614;600000362;9;2;1;1;;00000154;00000003;00000015;;2;0;;0;;;0;;;;;;0;0;1;0;1;60000132;11000018
2023;1000000617;600000363;16;2;3;1;;00002494;00000005;00000026;00004479;2;0;0;;;;;;;;;;;0;;0;0;60000187;11000026
2023;1000000618;600000364;14;2;0;1;;00002911;00000007;;00002151;1;0;0;0;;;;0;;;;;;0;0;0;0;60000134;11000019
2023;1000000620;600000365;14;1;1;1;;00000203;00000007;00000006;00005061;1;1;0;;;;;;0;;0;;;0;1;0;0;60000038;11000005
2023;1000000621;600000366;22;1;0;1;;00000747;00000001;;00002380;1;0;0;;;;;;;;;;0;0;;0;0;60000046;11000006
2023;1000000623;600000367;10;1;0;1;;00002310;00000009;00000005;00000558;1;0;0;;;;;0;;;;;0;0;1;0;0;60000207;11000029
2023;1000000624;600000368;20;2;3;1;;00000711;00000007;;00003583;1;0;1;;;;0;;;;;;;0;1;0;0;60000130;11000018
2023;1000000627;600000369;21;1;0;1;;00005269;00000005;00000015;00000799;2;0;1;0;;;;;;;;;;0;1;0;1;60000067;11000009
2023;1000000628;600000370;11;2;3;1;;00002193;00000005;00000023;00000469;1;0;0;0;0;;0;;;;0;;;0;1;0;0;60000087;11000012
2023;1000000629;600000371;14;2;0;1;;00000154;00000008;00000027;00000437;1;0;0;;;;;0;;;;0;;0;1;0;1;60000089;11000012
2023;1000000631;600000372;16;1;0;1;;00003229;00000009;;;1;0;0;;0;;;0;;;0;;;0;1;0;0;60000211;11000030
2023;1000000637;600000373;13;1;3;1;;00002297;00000008;00000012;00001192;1;0;0;0;;;0;;0;0;0;;;0;1;0;0;60000023;11000003
2023;1000000638;600000374;9;2;1;1;;00003621;00000003;00000009;00005215;1;0;0;;;;;;0;0;0;;0;0;1;0;1;60000213;11000030
2023;1000000640;600000375;17;2;1;1;;00000318;00000001;;00005403;1;0;0;;;;;;;;;;0;0;0;0;0;60000186;11000026
2023;1000000642;600000376;22;1;1;1;;00002563;00000001;00000014;;1;0;0;;;;;0;;;;;;0;1;0;0;60000035;11000004
2023;1000000643;600000377;9;2;1;1;;00003550;00000003;;;1;0;0;;;;;;0;;;;;0;0;0;0;60000154;11000021
2023;1000000644;600000378;13;1;0;1;;00005287;00000009;;00004506;1;0;1;;1;;;;;;;;0;0;1;0;0;60000209;11000029
2023;1000000645;600000379;11;1;3;1;;00005320;00000005;00000020;00000812;1;0;0;0;;;;;;;;;;0;1;0;0;60000056;11000007
2023;1000000646;600000380;13;1;0;1;;00002528;00000004;00000017;00001666;1;0;0;;;;;;;;;;;0;1;0;0;60000211;11000030
2023;1000000647;600000381;15;2;1;1;;00001541;00000001;;00004016;1;0;0;;0;;;;;;;;;0;1;0;0;60000203;11000028
2023;1000000649;600000382;7;2;3;1;;00005144;00000008;;00002233;1;0;0;;;;;;0;;;;;0;1;0;0;60000186;11000026
2023;1000000650;600000383;16;1;0;1;;00000984;00000005;;00005376;1;0;0;;0;;;;;;;;;0;1;0;;60000115;11000016
2023;1000000653;600000384;11;2;1;1;;00002550;00000006;;00003312;1;0;0;0;;;;0;;0;;;0;;0;;0;60000088;11000012
2023;1000000657;600000385;18;2;0;1;;00000417;00000002;;00001556;1;0;0;0;0;;;;;;;;;0;1;0;0;60000064;11000009
2023;1000000658;600000386;14;2;0;1;;00003959;00000002;00000025;;1;0;0;;0;;;0;;;;;;0;1;0;0;60000196;11000027
2023;1000000659;600000387;17;1;1;1;;00005479;00000008;;;2;0;0;;0;;;;;;;;;0;1;0;0;60000024;11000003
