NU_ANO;CO_PESSOA_FISICA;ID_MATRICULA;NU_IDADE_REFERENCIA;TP_SEXO;TP_COR_RACA;TP_NACIONALIDADE;CO_UF_NASC;CO_MUNICIPIO_NASC;CO_PAIS_RESIDENCIA;CO_UF_END;CO_MUNICIPIO_END;TP_ZONA_RESIDENCIAL;IN_NECESSIDADE_ESPECIAL;IN_TRANSPORTE_PUBLICO;IN_TRANSP_BICICLETA;IN_TRANSP_MICRO_ONIBUS;IN_TRANSP_ONIBUS;IN_TRANSP_TR_ANIMAL;IN_TRANSP_VANS_KOMBI;IN_TRANSP_OUTRO_VEICULO;IN_TRANSP_EMBAR_ATE5;IN_TRANSP_EMBAR_5A15;IN_TRANSP_EMBAR_15A35;IN_TRANSP_EMBAR_35;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;ID_TURMA;CO_ENTIDADE
2022;1000000264;500000192;12;1;3;1;;00003214;00000003;00000005;00000471;1;0;0;;;;0;;;;;;;0;;0;0;50000119;11000016
2022;1000000265;500000193;19;2;0;1;;00002984;00000001;00000015;00001772;1;0;0;;;;;;0;;;;0;0;1;0;0;50000114;11000016
2022;1000000268;500000194;6;2;3;1;;00005070;00000008;00000013;;1;0;0;0;;;;;;0;0;;;0;1;0;1;50000104;11000014
2022;1000000271;500000195;22;2;0;1;;00003298;00000001;;00005207;1;0;1;0;;;0;;;;;;;0;1;0;0;50000080;11000011
2022;1000000272;500000196;13;1;3;1;;00004703;00000005;00000022;;1;0;0;;;;;1;;0;;;0;0;1;0;0;50000004;11000000
2022;1000000273;500000197;19;2;0;1;;00002702;00000001;00000008;00002697;1;0;0;;;;;;;;;;;0;1;0;0;50000204;11000029
2022;1000000274;500000198;7;1;1;1;;00000521;00000005;00000008;00004919;1;1;0;0;;;;;;;;;;0;1;1;0;50000050;11000007
2022;1000000276;500000199;14;2;0;1;;00002812;00000007;;;1;0;1;;;;;;0;0;;0;;0;0;;0;50000077;11000010
2022;1000000277;500000200;20;1;3;1;;00003894;00000008;00000017;;1;0;0;;0;;;0;0;;;;;0;1;0;0;50000049;11000006
2022;1000000278;500000201;13;2;2;1;;00003752;00000006;;;2;0;0;0;;;;0;0;;;;;0;1;0;0;50000023;11000003
2022;1000000279;500000202;14;2;1;1;;00001307;00000005;;00004841;1;0;0;;0;;;;;;;;;0;0;0;0;50000020;11000002
2022;1000000280;500000203;13;2;3;1;;00005348;00000004;;00004827;1;0;0;;;;;;;;;;0;0;1;0;0;50000081;11000011
2022;1000000285;500000204;19;2;2;1;;00000968;00000006;00000006;00004721;2;0;0;;0;1;;;;;;;0;0;1;0;1;50000103;11000014
2022;1000000287;500000205;18;1;1;1;;00004848;00000006;;00003892;1;0;1;;;;;;0;;;;;0;1;1;0;50000155;11000022
2022;1000000288;500000206;14;2;2;1;;00003898;00000005;00000004;00003643;1;0;0;;;;;;;;;;;0;1;0;0;50000150;11000021
2022;1000000289;500000207;18;1;3;1;;00005492;00000003;;;1;0;0;;;;0;;;;;;;0;1;;0;50000018;11000002
2022;1000000290;500000208;23;2;0;1;;00002397;00000004;00000014;00004249;1;0;0;;0;;0;;;;;;;0;1;0;0;50000085;11000012
2022;1000000291;500000209;9;1;1;1;;00000340;00000002;00000025;;1;0;0;;;;0;0;;;;;;0;1;0;1;50000125;11000017
2022;1000000292;500000210;16;2;1;1;;00002931;00000004;;00003942;1;0;;;0;;;;0;;;;;0;0;0;0;50000140;11000019
2022;1000000294;500000211;14;1;0;1;;00003347;00000005;;;2;0;0;;;;;;;;;;0;0;1;0;0;50000196;11000027
2022;1000000295;500000212;17;2;1;1;;00004857;00000008;;00001312;1;0;0;;;;;;;;;;;0;0;1;0;50000184;11000026
2022;1000000296;500000213;9;1;2;1;;00002192;00000001;00000003;00005149;1;0;0;0;;;;;;0;;;;0;1;0;0;50000209;11000029
2022;1000000297;500000214;21;1;1;1;;00001147;00000002;00000021;00004151;1;0;0;0;0;;;;;;;0;;0;1;0;0;50000023;11000003
2022;1000000298;500000215;19;1;0;1;;00002769;00000005;00000002;00002812;1;0;0;;;;;;;;0;;;0;1;0;0;50000130;11000018
2022;1000000300;500000216;13;2;2;1;;00000508;00000001;;;1;0;1;;;;;;0;0;;;;0;0;0;0;50000075;11000010
2022;1000000303;500000217;14;2;3;1;;00000313;00000007;00000009;;1;0;0;0;0;1;;;;;;;;0;1;0;;50000052;11000007
2022;1000000304;500000218;23;1;3;1;;00000186;00000001;;00003342;1;0;0;;;;;;;0;0;;;0;1;0;0;50000054;11000007
2022;1000000305;500000219;25;1;1;1;;00005240;00000007;;00001893;1;0;1;;;;;;;;;;;0;1;0;0;50000171;11000024
2022;1000000309;500000220;16;1;1;1;;00002402;00000008;;00002038;1;0;1;0;0;;;0;;;;;0;0;;0;0;50000168;11000023
2022;1000000314;500000221;15;2;3;1;;00000360;00000002;00000020;;1;0;0;;0;;;;;;;0;0;0;;0;0;50000168;11000023
2022;1000000316;500000222;16;1;0;1;;00005081;00000007;00000011;00005180;1;0;0;;;;;;;;;;;0;1;0;0;50000067;11000009
2022;1000000318;500000223;7;1;2;1;;00000155;00000007;00000027;00004777;1;0;0;;;;;0;;;;;;;0;0;0;50000005;11000000
2022;1000000320;500000224;20;2;0;1;;00001567;00000002;00000004;;1;0;1;;;1;;;;;;;0;;1;0;0;50000011;11000001
2022;1000000321;500000225;20;1;3;1;;;00000007;00000027;;1;0;0;0;;;;;;;;;;0;1;0;1;50000113;11000016
2022;1000000322;500000226;19;2;3;1;;00000178;00000008;00000013;00005453;1;0;0;;;;;;;;;;;0;0;0;0;50000198;11000028
2022;1000000324;500000227;21;2;0;1;;00001331;00000001;00000008;00003951;1;0;0;;;;;;;;;;;0;1;0;;50000087;11000012
2022;1000000327;500000228;8;2;1;1;;00001063;00000008;00000025;00000425;1;0;0;;0;;;0;0;;;;0;0;;0;;50000211;11000030
2022;1000000328;500000229;10;1;1;1;;00004895;00000002;00000024;00002401;2;0;0;;;;;0;0;;0;;0;0;1;0;0;50000008;11000001
2022;1000000329;500000230;9;2;2;1;;00000756;00000001;00000025;00005422;1;0;1;;;1;;;;0;;;;0;1;0;0;50000151;11000021
2022;1000000330;500000231;6;2;1;1;;00002381;00000007;00000003;00000953;1;0;0;;;;0;;;;;;;0;1;;0;50000098;11000013
2022;1000000331;500000232;18;2;3;1;;00000513;00000005;;00001316;1;0;0;;;;0;;;;;;0;0;1;0;0;50000164;11000023
2022;1000000333;500000233;20;1;1;1;;00003855;00000002;;00002412;1;0;0;;0;;;;;;;;;0;1;0;;50000189;11000026
2022;1000000334;500000234;10;2;1;1;;00002731;00000003;00000021;00001636;1;0;0;0;0;;;;;;;;0;0;0;0;0;50000104;11000014
2022;1000000335;500000235;13;2;3;1;;00003940;00000003;;00004418;1;0;1;;;0;;;;;0;;;0;1;0;0;50000199;11000028
2022;1000000336;500000236;12;1;0;1;;00001004;00000006;00000021;00001637;1;0;0;;;;;;;;;;;0;1;0;0;50000031;11000004
2022;1000000339;500000237;16;2;3;1;;00000334;00000002;00000019;00002535;1;0;0;;;;0;;;;;;0;0;1;0;0;50000105;11000014
2022;1000000340;500000238;20;2;0;1;;00005061;00000008;00000019;;1;0;0;;0;;;;;0;;;;0;1;0;0;50000061;11000008
2022;1000000342;500000239;22;1;3;1;;00003733;00000001;;;1;0;0;;;;0;;;;;0;0;0;;0;0;50000138;11000019
2022;1000000343;500000240;14;2;3;1;;00000587;00000002;;00003569;1;0;1;0;;;;;0;;;0;;0;1;0;0;50000168;11000023
2022;1000000344;500000241;18;1;3;1;;00004793;00000007;00000005;;1;0;0;;0;;;;;;;;;0;0;0;0;50000210;11000029
2022;1000000347;500000242;14;2;1;1;;00004440;00000008;00000015;;1;0;1;;;;;;;;0;;;0;1;0;0;50000010;11000001
2022;1000000350;500000243;13;1;1;1;;00001171;00000008;;00000871;1;0;1;;;;;;;;;;;0;1;0;0;50000127;11000018
2022;1000000353;500000244;19;1;1;1;;00000746;00000006;00000006;00003940;2;0;0;0;;;;0;;;;;;0;1;0;0;50000213;11000030
2022;1000000354;500000245;9;2;1;1;;00002517;00000001;00000025;;1;0;0;;;;0;;0;0;;;;0;1;0;0;50000070;11000009
2022;1000000355;500000246;13;1;1;1;;00002774;00000007;00000002;;1;0;0;;;;;;;;;;;0;1;0;0;50000147;11000020
2022;1000000356;500000247;10;1;1;1;;00004634;00000004;;00000354;1;0;1;0;;;;0;0;;;0;;0;1;0;0;50000048;11000006
2022;1000000359;500000248;13;2;3;1;;00002533;00000003;00000001;00005315;1;0;0;;;;;;;;;;;0;1;0;0;50000193;11000027
2022;1000000360;500000249;21;2;3;1;;00000067;00000005;;;1;0;0;;;1;;;;;;;0;0;1;0;0;50000155;11000022
2022;1000000361;500000250;11;1;0;1;;00002999;00000008;00000014;00000637;1;0;0;;;;;;;;;;;;1;0;0;50000184;11000026
2022;1000000362;500000251;16;1;0;1;;00005413;00000003;00000020;00002321;1;0;0;;;;;;;;;0;;0;1;;0;50000167;11000023
2022;1000000363;500000252;43;1;1;1;;00005261;00000001;00000021;00003977;1;0;0;;;;0;0;;;;;;0;1;0;;50000080;11000011
2022;1000000364;500000253;11;1;3;1;;00000129;00000006;00000020;00004898;1;0;0;;;;;;;;;;;;1;0;0;50000189;11000026
2022;1000000365;500000254;21;2;1;1;;00002940;00000007;00000007;00003332;1;0;0;;1;;;;;;;;;0;1;0;0;50000097;11000013
2022;1000000368;500000255;20;2;1;1;;00005383;00000007;00000011;00001709;1;0;0;;;;;;0;;0;;;0;1;0;0;50000204;11000029
2022;1000000369;500000256;16;1;3;1;;00005346;00000001;00000010;;1;0;0;;;;;;;;0;;;;0;0;0;50000065;11000009
2022;1000000370;500000257;17;2;3;1;;00001228;00000001;00000014;;1;0;0;;;;;;0;;;0;;0;1;0;0;50000013;11000001
2022;1000000371;500000258;14;1;0;1;;00004548;00000007;;;1;0;0;;;;;;0;;;;;0;1;0;1;50000136;11000019
2022;1000000372;500000259;9;1;0;1;;00002977;00000002;00000020;00004196;1;0;1;;;;;;;;;;;0;1;0;0;50000147;11000020
2022;1000000373;500000260;17;1;1;1;;00000744;00000002;;00004199;1;0;1;;;;;;;;;;0;0;1;0;0;50000008;11000001
2022;1000000375;500000261;35;1;3;1;;00004551;00000005;;00001890;1;0;0;;;;;0;;;;0;;0;1;0;0;50000136;11000019
2022;1000000378;500000262;18;2;0;1;;00002611;00000001;00000016;;1;0;0;0;;;;;;0;;;;0;1;0;0;50000140;11000019
2022;1000000379;500000263;8;2;0;3;;00001023;00000003;00000008;00004200;1;0;0;0;;;;;;;;;;0;1;0;0;50000065;11000009
2022;1000000381;500000264;13;2;1;1;;00000582;00000001;00000007;;2;0;0;;;;0;0;;;;;;0;1;0;0;50000189;11000026
2022;1000000383;500000265;16;1;3;1;;00001114;00000007;;;1;0;1;;;1;;;;0;;;;0;0;0;;50000168;11000023
2022;1000000392;500000266;11;2;3;1;;00000804;00000003;00000021;;1;0;0;;1;;;0;;0;;;;0;1;1;0;50000042;11000005
2022;1000000394;500000267;10;2;1;1;;00003521;00000005;;00002441;1;0;0;;;;;0;;;;0;;0;1;;0;50000195;11000027
2022;1000000397;500000268;24;2;1;1;;00000052;00000005;;;1;0;0;;;;;;;;;;;0;1;0;0;50000179;11000025
2022;1000000398;500000269;12;1;1;1;;00004100;00000007;;00004143;1;0;0;0;;;;0;;;;;;0;1;0;0;50000115;11000016
2022;1000000399;500000270;17;1;0;1;;00000130;00000002;00000015;00002990;1;0;1;;;;;;0;;;0;0;0;1;1;;50000119;11000016
2022;1000000401;500000271;12;2;2;1;;00002574;00000006;00000005;00002344;1;0;0;;;1;;0;;;;;;;1;0;;50000095;11000013
2022;1000000402;500000272;11;1;1;1;;00002597;00000006;00000020;00003144;1;0;;;;;;;;;;;;0;0;0;0;50000126;11000017
2022;1000000405;500000273;17;2;3;1;;00005315;00000003;;00005068;1;0;0;;;1;0;;;;0;;;0;1;0;0;50000023;11000003
2022;1000000408;500000274;17;2;0;1;;00000541;00000001;00000023;00005214;1;0;0;;;;;;0;0;0;;;0;;0;;50000032;11000004
2022;1000000409;500000275;20;1;3;1;;00003293;00000005;00000001;00002258;1;0;0;;;;0;;;;0;;;0;1;0;0;50000038;11000005
2022;1000000410;500000276;17;2;3;1;;00002213;00000003;00000019;;1;0;0;0;;;;;;;0;0;;0;1;1;0;50000014;11000001
2022;1000000411;500000277;21;2;3;1;;00001117;00000004;00000007;00003292;1;0;0;;;;;;0;;;;;0;1;0;0;50000030;11000004
2022;1000000415;500000278;19;1;1;1;;00002994;00000001;;;1;0;0;;;;;;;;0;0;;0;;1;;50000144;11000020
2022;1000000418;500000279;20;1;3;1;;00001096;00000004;00000027;00002708;1;0;0;;;;0;;;;;;;0;1;0;0;50000182;11000025
2022;1000000419;500000280;18;2;3;1;;00004505;00000001;00000022;00002491;1;0;0;0;;;;;;;;;;0;;0;0;50000131;11000018
2022;1000000421;500000281;13;1;0;1;;00004681;00000006;00000008;;2;0;0;;;;;;;;;;;0;1;0;0;50000111;11000015
2022;1000000422;500000282;40;1;3;1;;00002993;00000003;00000007;;1;0;0;;;;0;;;;;;;0;1;0;0;50000110;11000015
2022;1000000423;500000283;22;1;1;1;;00001017;00000001;;00001300;1;0;0;;;;;0;;0;;;;0;1;0;1;50000112;11000015
2022;1000000424;500000284;12;2;1;1;;00002577;00000004;00000007;00000774;2;0;0;0;;;;;;0;;0;;0;1;0;0;50000077;11000010
2022;1000000426;500000285;13;1;0;1;;00000053;00000003;00000003;00001249;1;0;0;;;;;;0;;;0;;;1;0;0;50000039;11000005
2022;1000000427;500000286;14;2;3;1;;00001111;00000003;00000012;;1;0;0;;;;;0;0;;;;;0;1;0;0;50000044;11000006
2022;1000000428;500000287;10;2;0;1;;00002497;00000006;00000021;00004717;1;0;0;;;1;0;;;;;;;0;0;0;0;50000145;11000020
2022;1000000429;500000288;12;2;3;1;;00005216;00000005;00000020;00001792;2;0;0;;;;;;;0;;;;0;1;0;0;50000155;11000022
2022;1000000430;500000289;12;2;1;1;;00000806;00000004;00000006;00002634;1;0;0;;0;0;;;0;;;0;;0;1;0;0;50000088;11000012
2022;1000000433;500000290;17;1;0;1;;00005169;00000007;00000015;;2;0;0;;;;;;;;;;;0;1;0;0;50000157;11000022
2022;1000000435;500000291;18;2;0;1;;00001770;00000005;;00001640;1;0;0;;;;;;0;0;;0;0;0;1;0;0;50000156;11000022
2022;1000000437;500000292;15;2;0;1;;00001389;00000004;;00002885;1;0;1;;;;;;;;;;;0;;0;0;50000090;11000012
2022;1000000438;500000293;17;2;3;1;;00004563;00000005;00000022;00001763;1;0;1;0;;1;;1;;;;;;0;1;0;;50000119;11000016
2022;1000000439;500000294;13;1;1;1;;00004388;00000007;00000015;00000120;1;0;0;;;;0;0;;;;;0;0;1;0;;50000060;11000008
2022;1000000440;500000295;11;1;2;1;;00000317;00000003;00000013;00002747;1;0;1;;0;;;;;;;;0;;1;0;0;50000142;11000020
2022;1000000443;500000296;8;2;0;1;;00001104;00000001;;00002885;1;0;0;;;;0;;;;;;;0;1;0;0;50000056;11000007
2022;1000000444;500000297;16;2;0;1;;00001378;00000005;;00001977;1;0;0;;;0;;;0;;;;0;0;1;0;0;50000190;11000027
2022;1000000446;500000298;19;2;0;1;;00002331;00000005;00000010;00002643;2;0;0;;;;;;;;;;;0;1;0;0;50000139;11000019
2022;1000000447;500000299;22;1;1;1;;00004372;00000007;00000026;00003190;1;0;0;;;;;;;0;0;;;0;1;;0;50000039;11000005
2022;1000000450;500000300;20;1;2;1;;00002066;00000005;00000004;00000860;1;0;0;;1;;;;;;;;;0;1;1;;50000170;11000024
2022;1000000452;500000301;10;1;1;1;;00002914;00000001;;;1;0;0;;;1;;;;0;;0;;0;1;;;50000082;11000011
2022;1000000453;500000302;11;2;4;1;;00000397;00000008;00000026;00002561;2;0;0;0;0;1;;;;;0;;;0;1;0;0;50000088;11000012
2022;1000000454;500000303;20;2;2;1;;00002264;00000008;;00004264;1;0;1;;;;;;;;;;0;0;0;0;0;50000069;11000009
2022;1000000456;500000304;15;2;1;1;;00001660;00000001;;00001862;1;0;0;0;;;;;;;0;;;;1;0;0;50000174;11000024
2022;1000000458;500000305;7;1;0;1;;00005178;00000005;;00004297;2;0;0;;;;;;;0;;0;;0;0;1;;50000125;11000017
2022;1000000459;500000306;8;2;5;1;;00003539;00000008;;00001736;1;0;0;0;0;1;;;0;;;;;0;1;0;0;50000058;11000008
2022;1000000462;500000307;8;1;3;1;;00004328;00000006;00000003;00002648;1;0;0;0;;1;;;;;;;;0;1;0;0;50000032;11000004
2022;1000000463;500000308;17;1;0;1;;00003374;00000002;00000003;;1;0;1;;;1;0;;;0;0;;;0;1;0;;50000013;11000001
2022;1000000465;500000309;11;1;3;1;;00001407;00000004;00000024;00000687;1;0;0;0;;;;;;;;;;0;1;0;0;50000133;11000018
2022;1000000467;500000310;19;2;0;1;;00003772;00000004;00000025;00004534;1;0;0;;;0;;0;0;;;;;0;1;1;0;50000035;11000004
2022;1000000468;500000311;20;1;0;1;;00004149;00000001;00000027;00003333;2;0;0;;;1;;;0;;;;0;0;1;0;0;50000126;11000017
2022;1000000469;500000312;23;2;0;1;;00004179;00000007;00000002;;1;0;0;;;;;;;;;;0;0;1;0;0;50000098;11000013
2022;1000000470;500000313;14;1;3;1;;00003311;00000006;00000002;00000432;2;0;0;;;0;;;0;;0;0;0;0;0;0;0;50000121;11000017
2022;1000000471;500000314;18;2;3;1;;00004021;00000008;;;1;0;0;;;;0;0;;;;;;0;1;0;0;50000030;11000004
2022;1000000472;500000315;24;1;3;1;;00003185;00000006;00000017;00000545;1;0;0;;;;0;;;0;;;;0;;0;1;50000165;11000023
2022;1000000474;500000316;13;2;3;1;;00000818;00000002;00000009;;1;0;0;0;;;0;;;;;;0;0;1;0;0;50000172;11000024
2022;1000000480;500000317;15;1;0;1;;00000549;00000002;;;1;0;0;;;;0;;;;;;;0;1;0;0;50000105;11000014
2022;1000000481;500000318;21;1;0;1;;00002329;00000007;;00004786;1;0;0;;;;;;;;;0;;0;1;0;0;50000059;11000008
2022;1000000482;500000319;8;2;1;1;;00000619;00000005;;00004900;1;0;0;;;;;;;;;;;0;;0;0;50000075;11000010
2022;1000000484;500000320;7;1;1;1;;00000123;00000004;;00003664;1;0;0;;;;;;;;;;;0;1;0;0;50000185;11000026
2022;1000000488;500000321;17;2;3;1;;00003522;00000005;00000026;;1;0;0;;0;;;0;0;;;;0;0;1;0;0;50000142;11000020
2022;1000000489;500000322;18;1;0;1;;00000590;00000003;;00004202;2;0;0;;;1;0;;;;;;;0;1;1;0;50000202;11000028
2022;1000000491;500000323;13;2;1;1;;00004220;00000003;00000022;;1;0;0;;;;;;;;;;0;0;1;0;0;50000087;11000012
2022;1000000492;500000324;8;1;1;1;;00001819;00000006;00000003;00000227;1;0;0;;;;;;;;0;0;;0;1;0;0;50000077;11000010
2022;1000000494;500000325;13;1;0;1;;00000892;00000006;;00000815;2;0;1;;;;;0;;;;;;0;1;0;0;50000124;11000017
2022;1000000496;500000326;9;2;3;1;;00004909;00000003;00000019;;1;0;1;;0;1;;0;0;0;;;;0;1;0;0;50000011;11000001
2022;1000000497;500000327;16;2;0;1;;00002708;00000005;00000008;00002553;2;0;1;;;1;;;;;;;;;1;0;0;50000139;11000019
2022;1000000498;500000328;19;1;1;1;;00001647;00000005;00000009;00001076;1;0;0;;0;;;;;;;;;0;1;0;0;50000146;11000020
2022;1000000499;500000329;18;1;3;1;;00004060;00000006;;00005334;1;0;0;;;;;1;0;;;;;0;1;0;0;50000196;11000027
2022;1000000501;500000330;19;2;3;1;;00003336;00000003;00000001;00000434;1;0;0;0;;;;;;;0;;;0;1;0;0;50000084;11000011
2022;1000000502;500000331;12;1;0;1;;00003047;00000003;;00003634;1;0;0;;;;;;;;0;;;0;1;0;0;50000070;11000009
2022;1000000503;500000332;22;2;1;1;;00001224;00000002;00000016;00003504;1;0;0;;;1;;;;;;;;0;1;;0;50000036;11000005
2022;1000000504;500000333;17;1;1;1;;00002854;00000001;00000024;;2;0;0;;;;0;;;;;;;0;1;0;0;50000096;11000013
2022;1000000505;500000334;7;1;3;1;;00000634;00000005;00000010;00005369;1;0;0;;;0;;0;;;;;0;0;1;0;0;50000070;11000009
2022;1000000507;500000335;19;1;3;1;;00000296;00000008;;;1;0;1;;0;;;0;0;;;;;0;1;;0;50000058;11000008
2022;1000000510;500000336;19;2;1;1;;00002855;00000005;;;1;0;0;;;;;;;;;;;0;1;0;0;50000067;11000009
2022;1000000511;500000337;9;2;3;1;;00001864;00000007;00000004;;1;0;0;;;1;;;;;;;;0;1;0;0;50000072;11000010
2022;1000000513;500000338;16;2;0;1;;00005439;00000002;00000027;00005349;1;0;0;;;;;;;;;;;0;1;0;0;50000035;11000004
2022;1000000514;500000339;12;1;1;1;;00002647;00000002;;;1;0;0;;;0;;;;;;;;0;1;0;0;50000093;11000013
2022;1000000515;500000340;14;1;1;1;;00001504;00000005;00000013;00002364;1;0;1;0;;;;;;;;;;0;1;0;0;50000188;11000026
2022;1000000516;500000341;19;2;1;1;;00004608;00000001;00000007;00002805;2;0;0;;;;;0;;;;;;0;1;0;0;50000002;11000000
2022;1000000517;500000342;16;2;3;1;;00002226;00000006;;00000316;2;0;1;;1;;;;;;;0;0;0;1;0;0;50000181;11000025
2022;1000000519;500000343;21;2;0;1;;00002127;00000001;00000026;00000144;1;0;0;;;;0;1;0;;;;;0;1;0;0;50000203;11000028
2022;1000000522;500000344;8;1;4;1;;00003459;00000001;;00002386;1;0;0;;;;;;;;;;;0;0;0;0;50000139;11000019
2022;1000000524;500000345;11;2;1;1;;00002208;00000001;00000002;;2;0;0;;;;;;;;;;;0;1;0;0;50000210;11000029
2022;1000000525;500000346;10;1;1;1;;00003368;00000006;00000014;00001909;1;0;0;0;;1;0;0;;;;;0;0;1;0;0;50000007;11000000
2022;1000000526;500000347;18;2;3;1;;00003094;00000005;00000005;00003383;1;0;1;;;;;;0;0;;;;0;1;;0;50000037;11000005
2022;1000000529;500000348;16;1;3;1;;00000255;00000003;00000019;00004655;1;0;0;;;;;0;;;;;0;0;1;;;50000007;11000000
2022;1000000530;500000349;8;1;0;1;;00004250;00000008;;00002894;1;0;0;;;0;;;0;;;0;;0;1;0;0;50000092;11000013
2022;1000000531;500000350;15;2;3;1;;00000513;00000003;00000020;00000643;1;0;1;;;;0;;;;0;;;0;1;0;0;50000035;11000004
2022;1000000533;500000351;11;1;3;1;;00004529;00000006;00000019;00001491;1;0;0;0;;;;;;;;;;0;1;0;0;50000069;11000009
2022;1000000534;500000352;20;2;3;1;;00000652;00000004;00000017;;1;0;0;;;;0;;;;0;;;0;1;0;0;50000217;11000030
2022;1000000535;500000353;17;2;3;1;;00002547;00000005;00000001;00002824;1;0;1;;;;;;;;0;;;0;1;0;;50000094;11000013
2022;1000000536;500000354;18;1;3;1;;00004427;00000004;00000015;;2;1;0;;;;;;0;;;;;0;1;0;0;50000053;11000007
2022;1000000538;500000355;12;2;1;1;;00004104;00000003;;;2;0;1;;;;;;;;0;;;0;1;1;0;50000079;11000011
2022;1000000539;500000356;15;2;0;1;;00002418;00000001;00000005;00004611;1;0;0;0;;;;;;;0;;;0;;0;0;50000211;11000030
2022;1000000540;500000357;10;1;0;1;;00003455;00000003;00000017;00000108;1;0;0;;;;0;;;;;;;0;1;0;;50000023;11000003
2022;1000000541;500000358;32;2;3;1;;00002649;00000004;;00004410;1;0;0;;0;;;;;;;;0;0;0;0;0;50000121;11000017
2022;1000000542;500000359;12;1;1;1;;00002092;00000004;;00000903;1;0;1;;0;;;;;;;;0;0;1;0;;50000016;11000002
2022;1000000543;500000360;19;1;3;1;;00000492;00000008;00000001;00001513;1;0;0;;;;;;;0;;;;0;1;0;0;50000015;11000002
2022;1000000545;500000361;9;1;3;1;;00002239;00000001;00000007;00002323;1;0;0;;;;0;;;;;;;0;0;0;0;50000083;11000011
2022;1000000546;500000362;11;2;1;1;;00002856;00000001;;00001568;1;0;0;0;;1;;0;;;;;;0;1;0;0;50000171;11000024
2022;1000000547;500000363;15;1;1;1;;00001255;00000002;00000002;00005003;1;0;0;;;;;0;;;1;;0;0;1;0;0;50000173;11000024
2022;1000000552;500000364;10;1;3;1;;00003743;00000001;00000027;;1;0;1;;;;;;;0;;;;0;1;0;0;50000181;11000025
2022;1000000557;500000365;16;1;3;1;;00005082;00000005;00000017;00003155;2;0;0;;;;;0;0;;;;;0;1;0;0;50000023;11000003
2022;1000000559;500000366;9;2;1;1;;00000558;00000001;;00001344;1;0;0;;0;;;0;;;;;;0;1;0;0;50000028;11000003
2022;1000000560;500000367;22;2;3;1;;00001933;00000003;00000009;;1;0;0;;;0;;;;;0;;;0;1;0;0;50000199;11000028
2022;1000000561;500000368;15;2;0;1;;00000275;00000006;;00002050;1;0;0;;;;;;;;;;;0;1;0;0;50000152;11000021
2022;1000000562;500000369;18;2;0;1;;00000378;00000007;;00003144;1;0;0;;0;;;0;;;;;;0;1;0;0;50000127;11000018
2022;1000000563;500000370;18;1;1;1;;00002402;00000007;00000001;;2;0;0;;;;;;;;0;0;;0;;0;0;50000190;11000027
2022;1000000564;500000371;16;2;3;1;;00003458;00000005;;;1;0;0;;;;;;;;;0;0;0;1;0;;50000084;11000011
2022;1000000565;500000372;14;1;1;1;;00003567;00000003;00000008;00001811;1;0;0;;;;;;0;;;;;0;1;;0;50000072;11000010
2022;1000000566;500000373;9;2;3;1;;00003566;00000004;00000006;00000782;1;0;0;;0;;;;;;;;;0;1;0;0;50000076;11000010
2022;1000000567;500000374;15;2;0;1;;00003112;00000001;;00000655;2;0;0;;;1;;;;;;0;;0;1;0;0;50000018;11000002
2022;1000000569;500000375;9;2;3;1;;00002714;00000001;00000003;00005220;1;0;0;;;;;;;;0;;;0;1;0;0;50000141;11000020
2022;1000000570;500000376;11;1;0;1;;00005080;00000005;00000027;;1;0;0;;;;;;0;;;;;;;0;0;50000005;11000000
2022;1000000571;500000377;15;2;3;1;;00002860;00000003;00000004;00000376;2;0;0;;;;;;;;;;;0;1;0;0;50000105;11000014
2022;1000000573;500000378;18;1;1;1;;00001253;00000004;;;1;0;;;;1;;;;;;;;0;1;0;0;50000022;11000003
2022;1000000575;500000379;11;1;3;1;;00003429;00000008;00000008;00000708;1;0;0;0;;;;0;;;;;;0;1;0;0;50000158;11000022
2022;1000000580;500000380;15;2;0;1;;00001456;00000008;00000001;00002856;1;0;0;;;;0;;;0;;;;0;;0;0;50000052;11000007
2022;1000000581;500000381;6;1;3;1;;00002664;00000008;00000014;00005027;1;0;0;;1;1;;;;;;;0;0;1;1;0;50000100;11000014
2022;1000000582;500000382;10;1;0;1;;00000691;00000008;;;1;0;1;;;;;;0;0;;;;0;1;0;0;50000212;11000030
2022;1000000584;500000383;15;1;0;1;;00002691;00000005;;;1;0;0;;;;0;0;;;0;0;;0;1;0;0;50000121;11000017
2022;1000000585;500000384;13;2;0;1;;00005079;00000003;00000017;00003775;2;0;0;;;;;;;;0;0;;0;1;0;0;50000173;11000024
2022;1000000590;500000385;16;2;0;1;;00001155;00000005;;00001863;1;0;0;;;;;;0;;;;;0;1;0;0;50000198;11000028
2022;1000000591;500000386;8;1;3;1;;00000237;00000006;;;1;0;0;;;;0;;0;;;;;0;1;0;0;50000005;11000000
2022;1000000592;500000387;20;1;1;1;;00000215;00000005;;;1;0;0;;0;;;0;;;;;;0;1;0;0;50000100;11000014
2022;1000000595;500000388;13;1;3;1;;00003695;00000005;00000004;;1;0;1;0;1;;;;0;;;;;0;1;0;0;50000134;11000019
