NU_ANO;CO_PESSOA_FISICA;ID_MATRICULA;ID_TURMA;CO_ENTIDADE;NU_IDADE_REFERENCIA;NU_IDADE;TP_SEXO;TP_COR_RACA;TP_NACIONALIDADE;CO_UF_END;CO_MUNICIPIO_END;TP_ZONA_RESIDENCIAL;IN_NECESSIDADE_ESPECIAL;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_DEF_AUDITIVA;IN_DEF_FISICA;IN_DEF_INTELECTUAL;IN_SURDEZ;IN_SURDOCEGUEIRA;IN_DEF_MULTIPLA;IN_AUTISMO;IN_SUPERDOTACAO;IN_TRANSPORTE_PUBLICO;TP_RESPONSAVEL_TRANSPORTE;TP_ETAPA_ENSINO;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;IN_ESPECIAL_EXCLUSIVA;TP_MEDIACAO_DIDATICO_PEDAGO;CO_REGIAO;CO_UF;CO_MUNICIPIO;CO_DISTRITO;TP_DEPENDENCIA;TP_LOCALIZACAO
2019;100000796;200000692;201910000135005;10000135;11;11;2;1;1;42;4205407;1;0;0;0;0;0;0;0;0;0;0;0;0;;18;1;0;0;0;1;4;42;4205407;420540703;4;1
2019;100000989;200000693;201910000135001;10000135;15;15;1;3;1;42;4205407;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;4;42;4205407;420540703;4;1
2019;100000584;200000694;201910000136001;10000136;7;7;1;4;1;24;2408102;2;0;0;0;0;0;0;0;0;0;0;0;1;1;14;1;0;0;0;1;2;24;2408102;240810204;3;2
2019;100000754;200000695;201910000136001;10000136;11;11;1;5;1;24;2408102;2;0;0;0;0;0;0;0;0;0;0;0;1;1;18;1;0;0;0;1;2;24;2408102;240810204;3;2
2019;100000081;200000696;201910000138002;10000138;7;7;2;1;1;32;3205309;1;0;0;0;0;0;0;0;0;0;0;0;0;;15;1;0;0;0;1;3;32;3205309;320530904;3;1
2019;100000554;200000697;201910000138001;10000138;13;13;1;2;1;32;3205309;1;0;0;0;0;0;0;0;0;0;0;0;0;;20;1;0;0;0;1;3;32;3205309;320530904;3;1
2019;100000701;200000698;201910000138002;10000138;12;12;2;1;1;32;3205309;1;0;0;0;0;0;0;0;0;0;0;0;0;;19;1;0;0;0;1;3;32;3205309;320530904;3;1
2019;100000396;200000699;201910000139001;10000139;29;29;2;1;1;26;2611606;1;0;0;0;0;0;0;0;0;0;0;0;0;;69;0;1;0;0;1;2;26;2611606;261160605;3;1
2019;100000641;200000700;201910000139002;10000139;6;6;2;1;1;26;2611606;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;2;26;2611606;261160605;3;1
2019;100000904;200000701;201910000139002;10000139;10;10;2;2;2;26;2611606;1;1;0;0;0;0;0;0;0;1;0;1;1;2;17;1;0;0;0;1;2;26;2611606;261160605;3;1
2019;100000916;200000702;201910000139002;10000139;11;11;2;1;1;26;2611606;1;0;0;0;0;0;0;0;0;0;0;0;0;;18;1;0;0;0;1;2;26;2611606;261160605;3;1
2019;100000963;200000703;201910000139002;10000139;7;7;1;1;1;26;2611606;1;0;0;0;0;0;0;0;0;0;0;0;0;;15;1;0;0;0;1;2;26;2611606;261160605;3;1
2019;100000131;200000704;201910000140001;10000140;11;11;2;1;1;23;2304400;1;0;0;0;0;0;0;0;0;0;0;0;0;;19;1;0;0;0;1;2;23;2304400;230440004;3;1
2019;100000312;200000705;201910000140003;10000140;13;13;2;2;3;23;2304400;;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;2;23;2304400;230440004;3;1
2019;100000370;200000706;201910000140001;10000140;12;12;1;3;1;23;2304400;;0;0;0;0;0;0;0;0;0;0;0;0;;19;1;0;0;0;1;2;23;2304400;230440004;3;1
2019;100000485;200000707;201910000140003;10000140;10;10;1;3;1;23;2304400;1;1;0;0;0;0;0;0;0;0;1;0;0;;18;1;0;0;0;1;2;23;2304400;230440004;3;1
2019;100000555;200000708;201910000140003;10000140;12;12;2;3;1;23;2304400;1;0;0;0;0;0;0;0;0;0;0;0;0;;20;1;0;0;0;1;2;23;2304400;230440004;3;1
2019;100000571;200000709;201910000140003;10000140;17;17;1;1;1;23;2304400;;0;0;0;0;0;0;0;0;0;0;0;1;2;27;1;0;0;0;1;2;23;2304400;230440004;3;1
2019;100000715;200000710;201910000140001;10000140;8;8;1;3;1;23;2304400;1;0;0;0;0;0;0;0;0;0;0;0;0;;15;1;0;0;0;1;2;23;2304400;230440004;3;1
2019;100000107;200000711;201910000141004;10000141;9;9;2;3;1;35;3550308;1;0;0;0;0;0;0;0;0;0;0;0;1;1;17;1;0;0;0;1;3;35;3550308;355030803;4;1
2019;100000197;200000712;201910000141002;10000141;11;11;2;3;1;35;3550308;1;1;0;0;0;0;0;0;1;1;0;0;0;;20;1;0;0;0;1;3;35;3550308;355030803;4;1
2019;100000213;200000713;201910000141001;10000141;13;13;2;1;1;35;3550308;1;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;3;35;3550308;355030803;4;1
2019;100000242;200000714;201910000141004;10000141;18;18;1;3;1;35;3550308;1;0;0;0;0;0;0;0;0;0;0;0;1;2;28;1;0;0;0;1;3;35;3550308;355030803;4;1
2019;100000155;200000715;201910000142001;10000142;17;17;2;3;1;32;3205309;1;0;0;0;0;0;0;0;0;0;0;0;0;;27;1;0;0;0;1;3;32;3205309;320530902;4;1
2019;100000680;200000716;201910000142002;10000142;8;8;1;3;1;32;3205309;1;0;0;0;0;0;0;0;0;0;0;0;0;;17;1;0;0;0;1;3;32;3205309;320530902;4;1
2019;100000770;200000717;201910000142003;10000142;11;11;2;2;1;32;3205309;1;0;0;0;0;0;0;0;0;0;0;0;0;;19;1;0;0;0;1;3;32;3205309;320530902;4;1
2019;100000979;200000718;201910000142003;10000142;18;18;1;1;1;32;3205309;1;0;0;0;0;0;0;0;0;0;0;0;0;;28;1;0;0;0;1;3;32;3205309;320530902;4;1
2019;100000225;200000719;201910000143002;10000143;13;13;2;1;1;27;2704302;2;0;0;0;0;0;0;0;0;0;0;0;1;1;20;1;0;0;0;1;2;27;2704302;270430201;3;2
2019;100000239;200000720;201910000143001;10000143;18;18;1;1;1;27;2704302;2;0;0;0;0;0;0;0;0;0;0;0;1;2;26;1;0;0;0;1;2;27;2704302;270430201;3;2
2019;100000308;200000721;201910000143001;10000143;6;6;2;3;1;27;2704302;2;0;0;0;0;0;0;0;0;0;0;0;1;2;14;1;0;0;0;1;2;27;2704302;270430201;3;2
2019;100000581;200000722;201910000143001;10000143;6;6;1;1;1;27;2704302;2;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;2;27;2704302;270430201;3;2
2019;100000948;200000723;201910000143004;10000143;9;9;2;2;1;27;2704302;2;0;0;0;0;0;0;0;0;0;0;0;0;;16;1;0;0;0;1;2;27;2704302;270430201;3;2
2019;100000882;200000724;201910000144002;10000144;6;6;2;3;1;26;2611606;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;2;26;2611606;261160603;4;1
2019;100000936;200000725;201910000144001;10000144;13;13;1;1;1;26;2611606;1;0;0;0;0;0;0;0;0;0;0;0;0;;18;1;0;0;0;1;2;26;2611606;261160603;4;1
2019;100000384;200000726;201910000145002;10000145;8;8;2;3;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;0;;16;1;0;0;0;1;2;29;2927408;292740804;2;1
2019;100000008;200000727;201910000146001;10000146;12;12;1;2;1;41;4106902;1;0;0;0;0;0;0;0;0;0;0;0;0;;20;1;0;0;0;1;4;41;4106902;410690201;4;1
2019;100000178;200000728;201910000146001;10000146;10;10;2;1;1;41;4106902;1;0;0;0;0;0;0;0;0;0;0;0;0;;18;1;0;0;0;1;4;41;4106902;410690201;4;1
2019;100000211;200000729;201910000146001;10000146;13;13;1;3;1;41;4106902;1;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;4;41;4106902;410690201;4;1
2019;100000434;200000730;201910000146002;10000146;23;23;2;3;1;41;4106902;1;0;0;0;0;0;0;0;0;0;0;0;0;;71;0;1;0;0;1;4;41;4106902;410690201;4;1
2019;100000767;200000731;201910000146001;10000146;10;10;1;1;1;41;4106902;1;0;0;0;0;0;0;0;0;0;0;0;0;;17;1;0;0;0;1;4;41;4106902;410690201;4;1
2019;100000093;200000732;201910000148002;10000148;8;8;1;;1;53;5300108;1;0;0;0;0;0;0;0;0;0;0;0;0;;16;1;0;0;0;1;5;53;5300108;530010804;3;1
2019;100000200;200000733;201910000148002;10000148;14;14;2;3;1;53;5300108;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;5;53;5300108;530010804;3;1
2019;100000353;200000734;201910000148001;10000148;13;13;2;3;1;53;5300108;1;1;0;1;0;0;0;0;0;0;0;0;1;2;20;1;0;0;0;1;5;53;5300108;530010804;3;1
2019;100000390;200000735;201910000148004;10000148;6;6;1;3;1;53;5300108;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;5;53;5300108;530010804;3;1
2019;100000553;200000736;201910000148004;10000148;11;11;2;3;1;53;5300108;1;0;0;0;0;0;0;0;0;0;0;0;0;;19;1;0;0;0;1;5;53;5300108;530010804;3;1
2019;100000636;200000737;201910000148004;10000148;13;13;2;3;1;53;5300108;1;0;0;0;0;0;0;0;0;0;0;0;1;2;21;1;0;0;0;1;5;53;5300108;530010804;3;1
2019;100000644;200000738;201910000148002;10000148;13;13;2;3;1;53;5300108;1;0;0;0;0;0;0;0;0;0;0;0;0;;20;1;0;0;0;1;5;53;5300108;530010804;3;1
2019;100000681;200000739;201910000148004;10000148;8;8;1;;1;53;5300108;1;0;0;0;0;0;0;0;0;0;0;0;0;;17;1;0;0;0;1;5;53;5300108;530010804;3;1
2019;100000864;200000740;201910000148004;10000148;16;16;2;3;1;53;5300108;1;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;5;53;5300108;530010804;3;1
2019;100000269;200000741;201910000149004;10000149;8;8;1;1;1;35;3509502;1;0;0;0;0;0;0;0;0;0;0;0;0;;16;1;0;0;0;1;3;35;3509502;350950205;4;1
2019;100000448;200000742;201910000149002;10000149;9;9;2;3;1;35;3509502;1;0;0;0;0;0;0;0;0;0;0;0;0;;17;1;0;0;0;1;3;35;3509502;350950205;4;1
2019;100000724;200000743;201910000149004;10000149;9;9;1;3;1;35;3509502;1;0;0;0;0;0;0;0;0;0;0;0;0;;16;1;0;0;0;1;3;35;3509502;350950205;4;1
2019;100000824;200000744;201910000149002;10000149;16;16;1;1;1;35;3509502;1;0;0;0;0;0;0;0;0;0;0;0;0;;26;1;0;0;0;1;3;35;3509502;350950205;4;1
2019;100000172;200000745;201910000150001;10000150;16;16;2;3;1;35;3550308;1;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;3;35;3550308;355030804;2;1
2019;100000344;200000746;201910000150001;10000150;14;14;1;1;1;35;3550308;1;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;3;35;3550308;355030804;2;1
2019;100000360;200000747;201910000150002;10000150;32;32;1;3;1;35;3550308;;1;0;0;1;0;0;0;0;0;0;0;0;;71;0;1;0;0;1;3;35;3550308;355030804;2;1
2019;100000468;200000748;201910000150002;10000150;18;18;2;3;1;35;3550308;1;0;0;0;0;0;0;0;0;0;0;0;0;;28;1;0;0;0;1;3;35;3550308;355030804;2;1
2019;100000543;200000749;201910000150002;10000150;11;11;1;1;1;35;3550308;1;0;0;0;0;0;0;0;0;0;0;0;1;1;19;1;0;0;0;1;3;35;3550308;355030804;2;1
2019;100000623;200000750;201910000150001;10000150;9;9;2;3;1;35;3550308;1;0;0;0;0;0;0;0;0;0;0;0;0;;16;1;0;0;0;1;3;35;3550308;355030804;2;1
2019;100000709;200000751;201910000150002;10000150;16;16;1;3;1;35;3550308;1;0;0;0;0;0;0;0;0;0;0;0;0;;27;1;0;0;0;1;3;35;3550308;355030804;2;1
2019;100000818;200000752;201910000150001;10000150;8;8;1;;1;35;3550308;1;0;0;0;0;0;0;0;0;0;0;0;0;;16;1;0;0;0;1;3;35;3550308;355030804;2;1
2019;100000854;200000753;201910000150001;10000150;40;40;1;1;1;35;3550308;1;0;0;0;0;0;0;0;0;0;0;0;1;2;71;0;1;0;0;1;3;35;3550308;355030804;2;1
2019;100000435;200000754;201910000151002;10000151;8;8;2;1;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;0;;17;1;0;0;0;1;2;29;2927408;292740805;4;1
2019;100000490;200000755;201910000151004;10000151;14;14;1;1;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;2;29;2927408;292740805;4;1
2019;100000545;200000756;201910000151003;10000151;15;15;1;1;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;2;29;2927408;292740805;4;1
2019;100000587;200000757;201910000151001;10000151;27;27;2;1;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;0;;70;0;1;0;0;1;2;29;2927408;292740805;4;1
2019;100000648;200000758;201910000151005;10000151;13;13;2;3;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;2;29;2927408;292740805;4;1
2019;100000700;200000759;201910000151004;10000151;14;14;1;3;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;2;29;2927408;292740805;4;1
2019;100000738;200000760;201910000151003;10000151;8;8;1;3;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;0;;16;1;0;0;0;1;2;29;2927408;292740805;4;1
2019;100000827;200000761;201910000151005;10000151;18;18;2;3;1;29;2927408;;0;0;0;0;0;0;0;0;0;0;0;0;;25;1;0;0;0;1;2;29;2927408;292740805;4;1
2019;100000831;200000762;201910000151004;10000151;18;18;1;1;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;0;;28;1;0;0;0;1;2;29;2927408;292740805;4;1
2019;100000840;200000763;201910000151003;10000151;17;17;1;2;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;0;;25;1;0;0;0;1;2;29;2927408;292740805;4;1
2019;100000858;200000764;201910000151001;10000151;9;9;1;2;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;1;2;15;1;0;0;0;1;2;29;2927408;292740805;4;1
2019;100000868;200000765;201910000151005;10000151;40;40;1;3;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;0;;69;0;1;0;0;1;2;29;2927408;292740805;4;1
2019;100000973;200000766;201910000151002;10000151;16;16;1;1;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;1;2;71;0;1;0;0;1;2;29;2927408;292740805;4;1
2019;100000997;200000767;201910000151005;10000151;12;12;2;1;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;0;;20;1;0;0;0;1;2;29;2927408;292740805;4;1
2019;100000077;200000768;201910000152005;10000152;15;15;1;3;1;31;3106200;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;3;31;3106200;310620004;4;1
2019;100000095;200000769;201910000152003;10000152;8;8;2;1;3;31;3106200;1;0;0;0;0;0;0;0;0;0;0;0;0;;15;1;0;0;0;1;3;31;3106200;310620004;4;1
2019;100000253;200000770;201910000152002;10000152;6;6;2;;1;31;3106200;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;3;31;3106200;310620004;4;1
2019;100000287;200000771;201910000152002;10000152;8;8;1;;1;31;3106200;1;0;0;0;0;0;0;0;0;0;0;0;0;;16;1;0;0;0;1;3;31;3106200;310620004;4;1
2019;100000292;200000772;201910000152003;10000152;25;25;1;3;1;31;3106200;1;0;0;0;0;0;0;0;0;0;0;0;0;;70;0;1;0;0;1;3;31;3106200;310620004;4;1
2019;100000340;200000773;201910000152002;10000152;28;28;2;1;1;31;3106200;1;0;0;0;0;0;0;0;0;0;0;0;0;;71;0;1;0;0;1;3;31;3106200;310620004;4;1
2019;100000509;200000774;201910000152002;10000152;7;7;1;3;1;31;3106200;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;3;31;3106200;310620004;4;1
2019;100000608;200000775;201910000152004;10000152;12;12;2;1;1;31;3106200;1;0;0;0;0;0;0;0;0;0;0;0;0;;20;1;0;0;0;1;3;31;3106200;310620004;4;1
2019;100000616;200000776;201910000152001;10000152;11;11;2;1;1;31;3106200;1;0;0;0;0;0;0;0;0;0;0;0;0;;18;1;0;0;0;1;3;31;3106200;310620004;4;1
2019;100000650;200000777;201910000152001;10000152;18;18;2;1;1;31;3106200;1;0;0;0;0;0;0;0;0;0;0;0;0;;28;1;0;0;0;1;3;31;3106200;310620004;4;1
2019;100000667;200000778;201910000152004;10000152;19;19;2;1;1;31;3106200;1;0;0;0;0;0;0;0;0;0;0;0;0;;70;0;1;0;0;1;3;31;3106200;310620004;4;1
2019;100000969;200000779;201910000152005;10000152;10;10;2;1;1;31;3106200;1;0;0;0;0;0;0;0;0;0;0;0;0;;15;1;0;0;0;1;3;31;3106200;310620004;4;1
2019;100000175;200000780;201910000154002;10000154;13;13;1;1;1;22;2211001;2;0;0;0;0;0;0;0;0;0;0;0;1;1;21;1;0;0;0;1;2;22;2211001;221100102;3;2
2019;100000243;200000781;201910000154002;10000154;16;16;1;1;1;22;2211001;2;0;0;0;0;0;0;0;0;0;0;0;0;;26;1;0;0;0;1;2;22;2211001;221100102;3;2
2019;100000245;200000782;201910000154002;10000154;16;16;1;3;1;22;2211001;2;0;0;0;0;0;0;0;0;0;0;0;1;2;26;1;0;0;0;1;2;22;2211001;221100102;3;2
2019;100000265;200000783;201910000154002;10000154;16;16;2;3;1;22;2211001;2;1;0;0;0;0;0;0;0;0;0;1;1;1;41;1;0;0;0;1;2;22;2211001;221100102;3;2
2019;100000319;200000784;201910000154002;10000154;12;12;2;3;1;22;2211001;2;0;0;0;0;0;0;0;0;0;0;0;0;;20;1;0;0;0;1;2;22;2211001;221100102;3;2
2019;100000471;200000785;201910000154002;10000154;10;10;1;1;1;22;2211001;2;0;0;0;0;0;0;0;0;0;0;0;1;1;18;1;0;0;0;1;2;22;2211001;221100102;3;2
2019;100000604;200000786;201910000154001;10000154;13;13;1;1;1;22;2211001;2;0;0;0;0;0;0;0;0;0;0;0;1;2;21;1;0;0;0;1;2;22;2211001;221100102;3;2
2019;100000640;200000787;201910000154001;10000154;17;17;2;3;1;22;2211001;2;0;0;0;0;0;0;0;0;0;0;0;0;;27;1;0;0;0;1;2;22;2211001;221100102;3;2
2019;100000807;200000788;201910000154001;10000154;23;23;1;3;1;22;2211001;2;0;0;0;0;0;0;0;0;0;0;0;1;1;69;0;1;0;0;1;2;22;2211001;221100102;3;2
2019;100000469;200000789;201910000155004;10000155;10;10;2;1;1;28;2800308;2;0;0;0;0;0;0;0;0;0;0;0;1;2;18;1;0;0;0;1;2;28;2800308;280030805;2;2
2019;100000005;200000790;201910000156002;10000156;22;22;2;3;1;26;2611606;1;0;0;0;0;0;0;0;0;0;0;0;1;1;71;0;1;0;0;1;2;26;2611606;261160602;2;1
2019;100000157;200000791;201910000156002;10000156;13;13;1;1;1;26;2611606;;0;0;0;0;0;0;0;0;0;0;0;0;;20;1;0;0;0;1;2;26;2611606;261160602;2;1
2019;100000299;200000792;201910000157002;10000157;9;9;2;1;1;35;3550308;2;0;0;0;0;0;0;0;0;0;0;0;0;;17;1;0;0;0;1;3;35;3550308;355030802;3;2
2019;100000527;200000793;201910000157001;10000157;9;9;1;3;1;35;3550308;2;0;0;0;0;0;0;0;0;0;0;0;1;2;14;1;0;0;0;1;3;35;3550308;355030802;3;2
2019;100000327;200000794;201910000158003;10000158;24;24;1;3;1;33;3304557;1;0;0;0;0;0;0;0;0;0;0;0;0;;71;0;1;0;0;1;3;33;3304557;330455704;2;1
2019;100000512;200000795;201910000158002;10000158;10;10;1;1;1;33;3304557;1;0;0;0;0;0;0;0;0;0;0;0;1;1;17;1;0;0;0;1;3;33;3304557;330455704;2;1
2019;100000517;200000796;201910000158001;10000158;10;10;2;1;1;33;3304557;1;0;0;0;0;0;0;0;0;0;0;0;0;;17;1;0;0;0;1;3;33;3304557;330455704;2;1
2019;100000557;200000797;201910000158001;10000158;10;10;1;1;1;33;3304557;1;0;0;0;0;0;0;0;0;0;0;0;0;;18;1;0;0;0;1;3;33;3304557;330455704;2;1
2019;100000645;200000798;201910000158002;10000158;11;11;2;0;1;33;3304557;1;1;1;0;1;0;0;0;0;0;0;0;1;2;20;1;0;0;0;1;3;33;3304557;330455704;2;1
2019;100000765;200000799;201910000158003;10000158;14;14;2;1;1;33;3304557;1;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;3;33;3304557;330455704;2;1
2019;100000897;200000800;201910000158003;10000158;12;12;1;5;1;33;3304557;1;0;0;0;0;0;0;0;0;0;0;0;0;;20;1;0;0;0;1;3;33;3304557;330455704;2;1
2019;100000954;200000801;201910000158002;10000158;37;37;1;1;1;33;3304557;1;0;0;0;0;0;0;0;0;0;0;0;0;;69;0;1;0;0;1;3;33;3304557;330455704;2;1
2019;100000029;200000802;201910000159004;10000159;14;14;2;0;1;32;3205309;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;3;32;3205309;320530903;2;1
2019;100000089;200000803;201910000159002;10000159;7;7;1;1;1;32;3205309;1;0;0;0;0;0;0;0;0;0;0;0;1;1;14;1;0;0;0;1;3;32;3205309;320530903;2;1
2019;100000451;200000804;201910000159004;10000159;14;14;1;3;1;32;3205309;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;3;32;3205309;320530903;2;1
2019;100000716;200000805;201910000159004;10000159;13;13;1;1;1;32;3205309;1;0;0;0;0;0;0;0;0;0;0;0;1;2;21;1;0;0;0;1;3;32;3205309;320530903;2;1
2019;100000760;200000806;201910000159001;10000159;11;11;2;3;1;32;3205309;1;0;0;0;0;0;0;0;0;0;0;0;0;;19;1;0;0;0;1;3;32;3205309;320530903;2;1
2019;100000790;200000807;201910000159001;10000159;39;39;1;1;1;32;3205309;;0;0;0;0;0;0;0;0;0;0;0;0;;70;0;1;0;0;1;3;32;3205309;320530903;2;1
2019;100000931;200000808;201910000159004;10000159;14;14;2;1;1;32;3205309;1;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;3;32;3205309;320530903;2;1
2019;100000259;200000809;201910000160003;10000160;14;14;1;1;1;28;2800308;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;2;28;2800308;280030801;4;1
2019;100000330;200000810;201910000160002;10000160;12;12;2;1;1;28;2800308;1;0;0;0;0;0;0;0;0;0;0;0;0;;18;1;0;0;0;1;2;28;2800308;280030801;4;1
2019;100000594;200000811;201910000160001;10000160;7;7;2;5;1;28;2800308;1;0;0;0;0;0;0;0;0;0;0;0;0;;15;1;0;0;0;1;2;28;2800308;280030801;4;1
2019;100000630;200000812;201910000160002;10000160;34;34;1;1;1;28;2800308;1;0;0;0;0;0;0;0;0;0;0;0;0;;71;0;1;0;0;1;2;28;2800308;280030801;4;1
2019;100000692;200000813;201910000160001;10000160;18;18;1;2;1;28;2800308;1;0;0;0;0;0;0;0;0;0;0;0;0;;28;1;0;0;0;1;2;28;2800308;280030801;4;1
2019;100000713;200000814;201910000160002;10000160;6;6;2;3;1;28;2800308;;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;2;28;2800308;280030801;4;1
2019;100000171;200000815;201910000161001;10000161;9;9;2;2;1;11;1100205;1;0;0;0;0;0;0;0;0;0;0;0;0;;16;1;0;0;0;1;1;11;1100205;110020505;4;1
2019;100000342;200000816;201910000161001;10000161;9;9;2;1;1;11;1100205;1;0;0;0;0;0;0;0;0;0;0;0;0;;16;1;0;0;0;1;1;11;1100205;110020505;4;1
2019;100000359;200000817;201910000161001;10000161;15;15;1;3;1;11;1100205;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;1;11;1100205;110020505;4;1
2019;100000413;200000818;201910000161002;10000161;13;13;1;1;1;11;1100205;1;1;0;0;0;0;0;0;0;0;0;1;0;;21;1;0;0;0;1;1;11;1100205;110020505;4;1
2019;100000673;200000819;201910000161001;10000161;8;8;2;1;1;11;1100205;1;0;0;0;0;0;0;0;0;0;0;0;0;;15;1;0;0;0;1;1;11;1100205;110020505;4;1
2019;100000812;200000820;201910000161001;10000161;14;14;2;3;2;11;1100205;1;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;1;11;1100205;110020505;4;1
2019;100000900;200000821;201910000161001;10000161;13;13;2;1;1;11;1100205;1;0;0;0;0;0;0;0;0;0;0;0;0;;20;1;0;0;0;1;1;11;1100205;110020505;4;1
2019;100000915;200000822;201910000161001;10000161;10;10;1;3;1;11;1100205;1;0;0;0;0;0;0;0;0;0;0;0;0;;17;1;0;0;0;1;1;11;1100205;110020505;4;1
2019;100000923;200000823;201910000161002;10000161;17;17;1;2;1;11;1100205;1;0;0;0;0;0;0;0;0;0;0;0;0;;26;1;0;0;0;1;1;11;1100205;110020505;4;1
2019;100000098;200000824;201910000162001;10000162;14;14;2;3;1;25;2507507;1;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;2;25;2507507;250750704;4;1
2019;100000165;200000825;201910000162002;10000162;19;19;2;3;1;25;2507507;1;0;0;0;0;0;0;0;0;0;0;0;0;;28;1;0;0;0;1;2;25;2507507;250750704;4;1
2019;100000187;200000826;201910000162001;10000162;13;13;1;0;1;25;2507507;1;0;0;0;0;0;0;0;0;0;0;0;1;2;19;1;0;0;0;1;2;25;2507507;250750704;4;1
2019;100000192;200000827;201910000162001;10000162;9;9;1;;1;25;2507507;1;0;0;0;0;0;0;0;0;0;0;0;1;2;16;1;0;0;0;1;2;25;2507507;250750704;4;1
2019;100000203;200000828;201910000162001;10000162;16;16;1;5;1;25;2507507;1;0;0;0;0;0;0;0;0;0;0;0;0;;25;1;0;0;0;1;2;25;2507507;250750704;4;1
2019;100000118;200000829;201910000163002;10000163;18;18;1;3;1;24;2408102;1;0;0;0;0;0;0;0;0;0;0;0;0;;28;1;0;0;0;1;2;24;2408102;240810203;3;1
2019;100000141;200000830;201910000163004;10000163;7;7;2;3;1;24;2408102;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;2;24;2408102;240810203;3;1
2019;100000288;200000831;201910000163002;10000163;38;38;1;0;1;24;2408102;1;0;0;0;0;0;0;0;0;0;0;0;0;;70;0;1;0;0;1;2;24;2408102;240810203;3;1
2019;100000437;200000832;201910000163001;10000163;8;8;1;3;1;24;2408102;1;0;0;0;0;0;0;0;0;0;0;0;1;1;16;1;0;0;0;1;2;24;2408102;240810203;3;1
2019;100000462;200000833;201910000163003;10000163;19;19;1;1;1;24;2408102;1;0;0;0;0;0;0;0;0;0;0;0;0;;28;1;0;0;0;1;2;24;2408102;240810203;3;1
2019;100000071;200000834;201910000164001;10000164;6;6;2;3;1;35;3550308;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;3;35;3550308;355030801;3;1
2019;100000302;200000835;201910000164003;10000164;18;18;1;3;1;35;3550308;;0;0;0;0;0;0;0;0;0;0;0;0;;26;1;0;0;0;1;3;35;3550308;355030801;3;1
2019;100000409;200000836;201910000164001;10000164;6;6;2;2;1;35;3550308;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;3;35;3550308;355030801;3;1
2019;100000759;200000837;201910000164002;10000164;10;10;1;3;1;35;3550308;1;0;0;0;0;0;0;0;0;0;0;0;0;;18;1;0;0;0;1;3;35;3550308;355030801;3;1
