CO_PESSOA_FISICA;ID_TURMA;ID_MATRICULA;NU_ANO;NU_IDADE_REFERENCIA;TP_SEXO;TP_COR_RACA;TP_NACIONALIDADE;CO_UF_NASC;CO_MUNICIPIO_NASC;CO_PAIS_RESIDENCIA;CO_UF_END;CO_MUNICIPIO_END;TP_ZONA_RESIDENCIAL;IN_NECESSIDADE_ESPECIAL;IN_TRANSPORTE_PUBLICO;IN_TRANSP_BICICLETA;IN_TRANSP_MICRO_ONIBUS;IN_TRANSP_ONIBUS;IN_TRANSP_TR_ANIMAL;IN_TRANSP_VANS_KOMBI;IN_TRANSP_OUTRO_VEICULO;IN_TRANSP_EMBAR_ATE5;IN_TRANSP_EMBAR_5A15;IN_TRANSP_EMBAR_15A35;IN_TRANSP_EMBAR_35;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;CO_ENTIDADE;TP_SITUACAO;TP_ETAPA_ENSINO;NU_DIAS_ATIVIDADE;QT_ESCOLAS_ANO;IN_TRANSFERIDO;IN_CONCLUINTE_FINAL;IN_FALECIDO;N_MATRICULAS_REG;IN_TROCA_ESCOLA;evadiu
1000000209;30000089;300000173;2022;14;2;0;1;;00002536;00000005;00000012;00002310;1;0;1;;1;;;;;0;;;;;1;0;0;11000012;;1;5;1;0;0;0;1;0;0
1000000210;30000047;300000174;2022;10;2;3;1;;00005180;00000002;00000006;00003696;1;0;0;;;;;;;;;;;;1;0;0;11000006;9;25;5;1;0;0;0;1;0;0
1000000212;30000130;300000175;2022;12;2;1;1;;00002801;00000002;00000004;00000611;1;0;0;;;;0;;;;;;;0;1;0;0;11000018;5;15;5;1;0;0;0;1;0;0
1000000213;30000109;300000176;2022;16;1;1;1;;00004280;00000002;00000006;00001921;2;0;1;;;;0;;;;;;;0;1;0;0;11000015;5;14;5;1;0;0;0;1;0;0
1000000214;30000173;300000177;2022;11;1;0;1;;00004969;00000003;00000025;;2;0;0;;;1;;;0;0;;;;0;1;0;0;11000024;9;;5;1;0;0;0;1;0;0
1000000215;30000054;300000178;2022;6;1;3;1;;00003976;00000001;00000002;;2;0;0;;;;;;;;;;0;0;1;0;;11000007;9;;5;1;0;0;0;1;0;0
1000000216;30000118;300000179;2022;19;2;3;1;;00003061;00000005;00000001;00001537;1;0;0;0;;1;;;0;0;;0;0;0;1;0;0;11000016;2;15;6;1;0;0;0;1;0;1
1000000219;30000044;300000182;2022;5;2;3;1;;00002126;00000007;00000020;00004430;1;0;0;;;;;;;;;;;0;1;0;0;11000006;5;19;5;1;0;0;0;1;0;0
1000000221;30000071;300000184;2022;17;1;3;1;;00004283;00000005;;;1;1;0;;;;;;;;;;;0;1;0;0;11000010;9;2;5;1;0;0;0;1;0;1
1000000222;30000038;300000185;2022;10;2;3;1;;00000144;00000008;00000007;00000289;2;0;1;;0;;;;;;0;;;0;1;0;0;11000005;5;16;5;1;0;0;0;1;0;0
1000000226;30000104;300000186;2022;14;2;1;1;;00005445;00000003;;00004214;1;0;0;;;;;;0;;;;;0;1;0;0;11000014;9;26;5;1;0;0;0;1;0;0
1000000227;30000128;300000187;2022;17;1;3;1;;00002892;00000007;00000021;;1;0;0;0;;;;;;;;0;;0;1;0;0;11000018;5;69;5;1;0;0;0;1;0;0
1000000228;30000021;300000188;2022;16;2;3;1;;00004232;00000004;;;1;0;0;;;;;;1;0;;0;;0;1;0;0;11000002;5;14;5;1;0;0;0;1;0;0
1000000229;30000145;300000189;2022;13;2;0;1;;00002399;00000004;00000013;;1;0;0;;;;;;;;;;;0;1;0;0;11000020;5;27;5;1;0;0;0;1;0;0
1000000231;30000001;300000190;2022;17;2;3;1;;00001425;00000006;00000013;00001400;2;0;0;;;;;;;;;;;0;1;0;0;11000000;9;14;5;1;0;0;0;1;0;0
1000000232;30000025;300000191;2022;14;2;1;1;;00002106;00000006;00000018;00005407;1;0;1;;;;;;;;0;;;0;1;0;0;11000003;5;14;5;1;0;0;0;1;0;0
1000000235;30000178;300000192;2022;20;2;3;1;;00001463;00000001;00000025;00000784;2;0;0;;;1;0;;;;;0;;0;1;0;0;11000025;2;16;1;1;0;0;0;1;0;1
1000000236;30000163;300000193;2022;15;1;1;1;;00004382;00000008;00000025;00001269;1;0;1;;;;;;;;;;;0;1;0;0;11000023;5;26;5;1;0;0;0;1;0;0
1000000238;30000114;300000194;2022;10;2;3;1;;00001315;00000004;00000017;00002728;1;0;0;;;;0;;;;;0;0;0;1;0;0;11000016;9;19;5;1;0;0;0;1;0;0
1000000239;30000114;300000195;2022;18;1;3;1;;00003531;00000007;00000002;00002941;1;0;0;;;;0;0;;;;;;0;1;0;0;11000016;;19;5;1;0;0;0;1;0;0
1000000240;30000110;300000196;2022;15;2;1;1;;00004129;00000006;00000004;00000856;1;0;0;;;;0;;;0;;0;;0;1;0;0;11000015;5;19;5;1;0;0;0;1;0;0
1000000241;30000163;300000197;2022;19;2;3;1;;00004888;00000007;00000002;00004019;1;0;0;0;;;;;0;;;;;0;1;;0;11000023;5;26;5;1;0;0;0;1;0;0
1000000243;30000048;300000198;2022;13;1;3;1;;00004654;00000007;00000015;;1;0;0;;;;;;;;;;0;0;1;;0;11000006;5;18;5;1;0;0;0;1;0;0
1000000245;30000204;300000200;2022;11;1;3;1;;00001677;00000005;;00003860;1;0;0;;;;;;0;;0;;;0;1;0;0;11000029;5;27;5;1;0;1;0;1;0;
1000000246;30000139;300000201;2022;17;1;1;1;;00003031;00000007;00000016;00003162;2;0;0;;;;;;;;;0;;0;1;0;0;11000019;9;1;5;1;0;0;0;1;0;0
1000000247;30000061;300000202;2022;17;1;0;1;;00003051;00000008;00000024;00002406;1;0;1;;;;;;;;;;;0;1;0;0;11000008;5;20;1;1;0;0;0;1;0;0
1000000249;30000001;300000204;2022;24;2;0;1;;00003487;00000002;00000013;00002697;1;0;0;;;;;;;0;;0;;0;1;0;0;11000000;5;14;5;1;0;0;0;1;0;0
1000000250;30000186;300000205;2022;12;1;1;1;;00002190;00000001;;;1;0;0;;;;;;;;;;;0;1;0;0;11000026;5;71;5;1;0;0;0;1;0;0
1000000251;30000190;300000206;2022;17;2;1;1;;00003929;00000002;00000012;00001360;1;0;0;;;;;;;;;;;0;1;0;;11000027;5;41;5;1;0;0;0;1;0;0
1000000252;30000159;300000207;2022;14;2;0;1;;00000341;00000002;;;1;0;0;;;;;;0;;;;;0;1;0;0;11000022;5;64;5;1;0;0;0;1;0;0
1000000253;30000187;300000208;2022;10;2;3;1;;00002746;00000006;00000025;00002390;1;0;0;;;;;;0;;;;;0;1;0;0;11000026;5;19;5;1;0;0;0;1;0;0
1000000254;30000207;300000209;2022;16;2;0;1;;00003097;00000007;00000006;00000647;1;0;0;;;;;;0;;0;;0;0;1;1;0;11000029;5;21;5;1;0;0;0;1;0;0
1000000255;30000149;300000210;2022;20;1;1;1;;00003718;00000006;00000011;00004314;1;0;0;;;;;;;;0;;;0;1;0;1;11000021;9;41;5;1;1;0;0;1;0;0
1000000256;30000077;300000211;2022;15;1;0;1;;00002069;00000002;00000023;00001196;1;0;0;0;0;;;;;;;;;0;1;0;0;11000010;9;;5;1;0;0;0;1;0;0
1000000259;30000211;300000212;2022;9;1;1;1;;00001036;00000006;00000007;00001744;1;0;0;;;;;0;;;;;;0;1;0;;11000030;5;2;5;1;0;0;0;1;0;0
1000000260;30000055;300000213;2022;8;1;3;1;;00003228;00000008;;;1;0;0;;0;;;;;;;;;0;1;0;0;11000007;5;;5;1;0;0;0;1;0;0
1000000261;30000059;300000214;2022;15;2;0;1;;00004455;00000002;00000004;00000978;1;0;0;;;;;;;;;;;0;1;0;0;11000008;5;1;5;1;0;0;0;1;0;0
1000000262;30000069;300000215;2022;14;1;1;1;;00002854;00000006;00000002;;1;0;0;;;;0;;0;;;;;0;1;0;0;11000009;5;19;5;1;0;0;0;1;0;0
1000000264;30000072;300000216;2022;10;1;3;1;;00002087;00000005;;00003198;1;0;0;0;;1;;;0;;;;;0;1;0;0;11000010;5;;5;1;0;0;0;1;0;0
1000000265;30000213;300000217;2022;17;2;0;1;;00001207;00000006;00000003;;1;0;0;;;;;;;;;;;0;1;;0;11000030;5;2;1;1;0;0;0;1;0;0
1000000270;30000165;300000219;2022;17;2;1;1;;00003878;00000007;00000019;;1;0;0;;;1;;;;;;;;0;1;0;0;11000023;4;2;5;1;0;0;0;1;0;1
1000000271;30000016;300000220;2022;20;2;0;1;;00000023;00000008;00000003;00005085;1;0;0;;;;;;;;;;;0;1;0;0;11000002;5;2;5;1;1;0;0;1;0;0
1000000273;30000067;300000222;2022;17;2;0;1;;00002465;00000008;;;1;0;1;0;;;;0;0;;;;;0;1;0;0;11000009;5;19;5;1;0;0;0;1;0;0
1000000274;30000148;300000223;2022;5;1;1;1;;00002062;00000004;00000004;00004217;1;0;0;;;;;;0;0;0;;;0;1;0;0;11000021;5;2;5;1;0;0;0;1;0;0
1000000275;30000024;300000224;2022;12;1;0;1;;00002281;00000006;;00000050;1;0;0;;;;0;;;;;;;0;1;0;0;11000003;5;41;5;1;0;0;0;1;0;1
1000000276;30000183;300000225;2022;12;2;0;1;;00005385;00000008;00000023;00000199;1;0;0;;;;0;;;;;;;0;1;0;1;11000026;5;16;5;1;0;0;0;1;0;0
1000000277;30000077;300000226;2022;18;1;3;1;;00002806;00000007;00000014;00002322;1;0;0;0;;;0;;;0;;;;0;1;0;0;11000010;5;;5;1;0;0;0;1;0;0
1000000278;30000096;300000227;2022;11;2;2;1;;00000497;00000007;00000005;00003390;1;0;0;0;;;;1;0;;;0;;0;1;0;0;11000013;2;69;5;1;0;0;0;1;0;0
1000000279;30000176;300000228;2022;12;2;1;1;;00000134;00000003;00000013;00004571;1;1;0;;;;;0;;;;;;0;1;0;0;11000025;2;1;5;1;0;0;0;1;0;0
1000000280;30000204;300000229;2022;11;2;3;1;;00002454;00000008;00000022;;1;0;0;;;;;;;;;;0;0;1;0;0;11000029;5;27;5;1;0;1;0;1;0;
1000000282;30000031;300000230;2022;17;1;3;1;;00001160;00000002;00000009;;1;0;0;;0;;;;;;;;0;0;1;0;;11000004;4;1;5;1;0;0;0;1;0;1
1000000285;30000052;300000231;2022;17;2;2;1;;00001033;00000004;00000014;;1;0;1;;;;;;0;;;0;;0;1;0;0;11000007;5;41;5;1;0;0;0;1;0;0
1000000287;30000191;300000232;2022;16;1;1;1;;00005409;00000007;;;1;0;0;;0;;;;;;;;;0;1;0;0;11000027;5;1;5;1;0;0;0;1;0;0
1000000289;30000178;300000234;2022;16;1;3;1;;00003055;00000003;00000005;;1;0;0;;;;;;;;;;;0;1;0;0;11000025;9;16;1;1;0;0;0;1;0;0
1000000291;30000212;300000236;2022;7;1;1;1;;00001377;00000004;00000023;00001520;1;0;0;;;;0;;;;;;;0;1;0;0;11000030;5;27;5;1;0;0;0;1;0;0
1000000292;30000026;300000237;2022;14;2;1;1;;00001929;00000005;00000006;00001466;1;0;0;;;1;;;;;;;;0;1;;0;11000003;5;;5;1;0;0;0;1;0;0
1000000294;30000213;300000238;2022;12;1;0;1;;00000026;00000007;;;1;0;0;;;;;0;;;;;0;0;1;0;0;11000030;9;2;1;1;0;0;0;1;0;0
1000000296;30000113;300000240;2022;7;1;2;1;;00003255;00000006;00000008;00003232;1;0;0;;;;;;;;0;;;0;1;0;0;11000016;5;;5;1;0;0;0;1;0;0
1000000297;30000130;300000241;2022;19;1;1;1;;00003483;00000007;00000002;;1;0;0;;;;;;;0;;;;0;1;0;0;11000018;5;15;5;1;0;0;0;1;0;0
1000000298;30000075;300000242;2022;17;1;0;1;;00003335;00000002;00000008;00003814;1;0;0;;;1;0;;;;;;;0;1;0;0;11000010;;25;5;1;0;0;0;1;0;0
1000000299;30000174;300000243;2022;16;1;0;1;;00001208;00000002;;00003377;1;0;0;;;;;0;;0;;;;0;1;0;0;11000024;5;19;3;1;0;0;0;1;0;0
1000000300;30000194;300000244;2022;11;2;2;1;;00005408;00000005;00000002;00001099;1;0;0;;;0;0;;0;0;;;;0;1;0;0;11000027;5;14;5;1;0;0;0;1;0;0
1000000303;30000015;300000245;2022;12;2;3;1;;00001413;00000002;00000010;00004326;1;0;0;;;;;0;0;;;;;0;1;0;0;11000002;9;14;5;1;0;0;0;1;0;0
1000000304;30000166;300000246;2022;21;1;3;1;;00004093;00000003;00000024;00000966;1;0;1;;;;0;;;;;;;0;1;0;0;11000023;;41;5;1;0;0;0;1;0;0
1000000305;30000205;300000247;2022;23;1;1;1;;00002399;00000002;00000006;00004257;1;0;0;;;;;;;;;;;0;1;0;0;11000029;5;2;5;1;0;0;0;1;0;0
1000000306;30000005;300000248;2022;18;1;0;1;;00001907;00000003;00000024;00001527;1;0;0;;;;;;0;;;;;0;1;0;0;11000000;4;17;5;1;0;0;0;1;0;1
1000000309;30000150;300000250;2022;14;1;1;1;;00002769;00000005;00000011;00000726;2;0;0;0;;;;;0;;0;;0;0;1;0;0;11000021;5;17;;1;0;0;0;1;0;0
1000000311;30000163;300000251;2022;38;1;0;1;;00003910;00000003;;00001375;1;0;0;;;;;0;;;;;;0;1;0;0;11000023;2;26;5;1;0;0;0;1;0;1
1000000314;30000194;300000252;2022;13;2;3;1;;00005266;00000002;00000016;00000234;2;0;1;;;;;;;;;;0;0;1;0;0;11000027;5;14;5;1;0;0;0;1;0;0
1000000315;30000092;300000253;2022;23;2;1;1;;00001639;00000003;00000008;00001909;1;0;1;;;;0;0;0;;;;;0;1;0;0;11000013;2;2;5;1;0;0;0;1;0;1
1000000316;30000017;300000254;2022;14;1;0;1;;00000129;00000003;;00000910;1;0;0;;;;;;;;;;;0;1;0;0;11000002;5;16;6;1;0;0;0;1;0;0
1000000317;30000134;300000255;2022;9;1;3;1;;00003654;00000004;;;1;0;0;;;;0;0;;;;;;0;1;0;0;11000019;2;1;5;1;0;0;0;1;0;1
1000000318;30000093;300000256;2022;5;1;2;1;;00000767;00000005;00000018;;1;0;;;;;;0;0;;;;0;0;1;0;0;11000013;5;1;5;1;0;0;0;1;0;0
1000000320;30000037;300000257;2022;18;2;0;1;;00003857;00000005;00000013;;1;0;1;;0;;;0;;;;0;;0;1;0;0;11000005;5;1;5;1;0;0;0;1;0;0
1000000324;30000094;300000260;2022;19;2;0;1;;00005116;00000006;00000003;;1;0;0;;;;;;;;;;;0;1;0;;11000013;4;1;5;1;0;0;0;1;0;0
1000000325;30000026;300000261;2022;24;2;3;1;;00000746;00000006;00000027;00004004;1;0;0;;;;;;;;;;;0;1;0;0;11000003;5;;5;1;0;0;0;1;0;0
1000000326;30000124;300000262;2022;12;2;1;1;;00003208;00000003;00000022;;1;0;0;;1;;;;;;;0;;0;1;;0;11000017;2;;5;1;0;0;0;1;0;1
1000000327;30000035;300000263;2022;6;2;1;1;;00001518;00000004;;00002379;1;0;1;;;;;1;;;;;;0;1;0;0;11000004;5;;5;1;0;0;0;1;0;0
1000000328;30000163;300000264;2022;8;1;1;1;;00004233;00000004;;;1;0;0;0;;1;;;;;;;;0;1;0;0;11000023;5;26;5;1;0;0;0;1;0;0
1000000329;30000014;300000265;2022;7;2;2;1;;00001818;00000006;;;1;0;0;;;;;;;;;;;0;1;0;0;11000001;5;;5;1;0;0;0;1;0;0
1000000330;30000041;300000266;2022;4;2;1;1;;00002542;00000006;00000004;;1;0;0;0;;;;;;;;;;0;1;0;0;11000005;5;70;5;1;0;0;0;1;0;0
1000000331;30000197;300000267;2022;16;2;3;1;;00000277;00000001;;00000064;1;0;0;;;;;;;;;;;0;1;0;;11000028;5;18;5;1;0;0;0;1;0;0
1000000333;30000031;300000268;2022;18;1;1;1;;00000161;00000004;;00003687;2;0;1;;;;0;;;;;;;0;1;0;0;11000004;5;1;5;1;0;0;0;1;0;0
1000000334;30000098;300000269;2022;8;2;1;1;;00001481;00000003;;00000350;2;0;0;;0;;;;;0;;;;0;1;;1;11000013;9;15;5;1;0;0;0;1;0;0
1000000335;30000110;300000270;2022;11;2;3;1;;00002623;00000007;00000015;;1;0;0;0;0;;;;0;;0;;;0;1;0;0;11000015;4;19;5;1;0;0;0;1;0;0
1000000336;30000202;300000271;2022;10;1;0;1;;00002725;00000003;00000013;00001584;1;0;0;0;;1;;;;0;;;0;0;1;0;0;11000028;5;;5;1;1;0;0;1;0;0
1000000339;30000046;300000272;2022;14;2;3;1;;00001517;00000001;00000012;00002006;1;0;0;;;;;;;;;0;0;0;1;0;0;11000006;5;22;5;1;0;0;0;1;0;0
1000000340;30000100;300000273;2022;18;2;0;1;;00000552;00000002;00000019;;1;0;0;;;;;;;;;0;;0;1;0;0;11000014;5;40;5;1;0;0;0;1;0;0
1000000342;30000190;300000274;2022;20;1;3;1;;00000742;00000001;00000021;;1;0;0;;;;;;;0;;0;;0;1;1;0;11000027;5;41;5;1;0;0;0;1;0;0
1000000343;30000157;300000275;2022;12;2;3;1;;00001355;00000005;00000006;;1;0;1;;;;;;0;;;;0;0;1;0;0;11000022;9;41;5;1;0;0;0;1;0;0
1000000345;30000042;300000277;2022;16;2;1;1;;00002144;00000007;;;1;0;0;;;;;;;;;;;0;1;0;0;11000005;2;41;5;1;0;0;0;1;0;0
1000000347;30000202;300000278;2022;12;2;1;1;;00005401;00000002;;00001857;1;0;0;;;;;0;0;;;;0;0;1;0;0;11000028;5;;5;1;0;0;0;1;0;0
1000000349;30000142;300000279;2022;22;2;1;1;;00000514;00000003;00000015;00003688;1;0;0;0;;;0;;;;;;0;0;1;0;0;11000020;;20;5;1;0;0;0;1;0;0
1000000350;30000154;300000280;2022;11;1;1;1;;00003687;00000008;00000021;00002998;1;0;1;;;1;;;;;;0;;0;1;0;0;11000021;5;2;5;1;0;0;0;1;0;0
1000000353;30000016;300000281;2022;17;1;1;1;;00001618;00000004;00000004;;1;0;0;;;;;1;;;;;0;0;1;0;;11000002;5;2;5;1;0;0;0;1;0;0
1000000355;30000150;300000283;2022;11;1;1;1;;00004807;00000004;;;1;0;0;;;;;;;0;;0;;0;1;0;0;11000021;9;17;;1;0;0;0;1;0;0
1000000356;30000033;300000284;2022;8;1;1;1;;00001213;00000003;00000021;00004101;2;0;0;;0;1;;;;;;;;0;1;0;0;11000004;9;41;5;1;0;0;0;1;0;0
1000000359;30000010;300000285;2022;11;2;3;1;;00000191;00000005;00000013;;2;0;1;;0;;;;;;0;;;0;1;0;0;11000001;5;2;5;1;0;0;0;1;0;0
1000000360;30000006;300000286;2022;19;2;3;1;;00003340;00000006;00000009;00004666;1;0;0;0;;;;;;;;;;0;1;0;0;11000000;9;;5;1;0;0;0;1;0;0
1000000361;30000155;300000287;2022;9;1;0;1;;00001826;00000005;00000017;00004224;1;0;0;;;;;;;;;;0;0;1;0;0;11000022;4;14;5;1;0;0;0;1;0;0
1000000362;30000128;300000288;2022;14;1;0;1;;00005440;00000002;;;2;0;0;;;;;0;;;0;0;;0;1;0;0;11000018;;69;5;1;0;0;0;1;0;0
1000000364;30000025;300000290;2022;9;1;3;1;;00002495;00000006;00000014;;1;0;0;0;;0;;0;;;;;;0;1;0;0;11000003;5;14;5;1;0;0;0;1;0;0
1000000365;30000110;300000291;2022;19;2;1;1;;00002015;00000002;00000001;;1;0;;;;;;;;;0;;;0;1;1;0;11000015;5;19;5;1;1;0;0;1;0;0
1000000368;30000195;300000293;2022;18;2;1;1;;00005445;00000004;;;1;0;;;;;;;;;;;;0;1;0;0;11000027;5;16;5;1;0;0;0;1;0;0
1000000369;30000077;300000294;2022;14;1;3;1;;00003810;00000004;00000007;;2;0;0;;;;;;;;;;;0;1;0;0;11000010;5;;5;1;0;0;0;1;0;0
1000000370;30000160;300000295;2022;15;2;3;1;;00004474;00000005;;;1;0;0;;;;;;;;;;;0;1;0;0;11000022;5;1;5;1;0;0;0;1;0;0
1000000371;30000102;300000296;2022;12;1;0;1;;00001898;00000006;;00005022;1;0;0;0;;;;;;;;;;0;1;;0;11000014;9;20;5;1;0;0;0;1;0;0
1000000372;30000043;300000297;2022;7;1;0;1;;00004752;00000007;00000014;;1;0;0;;;;;;;;;;;0;1;;0;11000006;5;19;5;1;0;0;0;1;0;0
1000000373;30000057;300000298;2022;15;1;1;1;;00000324;00000006;;00002192;1;0;0;;;;;;;0;;;;0;1;0;0;11000008;5;;5;1;0;0;0;1;0;0
1000000375;30000105;300000299;2022;33;1;3;1;;00003053;00000002;00000018;00002034;1;0;1;;;;;;;0;;0;;0;1;0;0;11000014;;30;5;1;0;0;0;1;0;0
1000000377;30000092;300000301;2022;15;1;0;1;;00003947;00000005;00000011;;1;0;0;;;;;;;;;;;0;1;0;;11000013;5;2;5;1;0;0;0;1;0;0
1000000378;30000179;300000302;2022;16;2;0;1;;00002605;00000001;;00003677;1;0;;;;;;;;;;;;0;1;0;0;11000025;5;18;5;1;0;0;0;1;0;0
1000000379;30000122;300000303;2022;6;2;0;3;;00000594;00000002;00000009;;1;0;0;0;1;1;;;;;;0;0;0;1;0;0;11000017;5;2;5;1;0;0;0;1;0;0
1000000380;30000116;300000304;2022;19;2;3;1;;00000898;00000001;;00002054;1;0;0;;;;;;;0;;;;0;1;0;0;11000016;2;;2;1;0;0;0;1;0;1
1000000381;30000010;300000305;2022;11;2;1;1;;00003483;00000004;00000006;00003271;1;0;0;;;;;;;;;;;;1;0;0;11000001;5;2;5;1;0;0;0;1;0;0
1000000383;30000016;300000306;2022;14;1;3;1;;00000256;00000008;00000005;;1;0;0;;;;;;;;;;;0;1;0;0;11000002;;2;5;1;0;0;0;1;0;0
1000000391;30000181;300000307;2022;10;2;3;1;;00000228;00000001;;00004434;1;0;1;;;;;;0;;;;;0;1;1;0;11000025;5;19;5;1;0;0;0;1;0;0
1000000392;30000053;300000308;2022;9;2;3;1;;00003790;00000003;00000020;00000950;1;0;0;;;;;;;;;;;0;1;0;0;11000007;5;;5;1;0;0;0;1;0;0
1000000393;30000002;300000309;2022;13;1;1;1;;00003096;00000004;;00004436;2;0;1;;;;0;;;;;;;0;1;0;0;11000000;5;;5;1;0;0;0;1;0;0
1000000394;30000056;300000310;2022;8;2;1;1;;00005527;00000007;;00002926;1;0;0;;;;0;;;;;;0;0;1;0;;11000007;5;70;5;1;0;0;0;1;0;0
1000000397;30000030;300000311;2022;22;2;1;1;;00001700;00000001;00000025;;1;0;0;;;1;;;;;;;0;0;1;0;0;11000004;9;25;1;1;0;0;0;1;0;0
1000000398;30000113;300000312;2022;10;1;1;1;;00001885;00000004;00000011;00001844;1;0;0;;;;;;;;;;;0;1;0;0;11000016;5;;5;1;0;0;0;1;0;0
1000000399;30000175;300000313;2022;15;1;0;1;;00005424;00000006;;;1;0;0;0;0;;;;;;;;;0;1;0;0;11000024;;41;5;1;0;0;0;1;0;0
1000000401;30000084;300000314;2022;10;2;2;1;;00001411;00000005;00000003;;1;0;1;;;;;;;;;;;0;1;0;0;11000011;9;16;5;1;0;0;0;1;0;0
1000000404;30000036;300000317;2022;21;1;1;1;;00005568;00000007;;;1;1;0;;;;;;;;;;;0;1;0;0;11000005;;16;5;1;0;0;0;1;0;0
1000000405;30000011;300000318;2022;15;2;3;1;;00004864;00000008;00000003;00000697;1;0;0;;;;;;;0;;;;0;1;0;0;11000001;5;41;5;1;1;0;0;1;0;0
1000000407;30000010;300000319;2022;14;2;0;1;;00001993;00000003;;00000556;1;0;1;;;;;;;;;;;0;1;0;0;11000001;5;2;5;1;0;0;0;1;0;0
1000000408;30000187;300000320;2022;15;2;0;1;;00000570;00000001;;00004071;2;0;0;;;;;;;;;;;0;1;0;0;11000026;5;19;5;1;0;0;0;1;0;0
1000000410;30000127;300000322;2022;15;2;3;1;;00001570;00000004;;00003667;1;0;0;;;;;0;;;;;;0;1;0;;11000018;5;14;1;1;0;0;0;1;0;0
1000000413;30000040;300000324;2022;8;1;1;1;;00001732;00000007;00000017;00003403;1;0;0;;1;;0;;;;0;;0;0;1;0;1;11000005;;14;5;1;0;0;0;1;0;0
1000000415;30000203;300000325;2022;17;1;1;1;;00002390;00000005;;00004489;1;0;1;;1;;;0;;;;;;0;1;0;0;11000028;9;22;5;1;0;0;0;1;0;0
1000000418;30000067;300000326;2022;18;1;3;1;;00000064;00000004;;00002491;1;0;0;0;;;;;;;;1;;0;1;0;0;11000009;5;19;5;1;0;0;0;1;0;0
1000000420;30000175;300000328;2022;15;1;1;1;;00001322;00000001;00000008;00002898;1;0;1;0;;;;;;;;;;0;1;0;0;11000024;9;41;5;1;0;0;0;1;0;1
1000000421;30000167;300000329;2022;11;1;0;1;;00000621;00000008;00000003;00001262;1;0;0;;;;;;;;0;;;0;1;0;0;11000023;5;1;5;1;0;0;0;1;0;0
1000000422;30000108;300000330;2022;38;1;3;1;;00001316;00000005;;00002053;1;0;0;;;;0;;;;;;;0;1;0;0;11000015;5;40;5;1;0;0;0;1;0;0
1000000424;30000194;300000332;2022;10;2;1;1;;00004455;00000002;;00003972;1;0;0;;;;;0;;;;;;0;1;0;0;11000027;9;14;5;1;0;0;0;1;0;0
1000000426;30000076;300000333;2022;11;1;0;1;;00003007;00000008;;00000748;1;1;1;;;;0;;;;;;;0;1;0;0;11000010;4;;5;1;0;0;0;1;0;0
1000000427;30000047;300000334;2022;12;2;3;1;;00001953;00000008;00000025;;1;0;0;;0;;;;;;;;0;0;1;0;0;11000006;9;25;5;1;0;0;0;1;0;0
1000000428;30000107;300000335;2022;8;2;0;1;;00005041;00000003;00000021;00003314;1;0;;;;;;;;;;;;0;1;0;0;11000015;5;30;5;1;0;0;0;1;0;0
1000000429;30000075;300000336;2022;10;2;3;1;;00001274;00000005;00000014;;1;0;0;;;;;;;;;;;0;1;0;0;11000010;5;25;5;1;0;0;0;1;0;0
1000000430;30000070;300000337;2022;10;2;1;1;;00001582;00000003;;00000385;1;0;0;0;;;;;0;0;;;;0;1;0;0;11000009;5;26;5;1;0;0;0;1;0;0
1000000433;30000171;300000338;2022;15;1;0;1;;00004680;00000002;00000016;00000435;1;0;0;0;;;;0;0;0;;;;0;1;0;0;11000024;2;25;5;1;0;0;0;1;0;0
1000000435;30000206;300000339;2022;16;2;0;1;;00001218;00000008;00000012;;2;0;0;;;;;;;;;;;0;1;0;0;11000029;5;22;5;1;0;0;0;1;0;0
1000000438;30000059;300000341;2022;15;2;3;1;;00001843;00000005;;;2;0;0;;;1;;;;;;0;;0;1;0;0;11000008;5;1;5;1;0;0;0;1;0;0
1000000439;30000210;300000342;2022;11;1;1;1;;00005170;00000005;00000006;00003535;1;0;0;;;;;;;0;;0;0;0;1;0;0;11000029;5;2;5;1;0;0;0;1;0;0
1000000440;30000201;300000343;2022;9;1;2;1;;00005100;00000004;00000020;00000734;1;0;1;;0;;0;0;0;0;;0;;0;1;0;0;11000028;5;20;5;1;0;0;0;1;0;0
1000000443;30000174;300000344;2022;6;2;0;1;;00002476;00000003;00000001;00004022;1;0;1;;;0;;;;0;;;0;0;1;0;0;11000024;5;19;3;1;0;0;0;1;0;0
1000000447;30000201;300000347;2022;20;1;1;1;;00003325;00000001;;00001205;1;0;0;;0;;;;0;;;;;0;1;0;0;11000028;;20;5;1;0;0;0;1;0;0
1000000448;30000132;300000348;2022;9;1;3;1;;00004376;00000005;00000002;00001933;1;0;0;;;;;;;;;;;0;1;0;0;11000018;4;20;5;1;0;0;0;1;0;1
1000000449;30000073;300000349;2022;16;2;1;1;;00000437;00000008;00000027;00001412;1;0;0;;;;0;;;;;;;0;1;0;0;11000010;9;1;5;1;0;0;0;1;0;1
1000000450;30000192;300000350;2022;18;1;2;1;;00004895;00000003;00000015;00001848;1;0;0;;;1;;;;;;;;0;1;;1;11000027;5;2;5;1;0;0;0;1;0;0
1000000452;30000092;300000351;2022;8;1;1;1;;00002797;00000004;;;1;0;1;0;;;;;0;;;;;0;1;0;0;11000013;5;2;5;1;0;0;0;1;0;0
