CO_PESSOA_FISICA;ID_TURMA;ID_MATRICULA;NU_ANO;NU_IDADE_REFERENCIA;TP_SEXO;TP_COR_RACA;TP_NACIONALIDADE;CO_UF_NASC;CO_MUNICIPIO_NASC;CO_PAIS_RESIDENCIA;CO_UF_END;CO_MUNICIPIO_END;TP_ZONA_RESIDENCIAL;IN_NECESSIDADE_ESPECIAL;IN_TRANSPORTE_PUBLICO;IN_TRANSP_BICICLETA;IN_TRANSP_MICRO_ONIBUS;IN_TRANSP_ONIBUS;IN_TRANSP_TR_ANIMAL;IN_TRANSP_VANS_KOMBI;IN_TRANSP_OUTRO_VEICULO;IN_TRANSP_EMBAR_ATE5;IN_TRANSP_EMBAR_5A15;IN_TRANSP_EMBAR_15A35;IN_TRANSP_EMBAR_35;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;CO_ENTIDADE;TP_SITUACAO;TP_ETAPA_ENSINO;NU_DIAS_ATIVIDADE;QT_ESCOLAS_ANO;IN_TRANSFERIDO;IN_CONCLUINTE_FINAL;IN_FALECIDO;N_MATRICULAS_REG;IN_TROCA_ESCOLA;evadiu
1000000170;10000152;100000162;2020;5;1;1;1;;00004103;00000001;;00000355;2;0;0;;;;;;0;0;;0;;0;1;0;0;11000021;9;;5;1;0;0;0;1;0;0
1000000171;10000084;100000163;2020;16;1;0;1;;00003174;00000005;;00004056;1;0;1;;0;1;;;;;;;0;0;1;0;0;11000011;9;17;5;1;0;0;0;1;0;0
1000000172;10000127;100000164;2020;16;1;3;1;;00003265;00000004;;00001978;2;0;0;;;;;;;0;;;0;0;1;0;0;11000018;5;;5;1;0;0;0;1;0;0
1000000173;10000121;100000165;2020;9;2;0;1;;00004950;00000001;00000007;00000636;2;0;0;;;;;;;;;;;0;1;0;0;11000017;5;21;5;1;0;0;0;1;0;0
1000000175;10000111;100000166;2020;15;1;1;1;;00000707;00000008;00000025;;1;0;0;;;;;;;;;;;0;1;0;0;11000015;5;22;5;1;0;0;0;1;0;0
1000000176;10000197;100000167;2020;4;2;1;1;;00003194;00000002;00000025;00000467;1;0;1;;;;;;0;;;;;0;1;0;0;11000028;9;19;5;1;0;0;0;1;0;0
1000000177;10000056;100000168;2020;17;1;1;1;;00002185;00000008;;;1;0;0;;;1;;;0;;0;;;0;1;0;0;11000007;5;2;5;1;0;0;0;1;0;0
1000000179;10000153;100000170;2020;5;1;0;1;;00000898;00000004;;00001438;1;0;0;;;;;;;;;;;0;1;0;0;11000021;;20;5;1;0;0;0;1;0;0
1000000180;10000207;100000171;2020;4;2;0;1;;00003688;00000003;00000026;00001524;1;0;0;;;;0;;;;0;;;0;1;0;0;11000029;9;;5;1;0;0;0;1;0;0
1000000181;10000145;100000172;2020;19;2;1;1;;00003298;00000001;00000020;00003362;1;0;0;;0;;;;0;0;;;;0;1;0;0;11000020;;;5;1;0;0;0;1;0;0
1000000183;10000012;100000173;2020;12;2;0;1;;00004827;00000002;;00000590;1;0;1;;0;1;;;0;;;;;0;1;0;0;11000001;5;25;5;1;0;0;0;1;0;0
1000000184;10000203;100000174;2020;5;1;3;1;;00000468;00000003;00000002;00005201;1;0;0;;;;;;;;;;;0;1;1;0;11000028;5;1;5;1;0;0;0;1;0;0
1000000185;10000130;100000175;2020;5;2;2;1;;00001868;00000005;;00004743;1;0;0;;;;;;;0;;;;0;1;0;0;11000018;5;2;5;1;0;0;0;1;0;0
1000000186;10000185;100000176;2020;4;1;0;1;;00005025;00000002;00000027;;1;0;1;;;;;;0;0;;;;0;1;0;0;11000026;5;14;5;1;0;0;0;1;0;0
1000000187;10000038;100000177;2020;18;1;1;1;;00004111;00000006;;00004116;1;0;0;0;0;;;;;0;0;;;0;1;0;0;11000005;5;18;5;1;0;0;0;1;0;0
1000000188;10000148;100000178;2020;15;2;1;1;;00005135;00000005;00000020;00003927;1;0;0;;;;0;;0;;;;;0;1;0;0;11000021;9;19;5;1;0;0;0;1;0;0
1000000189;10000204;100000179;2020;12;1;0;1;;00004422;00000003;00000019;;1;0;0;;;;;;0;;;;0;0;1;0;1;11000029;2;16;5;1;0;0;0;1;0;1
1000000190;10000200;100000180;2020;11;1;3;1;;00004243;00000008;00000011;00004495;1;0;0;;;;0;;;0;;;;0;1;0;0;11000028;9;;5;1;0;0;0;1;0;0
1000000191;10000068;100000181;2020;18;1;0;1;;00004570;00000002;00000024;00001105;1;0;0;;;;;;;;0;;;0;1;0;0;11000009;5;70;5;1;0;0;0;1;0;0
1000000192;10000152;100000182;2020;15;1;1;1;;00005549;00000004;;00003709;1;0;0;;;;0;;;;;;;0;1;0;0;11000021;5;;5;1;0;0;0;1;0;0
1000000195;10000159;100000184;2020;14;1;0;1;;00004098;00000004;00000024;;1;0;0;;;;;;;;0;;;0;1;0;0;11000022;5;56;5;1;0;0;0;1;0;0
1000000196;10000101;100000185;2020;8;2;3;1;;00005132;00000005;00000002;;1;0;0;;;;;;;;;;;0;1;;0;11000014;9;1;5;1;0;0;0;1;0;0
1000000197;10000152;100000186;2020;13;1;3;1;;00001816;00000001;00000007;;1;0;1;;;;;;;;;;;0;1;0;;11000021;5;;5;1;0;0;0;1;0;0
1000000198;10000131;100000187;2020;5;1;3;1;;00004039;00000006;;;1;0;0;;;;;;;;;;0;0;1;0;0;11000018;;19;5;1;0;0;0;1;0;0
1000000199;10000007;100000188;2020;5;2;1;1;;00003381;00000005;00000015;00003730;1;0;0;;;;;;0;0;;;;0;1;0;0;11000000;5;20;6;1;0;0;0;1;0;0
1000000200;10000172;100000189;2020;4;2;3;1;;00000112;00000007;00000001;00001379;1;0;0;0;;;;;;;0;;0;0;1;0;0;11000024;9;17;6;1;0;0;0;1;0;0
1000000201;10000023;100000190;2020;8;1;3;1;;00005197;00000001;00000011;;2;0;0;;;;;;;;;;;0;1;0;0;11000003;5;;5;1;0;0;0;1;0;0
1000000204;10000072;100000192;2020;15;2;1;1;;00002105;00000002;00000024;;1;0;0;;;;;;;;;;0;0;1;0;0;11000010;9;2;5;1;0;0;0;1;0;0
1000000205;10000191;100000193;2020;9;1;3;1;;00001359;00000004;;00000706;1;0;0;;;1;;;;;0;;;0;1;0;0;11000027;5;21;5;1;0;0;0;1;0;0
1000000206;10000108;100000194;2020;31;1;3;1;;00002711;00000006;00000026;;1;0;0;;;0;;;;;;0;;0;1;0;0;11000015;5;40;5;1;0;0;0;1;0;0
1000000207;10000083;100000195;2020;9;1;0;1;;00004726;00000003;;00001652;2;0;0;;;;0;;;;;;;0;1;0;0;11000011;4;17;6;1;0;0;0;1;0;0
1000000208;10000213;100000196;2020;11;2;3;1;;00002451;00000008;00000011;00002237;1;0;0;;0;;;;;0;;;;0;1;0;0;11000030;5;;5;1;0;0;0;1;0;0
1000000209;10000053;100000197;2020;12;2;0;1;;00000133;00000006;;00003132;1;0;0;0;;;;0;;;;;;0;1;0;0;11000007;5;26;5;1;0;0;0;1;0;0
1000000210;10000159;100000198;2020;8;2;3;1;;00003073;00000001;00000025;00004842;1;0;0;;;;;0;;;;;;0;1;0;0;11000022;9;56;5;1;0;0;0;1;0;0
1000000211;10000164;100000199;2020;7;1;0;1;;00001271;00000008;;00003317;1;0;0;;;;;;;;;;0;0;1;0;0;11000023;2;20;5;1;0;0;0;1;0;1
1000000212;10000072;100000200;2020;10;2;1;1;;00001715;00000008;;00003548;1;0;0;0;;;;;;;;0;0;0;1;0;0;11000010;5;2;5;1;0;0;0;1;0;0
1000000213;10000162;100000201;2020;14;1;1;1;;00003732;00000003;00000017;00004047;1;0;0;;;;0;;;;;0;;0;1;0;1;11000023;5;41;5;1;0;0;0;1;0;0
1000000215;10000156;100000203;2020;4;1;3;1;;00003476;00000001;00000023;00003904;1;0;0;;;;;;;;;;0;0;1;0;0;11000022;5;1;5;1;0;0;0;1;0;0
1000000217;10000086;100000205;2020;10;2;3;1;;00004828;00000002;00000009;00002093;1;0;0;;;;;;;;;;;0;1;0;0;11000012;5;19;5;1;0;0;0;1;0;0
1000000218;10000028;100000206;2020;8;2;1;1;;00001766;00000003;00000007;00003131;1;0;0;;0;;;;;;;;;0;1;0;0;11000003;5;16;5;1;0;0;0;1;0;0
1000000219;10000109;100000207;2020;4;2;3;1;;00004331;00000003;00000015;00000713;2;0;0;0;;;;0;;;;;;0;1;0;0;11000015;5;27;5;1;0;0;0;1;0;0
1000000220;10000018;100000208;2020;9;1;0;1;;00003269;00000005;;00001630;1;0;0;;;;;;;;;;0;0;1;0;1;11000002;4;25;5;1;0;0;0;1;0;0
1000000221;10000100;100000209;2020;15;1;3;1;;00003032;00000002;00000019;;2;0;0;;;;;0;;;;;;0;1;0;0;11000014;5;14;5;1;0;0;0;1;0;0
1000000222;10000052;100000210;2020;8;2;3;1;;00002085;00000008;00000018;00002166;1;1;0;;;;;;0;;;;;0;1;0;0;11000007;9;1;2;1;0;0;0;1;0;0
1000000224;10000155;100000211;2020;12;2;1;1;;00003524;00000008;00000014;00004861;1;0;0;;;;;;;;;;0;0;1;0;0;11000022;5;15;5;1;0;0;0;1;0;0
1000000225;10000117;100000212;2020;18;1;0;1;;00005339;00000001;00000002;00002033;2;0;0;;;;0;;;;;;0;0;1;0;0;11000016;5;14;5;1;0;0;0;1;0;0
1000000226;10000043;100000213;2020;12;2;1;1;;00004069;00000003;00000016;00000950;1;0;0;;;;;0;;;0;;;0;1;0;0;11000006;5;;5;1;0;0;0;1;0;0
1000000227;10000117;100000214;2020;15;1;3;1;;00000988;00000002;00000022;00000372;1;0;0;;;;;;;;;;;0;1;0;0;11000016;2;14;5;1;0;0;0;1;0;0
1000000228;10000011;100000215;2020;14;2;3;1;;00001321;00000006;;00003301;1;0;0;0;;;0;1;;;;;0;0;1;0;0;11000001;5;27;;1;0;0;0;1;0;0
1000000229;10000105;100000216;2020;11;2;0;1;;00002158;00000001;00000019;00004780;1;0;0;;;1;;;;;;0;;0;1;0;0;11000014;;2;5;1;0;0;0;1;0;0
1000000230;10000213;100000217;2020;10;1;3;1;;00000177;00000004;00000001;00000209;1;0;1;;0;1;;;0;;;;0;0;1;0;0;11000030;9;;5;1;0;0;0;1;0;0
1000000231;10000081;100000218;2020;15;2;3;1;;00001967;00000004;;00001132;1;0;0;;;;0;;;;;;;0;1;0;0;11000011;5;2;5;1;0;0;0;1;0;0
1000000235;10000179;100000220;2020;18;2;3;1;;00005538;00000002;00000019;;1;0;1;;0;;;;;;;;;0;1;0;0;11000025;5;25;5;1;0;0;0;1;0;0
1000000239;10000061;100000224;2020;16;1;3;1;;00000513;00000006;00000021;;2;0;0;;;;;;;0;;;;0;1;0;0;11000008;5;;5;1;0;0;0;1;0;0
1000000241;10000128;100000226;2020;17;2;3;1;;00005155;00000003;00000008;00005101;1;0;0;0;;;;;;;0;0;;0;1;0;0;11000018;5;21;5;1;0;0;0;1;0;0
1000000244;10000145;100000228;2020;8;1;0;1;;00005156;00000006;;00001753;2;0;0;;;;;;;;;0;;0;1;0;0;11000020;2;;5;1;0;0;0;1;0;0
1000000245;10000193;100000229;2020;9;1;3;1;;00004586;00000001;;00004772;1;1;0;;;0;;;;0;0;;;0;1;0;0;11000027;5;22;5;1;0;0;0;1;0;0
1000000246;10000103;100000230;2020;15;1;1;1;;00001777;00000005;;00002375;1;0;0;;;;;;1;;;;;0;1;0;0;11000014;5;39;5;1;0;0;0;1;0;0
1000000247;10000201;100000231;2020;15;1;0;1;;00001697;00000003;00000002;00003333;1;0;0;;;;0;;;0;;;;0;1;0;0;11000028;5;18;5;1;0;0;0;1;0;0
1000000248;10000145;100000232;2020;8;2;3;1;;00004686;00000007;00000006;00002805;1;0;1;;;0;;;;0;;;;0;1;0;1;11000020;5;;5;1;0;0;0;1;0;0
1000000249;10000014;100000233;2020;22;2;0;1;;00003537;00000002;00000024;;2;0;0;;1;0;;;;;;;0;0;1;0;0;11000001;9;16;5;1;0;0;0;1;0;0
1000000250;10000003;100000234;2020;10;1;1;1;;00001489;00000006;00000013;;1;0;1;0;;;0;;;;0;;;0;1;0;0;11000000;5;41;;1;0;0;0;1;0;0
1000000251;10000197;100000235;2020;15;2;1;1;;00003771;00000001;00000021;00000974;1;0;0;;;1;;;;;;;0;0;1;1;0;11000028;5;19;5;1;0;0;0;1;0;0
1000000252;10000158;100000236;2020;12;2;0;1;;00002398;00000007;;;2;0;0;;;;;1;;0;;;;0;1;1;0;11000022;4;71;5;1;0;0;0;1;0;0
1000000253;10000173;100000237;2020;8;2;3;1;;00003253;00000008;00000015;00001454;1;0;0;;;;;;0;;;;;0;1;0;0;11000024;5;25;5;1;0;0;0;1;0;0
1000000254;10000140;100000238;2020;14;2;0;1;;00001641;00000001;;00005079;1;0;1;;;;;;;0;;;;0;1;0;0;11000019;2;64;5;1;0;0;0;1;0;0
1000000255;10000112;100000239;2020;18;1;1;1;;00002438;00000007;00000026;;1;0;0;;;;0;;0;;;0;;0;1;0;0;11000015;9;;5;1;0;0;0;1;0;0
1000000256;10000074;100000240;2020;13;1;0;1;;00000487;00000002;00000025;00004784;1;1;0;;;;;;0;;;0;;0;1;0;0;11000010;;1;6;1;0;0;0;1;0;0
1000000257;10000008;100000241;2020;8;1;1;1;;00001189;00000008;00000024;00000664;1;0;0;;0;;;0;;;0;;;0;1;0;0;11000001;5;14;5;1;0;0;0;1;0;0
1000000258;10000025;100000242;2020;17;2;1;1;;00004402;00000004;;00003033;1;0;0;0;;;0;;;;;;;0;1;0;0;11000003;2;1;5;1;0;0;0;1;0;1
1000000259;10000055;100000243;2020;7;1;1;1;;00003861;00000008;00000027;;1;0;0;0;0;;;;;;;;;0;1;0;0;11000007;5;26;5;1;0;0;0;1;0;0
1000000260;10000176;100000244;2020;6;1;3;1;;00004116;00000005;00000011;;2;0;0;;;;;;;;;0;;0;1;0;0;11000025;5;17;2;1;0;0;0;1;0;0
1000000261;10000092;100000245;2020;13;2;0;1;;00005493;00000003;;00004658;1;0;;0;0;;;0;;;;;0;0;1;0;0;11000013;5;2;7;1;0;0;0;1;0;0
1000000262;10000143;100000246;2020;12;1;1;1;;00002524;00000003;00000026;00001680;1;0;1;;;;;;;0;;0;;0;1;0;0;11000020;5;19;5;1;0;0;0;1;0;0
1000000265;10000063;100000248;2020;15;2;0;1;;00001365;00000008;00000023;00005051;1;0;0;;;;;;;0;;;;0;1;0;0;11000008;9;41;5;1;0;0;0;1;0;0
1000000267;10000140;100000249;2020;11;1;0;1;;00002591;00000006;;00001637;1;0;0;;;;;;0;;;0;;0;1;0;0;11000019;5;64;5;1;0;0;0;1;0;0
1000000268;10000082;100000250;2020;4;2;3;1;;00002189;00000004;00000007;00003268;1;1;0;0;0;;;;0;;;;;0;1;0;0;11000011;5;16;5;1;0;0;0;1;0;0
1000000269;10000160;100000251;2020;4;2;0;1;;00003604;00000003;00000019;;1;0;0;0;;;;;0;;;;;0;1;0;;11000022;5;69;5;1;0;0;0;1;0;0
1000000270;10000085;100000252;2020;15;2;1;1;;00003673;00000001;00000012;00004823;1;0;0;;;;;;1;;;0;0;0;1;0;1;11000012;9;19;5;1;0;0;0;1;0;0
1000000271;10000191;100000253;2020;18;2;0;1;;00002647;00000006;;00002371;1;0;0;;;;;;;0;;0;;0;1;0;0;11000027;5;21;5;1;0;0;0;1;0;0
1000000272;10000086;100000254;2020;9;1;3;1;;00003548;00000002;;00002326;1;0;0;0;;;;;0;0;;;;0;1;0;0;11000012;5;19;5;1;0;0;0;1;0;0
1000000275;10000122;100000257;2020;10;1;0;1;;00001723;00000003;;00005322;1;0;1;;0;;;;;0;0;0;;0;1;0;0;11000017;5;14;5;1;0;0;0;1;0;0
1000000276;10000105;100000258;2020;10;2;0;1;;00001979;00000006;00000014;00001259;1;1;1;;;;;;;;0;;;0;1;0;0;11000014;5;2;5;1;0;0;0;1;0;0
1000000277;10000082;100000259;2020;16;1;3;1;;00002095;00000001;00000013;00000637;1;0;0;;;;;;;;;0;;0;1;0;0;11000011;;16;5;1;0;0;0;1;0;0
1000000279;10000046;100000261;2020;10;2;1;1;;00005024;00000006;00000013;00002454;1;0;0;;;;0;0;;;;;;0;1;0;1;11000006;5;32;5;1;0;0;0;1;0;0
1000000281;10000133;100000263;2020;14;2;0;1;;00003309;00000007;00000027;;1;0;0;0;0;;;;;;;;0;0;1;0;0;11000018;5;21;5;1;0;0;0;1;0;0
1000000282;10000018;100000264;2020;15;1;3;1;;00005235;00000001;00000004;;1;0;0;;;1;;;;;;;;0;1;0;;11000002;5;25;5;1;0;0;0;1;0;0
1000000283;10000172;100000265;2020;41;2;3;1;;00003577;00000003;00000020;;1;0;0;;;;;;;;0;;;0;1;0;0;11000024;5;17;6;1;0;0;0;1;0;0
1000000284;10000194;100000266;2020;10;1;3;1;;00001978;00000006;00000003;;2;0;1;;;;;;;0;0;;0;0;1;0;0;11000027;9;;5;1;0;0;0;1;0;1
1000000286;10000115;100000268;2020;9;2;3;1;;00003819;00000002;00000012;;1;0;0;;;;0;;0;;0;;0;0;1;0;0;11000016;5;41;5;1;0;0;0;1;0;0
1000000287;10000199;100000269;2020;14;1;1;1;;00001873;00000001;00000021;00000930;1;0;0;;;;;;0;0;;;;0;1;1;0;11000028;5;41;5;1;0;0;0;1;0;0
1000000288;10000208;100000270;2020;10;2;2;1;;00003346;00000002;;;1;0;1;;;;0;;;;;;;0;1;0;0;11000029;5;;5;1;0;0;0;1;0;0
1000000290;10000102;100000272;2020;19;2;0;1;;00001437;00000006;00000024;00003868;1;0;0;0;;;;;0;;;;;0;1;;0;11000014;5;1;5;1;0;0;0;1;0;0
1000000291;10000093;100000273;2020;5;1;1;1;;00000472;00000007;;00005191;1;0;0;;;;;;0;;;;0;0;1;0;0;11000013;5;;5;1;0;0;0;1;0;0
1000000292;10000037;100000274;2020;12;2;1;1;;00001299;00000005;;00003590;1;0;0;0;;;0;;;;;;;0;1;0;0;11000005;5;2;5;1;0;0;0;1;0;0
1000000293;10000021;100000275;2020;16;1;0;1;;00001878;00000003;00000004;;1;0;0;0;0;;;;;;;;;0;1;0;0;11000002;4;20;5;1;0;0;0;1;0;1
1000000294;10000073;100000276;2020;10;1;0;1;;00002398;00000005;;;1;0;0;;;;;0;0;;;;0;0;1;0;0;11000010;;18;5;1;0;0;0;1;0;0
1000000295;10000041;100000277;2020;13;2;1;1;;00000486;00000004;00000003;;2;0;0;;0;;;;;;;;;0;1;0;0;11000005;9;;5;1;0;0;0;1;0;0
1000000296;10000191;100000278;2020;5;1;2;1;;00001448;00000005;;00003016;1;0;1;;;;;;;;0;;;0;1;0;0;11000027;5;21;5;1;0;0;0;1;0;0
1000000298;10000080;100000280;2020;15;1;0;1;;00003397;00000003;00000026;;1;0;1;;;;;;;;;;0;0;1;0;1;11000011;5;16;5;1;0;0;0;1;0;0
1000000299;10000216;100000281;2020;14;1;0;1;;00003018;00000006;00000001;00002821;2;0;0;0;0;;;;;;;;;0;1;0;0;11000030;5;2;5;1;0;0;0;1;0;0
1000000302;10000130;100000283;2020;14;1;3;1;;00003060;00000006;00000006;;1;0;1;;;1;0;;1;0;0;;;0;1;0;;11000018;5;2;5;1;0;0;0;1;0;1
1000000305;10000157;100000286;2020;21;1;1;1;;00005269;00000004;00000022;00003907;1;0;0;;;;;;;;;;;0;1;0;0;11000022;5;;5;1;0;0;0;1;0;0
1000000306;10000077;100000287;2020;16;1;0;1;;00000528;00000002;00000023;00001637;2;0;0;;;;;;;;;;;0;1;1;0;11000010;5;16;5;1;0;0;0;1;0;0
1000000307;10000065;100000288;2020;15;1;0;1;;00000720;00000004;;00000077;1;0;0;;;;;0;;;0;;;0;1;1;0;11000009;5;41;5;1;0;0;0;1;0;0
1000000309;10000174;100000290;2020;12;1;1;1;;00000268;00000005;;00000318;1;0;0;;;;;;;;;;;0;1;0;0;11000024;4;71;5;1;0;0;0;1;0;0
1000000311;10000183;100000291;2020;36;1;0;1;;00000417;00000005;;;2;0;0;;;;;;;;;0;;0;1;0;;11000026;;22;5;1;0;0;0;1;0;0
1000000312;10000166;100000292;2020;9;2;0;1;;00000557;00000001;00000025;00004298;1;0;0;;0;;0;;;;;;;0;1;0;0;11000023;2;40;5;1;0;0;0;1;0;1
1000000313;10000188;100000293;2020;13;1;5;1;;00000432;00000008;00000022;;2;1;0;;1;;;0;;0;;;;0;1;0;1;11000026;5;40;5;1;1;0;0;1;0;0
1000000314;10000193;100000294;2020;11;2;3;1;;00004404;00000003;;00002507;2;0;0;;;;0;;;;;;;0;1;0;;11000027;5;22;5;1;0;0;0;1;0;0
1000000316;10000015;100000296;2020;12;1;0;1;;00003021;00000002;00000002;;1;0;0;;;;0;;;;;;;0;1;0;0;11000002;5;2;5;1;0;0;0;1;0;0
1000000317;10000012;100000297;2020;7;1;3;1;;00003585;00000003;00000006;00000372;1;0;0;;;;;;;;;;;0;1;1;0;11000001;5;25;5;1;0;0;0;1;0;0
1000000318;10000016;100000298;2020;4;1;2;1;;00002254;00000008;;00000623;1;0;1;0;0;;;;;0;;;0;;1;0;0;11000002;5;16;5;1;0;0;0;1;0;0
1000000321;10000197;100000300;2020;16;1;3;1;;00001487;00000003;00000015;00004554;1;0;0;;;;;;;;;;0;0;1;0;0;11000028;5;19;5;1;0;0;0;1;0;0
1000000322;10000105;100000301;2020;15;2;3;1;;00001916;00000005;00000014;00001932;2;0;0;;;;0;;;0;;0;0;0;1;0;0;11000014;5;2;5;1;0;0;0;1;0;0
1000000324;10000075;100000302;2020;17;2;0;1;;00004305;00000005;00000008;;1;0;0;;;1;;;;;;;;0;1;0;0;11000010;9;71;5;1;0;0;0;1;0;0
1000000325;10000112;100000303;2020;22;2;3;1;;00004623;00000001;;00003599;1;0;0;;;;;;;;;;0;0;1;0;;11000015;5;;5;1;0;0;0;1;0;0
1000000326;10000077;100000304;2020;10;2;1;1;;00002800;00000008;;00000698;1;0;0;;;;;;;0;;;0;0;1;0;0;11000010;5;16;5;1;0;0;0;1;0;0
1000000327;10000082;100000305;2020;4;2;1;1;;00004080;00000008;00000001;00004664;1;0;0;;;;0;0;;0;;0;0;0;1;;0;11000011;5;16;5;1;0;0;0;1;0;0
1000000329;10000126;100000307;2020;5;2;2;1;;00003903;00000008;00000021;00001113;1;0;0;;;;;;;;;;;0;1;0;0;11000017;9;15;5;1;0;0;0;1;0;0
1000000330;10000167;100000308;2020;4;2;1;1;;00004467;00000002;;;1;0;0;;;;;;0;;;;;0;1;0;0;11000023;5;14;5;1;0;0;0;1;0;0
1000000331;10000025;100000309;2020;14;2;3;1;;00002400;00000002;00000018;00005400;1;0;0;;;;0;;;0;0;0;;0;1;0;0;11000003;9;1;5;1;0;0;0;1;0;0
1000000332;10000133;100000310;2020;15;2;3;1;;00005299;00000001;;;1;0;1;;;;;;;;0;;;0;1;0;0;11000018;5;21;5;1;0;0;0;1;0;1
1000000333;10000035;100000311;2020;16;1;1;1;;00002080;00000007;00000012;00000793;1;0;0;;;;0;;;;;0;0;0;1;0;;11000004;2;40;5;1;0;0;0;1;0;0
1000000334;10000042;100000312;2020;6;2;1;1;;00000720;00000004;00000026;;2;0;0;;;;;;0;;;;;0;1;0;0;11000005;5;2;5;1;0;0;0;1;0;0
1000000335;10000087;100000313;2020;9;2;3;1;;00001675;00000008;00000011;;1;0;0;0;;;;;;;;;;0;1;0;0;11000012;5;17;5;1;0;0;0;1;0;0
1000000336;10000164;100000314;2020;8;1;0;1;;00002997;00000005;;00005464;1;0;0;;;;0;;;;0;;;0;1;0;0;11000023;5;20;5;1;0;0;0;1;0;0
1000000337;10000166;100000315;2020;12;1;3;1;;00001665;00000008;00000015;;1;0;0;0;0;;;;0;;;;;0;1;0;0;11000023;5;40;5;1;0;0;0;1;0;0
1000000339;10000087;100000316;2020;12;2;3;1;;00002572;00000003;00000002;;1;0;0;;;;;;0;0;;;;0;1;0;1;11000012;5;17;5;1;0;0;0;1;0;0
1000000340;10000078;100000317;2020;16;2;0;1;;00001448;00000005;;;1;0;0;;;;;;;;;;0;0;1;0;0;11000011;9;17;;1;0;0;0;1;0;0
1000000341;10000187;100000318;2020;13;1;0;1;;00002698;00000005;00000005;;1;0;0;;;;;0;;;;;;0;1;0;0;11000026;5;21;5;1;0;0;0;1;0;0
1000000342;10000177;100000319;2020;18;1;3;1;;00003607;00000008;00000006;00002573;1;1;1;0;;1;0;;;;;0;;0;1;0;0;11000025;5;20;5;1;0;0;0;1;0;0
1000000343;10000123;100000320;2020;10;2;3;1;;00001225;00000003;;00003766;1;0;0;;;;;0;;;;;;0;1;0;0;11000017;9;;1;1;0;0;0;1;0;0
1000000344;10000201;100000321;2020;14;1;3;1;;00005154;00000003;00000017;00001901;1;1;0;0;;;;0;0;0;;;;0;1;1;0;11000028;5;18;5;1;0;0;0;1;0;0
1000000345;10000182;100000322;2020;14;2;1;1;;00000919;00000007;;;2;0;0;;;;;;;0;0;;0;0;1;0;0;11000025;5;26;5;1;0;0;0;1;0;0
1000000349;10000073;100000325;2020;20;2;1;1;;00005250;00000003;00000013;;1;0;0;0;;;;;;;0;;;0;1;0;0;11000010;9;18;5;1;0;0;0;1;0;0
1000000350;10000153;100000326;2020;9;1;1;1;;00003300;00000005;00000015;00000920;1;0;1;;0;;0;;;;;;;0;1;;0;11000021;5;20;5;1;0;0;0;1;0;0
1000000352;10000035;100000327;2020;13;1;4;1;;00003859;00000004;00000010;;2;0;0;;;1;;;0;;;;;0;1;0;0;11000004;5;40;5;1;0;0;0;1;0;0
1000000353;10000136;100000328;2020;15;1;1;1;;00005534;00000006;;;1;0;0;;;;;0;0;;;0;;0;1;0;0;11000019;9;16;5;1;0;0;0;1;0;0
1000000355;10000125;100000330;2020;9;1;1;1;;00000879;00000002;00000021;;1;0;0;0;;;;0;;0;;0;;0;1;0;0;11000017;5;14;5;1;0;0;0;1;0;0
1000000356;10000008;100000331;2020;6;1;1;1;;00003571;00000002;00000004;00001168;1;0;1;0;0;;;0;;;;;;0;1;0;0;11000001;5;14;5;1;0;0;0;1;0;0
1000000357;10000206;100000332;2020;25;1;1;1;;00001238;00000005;00000024;00002008;1;0;0;;;;;;;;;;;0;1;0;0;11000029;2;18;5;1;0;0;0;1;0;1
1000000359;10000024;100000333;2020;9;2;3;1;;00004081;00000006;00000010;00001141;2;0;1;;;;;;;;;;0;0;1;0;0;11000003;5;41;5;1;0;0;0;1;0;0
1000000360;10000153;100000334;2020;17;2;3;1;;00003150;00000002;00000003;;1;0;0;;;;;;;;0;;0;0;1;0;0;11000021;9;20;5;1;0;0;0;1;0;0
1000000361;10000034;100000335;2020;7;1;0;1;;00004612;00000002;00000015;00002970;1;0;0;0;;;;0;0;;;;;0;1;1;0;11000004;5;19;5;1;0;0;0;1;0;0
1000000362;10000171;100000336;2020;12;1;0;1;;00005365;00000003;00000012;00005273;1;0;0;;;1;0;;;0;;;;0;1;;0;11000024;5;1;5;1;0;0;0;1;0;0
1000000363;10000181;100000337;2020;39;1;1;1;;00003301;00000004;;00002766;2;0;0;0;;;;;0;;;;0;0;1;0;0;11000025;5;1;5;1;0;0;0;1;0;0
1000000364;10000054;100000338;2020;7;1;3;1;;00002866;00000005;00000014;00004581;1;0;1;;;;;;;;;;;0;1;0;0;11000007;5;1;5;1;0;0;0;1;0;0
1000000365;10000054;100000339;2020;17;2;1;1;;00003349;00000006;00000005;;2;0;0;;;;0;;;;;;;0;1;0;0;11000007;5;1;5;1;0;0;0;1;0;0
1000000368;10000125;100000341;2020;16;2;1;1;;00001661;00000002;00000005;00002675;1;0;0;;;;;;0;;;;;0;1;0;0;11000017;9;14;5;1;0;0;0;1;0;0
1000000369;10000083;100000342;2020;12;1;3;1;;00003137;00000008;00000024;;1;0;0;;;;0;;;;;;0;0;1;0;0;11000011;5;17;6;1;0;0;0;1;0;0
