CO_PESSOA_FISICA;ID_TURMA;ID_MATRICULA;NU_ANO;NU_IDADE_REFERENCIA;TP_SEXO;TP_COR_RACA;TP_NACIONALIDADE;CO_UF_NASC;CO_MUNICIPIO_NASC;CO_PAIS_RESIDENCIA;CO_UF_END;CO_MUNICIPIO_END;TP_ZONA_RESIDENCIAL;IN_NECESSIDADE_ESPECIAL;IN_TRANSPORTE_PUBLICO;IN_TRANSP_BICICLETA;IN_TRANSP_MICRO_ONIBUS;IN_TRANSP_ONIBUS;IN_TRANSP_TR_ANIMAL;IN_TRANSP_VANS_KOMBI;IN_TRANSP_OUTRO_VEICULO;IN_TRANSP_EMBAR_ATE5;IN_TRANSP_EMBAR_5A15;IN_TRANSP_EMBAR_15A35;IN_TRANSP_EMBAR_35;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;CO_ENTIDADE;TP_SITUACAO;TP_ETAPA_ENSINO;NU_DIAS_ATIVIDADE;QT_ESCOLAS_ANO;IN_TRANSFERIDO;IN_CONCLUINTE_FINAL;IN_FALECIDO;N_MATRICULAS_REG;IN_TROCA_ESCOLA;evadiu
1000000190;20000077;200000167;2019;12;1;3;1;;00004750;00000002;;00002448;2;0;0;;;;0;;;;;;;0;1;0;0;11000010;5;;2;1;0;0;0;1;0;0
1000000191;20000154;200000168;2019;19;1;0;1;;00003779;00000002;;00001000;2;0;0;;;;;0;;;;;;0;1;0;0;11000021;2;;5;1;0;0;0;1;0;0
1000000194;20000099;200000170;2019;14;1;3;1;;00001054;00000002;00000004;00001403;1;0;0;;;;;;;;;;;0;1;0;0;11000014;4;19;5;1;0;0;0;1;0;1
1000000195;20000066;200000171;2019;15;1;0;1;;00002490;00000002;;;2;0;0;0;;1;;;;;0;;;0;1;0;0;11000009;5;1;5;1;1;0;0;1;0;0
1000000196;20000166;200000172;2019;9;2;3;1;;00005099;00000002;00000014;00002609;1;0;1;;0;;;;;;;;;0;1;0;0;11000023;5;27;5;1;0;0;0;1;0;0
1000000197;20000066;200000173;2019;14;1;3;1;;00003461;00000002;00000021;00005458;1;0;0;;0;;;;;;;;;0;1;0;0;11000009;5;1;5;1;0;0;0;1;0;0
1000000198;20000048;200000174;2019;6;1;3;1;;00002085;00000001;00000018;00004275;1;0;0;;;;;;;;;;;0;1;0;;11000006;9;22;5;1;0;0;0;1;0;0
1000000199;20000137;200000175;2019;6;2;1;1;;00000288;00000001;00000016;00005336;1;0;0;;;;;;;;0;1;;0;1;0;0;11000019;9;14;5;1;0;0;0;1;0;0
1000000200;20000158;200000176;2019;4;2;3;1;;00002444;00000002;00000027;00000462;1;0;0;;;;0;;;;;0;;0;1;0;0;11000022;;2;5;1;0;0;0;1;0;0
1000000201;20000015;200000177;2019;9;1;3;1;;00001780;00000001;00000010;00005365;1;0;0;;;;;;0;;;;;0;1;0;0;11000002;5;19;5;1;1;0;0;1;0;0
1000000203;20000157;200000178;2019;10;1;0;1;;00005404;00000002;;00000602;1;0;0;;;;;0;;;;0;;0;1;0;0;11000022;9;14;5;1;0;0;0;1;0;0
1000000204;20000021;200000179;2019;16;2;1;1;;00003014;00000002;00000009;;2;0;0;;;;;;;;;;;0;1;0;0;11000002;5;16;5;1;0;0;0;1;0;0
1000000205;20000036;200000180;2019;10;1;3;1;;00000478;00000001;00000004;;1;0;1;;;1;;0;;;;;;0;1;0;0;11000005;5;69;5;1;0;0;0;1;0;0
1000000206;20000184;200000181;2019;32;1;3;1;;00003062;00000002;;;1;0;0;;;0;;0;0;;;0;;0;1;0;;11000026;9;20;5;1;0;0;0;1;0;0
1000000207;20000211;200000182;2019;10;1;0;1;;00000632;00000002;;00003489;2;0;0;;1;;;;0;;;;0;0;1;0;0;11000030;5;14;5;1;0;0;0;1;0;0
1000000209;20000154;200000184;2019;13;2;0;1;;00002406;00000001;00000007;00002000;2;0;0;;;1;;;0;;;;0;0;1;0;0;11000021;5;;5;1;0;0;0;1;0;0
1000000210;20000195;200000185;2019;9;2;3;1;;00000651;00000002;;;1;0;0;;;;0;;0;;;;;0;1;0;0;11000027;5;1;5;1;0;0;0;1;0;0
1000000212;20000062;200000186;2019;11;2;1;1;;00003241;00000002;00000023;;1;0;0;;;;;;;0;;;;;1;1;0;11000008;4;14;5;1;0;0;0;1;0;0
1000000214;20000100;200000188;2019;10;1;0;1;;00000848;00000002;;;1;0;0;;0;;;;;0;0;;;0;1;0;0;11000014;9;;5;1;0;0;0;1;0;0
1000000216;20000210;200000190;2019;18;2;3;1;;00001940;00000002;00000001;;1;0;0;;;;;;;;;;;0;1;0;0;11000029;9;21;5;1;0;0;0;1;0;0
1000000218;20000176;200000192;2019;9;2;1;1;;00003342;00000001;00000003;00001301;1;0;1;;;;;;;0;;;;0;1;0;0;11000025;5;17;5;1;0;0;0;1;0;0
1000000221;20000080;200000195;2019;16;1;3;1;;00002614;00000002;00000002;00004544;2;0;1;;;;;0;0;;;;;0;1;1;;11000011;9;18;5;1;0;0;0;1;0;0
1000000224;20000117;200000197;2019;13;2;1;1;;00000411;00000001;00000002;;1;0;0;;;;0;;;;;;;0;1;0;0;11000016;4;;5;1;0;0;0;1;0;1
1000000225;20000124;200000198;2019;19;1;0;1;;00003700;00000002;00000026;00005037;1;0;0;;;;;;;;0;;0;0;1;0;0;11000017;4;;5;1;0;0;0;1;0;1
1000000226;20000132;200000199;2019;13;2;1;1;;00001791;00000001;00000012;00003377;1;0;0;0;0;;;0;;;;;;0;1;0;0;11000018;5;14;5;1;0;0;0;1;0;0
1000000227;20000062;200000200;2019;16;1;3;1;;00001213;00000002;00000005;00004816;1;0;0;;0;;;;;;;;;0;1;0;0;11000008;9;14;5;1;0;0;0;1;0;0
1000000229;20000138;200000202;2019;12;2;0;1;;00003287;00000001;;00004774;2;0;1;;;;;;;;;0;;0;1;0;0;11000019;9;1;5;1;0;0;0;1;0;0
1000000230;20000186;200000203;2019;11;1;3;1;;00005159;00000002;00000018;00003033;1;0;1;;;;;;;;;0;0;0;1;0;;11000026;2;25;5;1;0;0;0;1;0;1
1000000232;20000041;200000205;2019;13;2;1;1;;00003360;00000001;00000016;00005455;1;0;0;;;1;0;;;;;;;0;1;0;0;11000005;5;26;5;1;0;0;0;1;0;0
1000000235;20000087;200000206;2019;19;2;3;1;;00001269;00000001;;;2;0;0;;;;;;;;;;;0;1;0;0;11000012;5;19;5;1;0;0;0;1;0;0
1000000236;20000023;200000207;2019;14;1;1;1;;00005569;00000002;00000012;00005197;1;0;0;;0;;;0;0;;;;;0;1;0;0;11000003;5;17;5;1;0;0;0;1;0;0
1000000238;20000177;200000208;2019;9;2;3;1;;00004122;00000002;;;1;0;1;;0;;;;;;;;;0;1;0;0;11000025;2;18;2;1;0;0;0;1;0;0
1000000239;20000032;200000209;2019;17;1;3;1;;00004018;00000002;00000011;00004341;1;0;0;;;;0;;;;;;;0;1;0;0;11000004;5;18;5;1;0;0;0;1;0;0
1000000240;20000082;200000210;2019;14;2;1;1;;00003884;00000002;00000010;;1;0;0;;;1;;;;0;;;;0;1;0;0;11000011;5;1;5;1;0;0;0;1;0;0
1000000241;20000109;200000211;2019;18;2;3;1;;00000010;00000002;;00000967;1;0;0;;;;;;0;;0;;;0;1;0;0;11000015;5;16;5;1;0;0;0;1;0;0
1000000243;20000014;200000212;2019;12;1;3;1;;00003833;00000002;00000002;;1;0;1;;0;1;;0;;0;0;;0;0;1;0;0;11000001;;15;5;1;0;0;0;1;0;0
1000000244;20000214;200000213;2019;9;1;0;1;;00001356;00000002;00000001;00001271;2;0;0;;;;;;0;;;0;;0;1;1;0;11000030;5;22;5;1;0;0;0;1;0;0
1000000245;20000212;200000214;2019;10;1;3;1;;00005206;00000001;00000011;;1;0;0;;;;;;;;;;;0;1;0;0;11000030;5;14;5;1;0;0;0;1;0;0
1000000246;20000045;200000215;2019;16;1;1;1;;00003231;00000001;00000007;00001565;1;0;1;0;;;;0;;;;;;0;1;0;;11000006;5;2;5;1;0;0;0;1;0;0
1000000249;20000033;200000218;2019;23;2;0;1;;00003073;00000001;00000015;00002630;1;0;0;;;;;;;;;;;0;1;;0;11000004;5;69;5;1;0;0;0;1;0;0
1000000250;20000098;200000219;2019;11;1;1;1;;00003479;00000001;00000015;;1;0;0;0;;;;;;0;;;;0;1;0;0;11000013;5;2;5;1;0;0;0;1;0;0
1000000251;20000188;200000220;2019;16;2;1;1;;00005342;00000001;;;1;0;1;0;;;0;;;;;;;0;1;0;0;11000026;5;70;5;1;0;0;0;1;0;0
1000000252;20000024;200000221;2019;13;2;0;1;;00003282;00000001;;00005332;1;0;1;0;;;0;;0;;;0;;0;1;0;0;11000003;5;41;5;1;0;0;0;1;0;0
1000000253;20000083;200000222;2019;9;2;3;1;;00004272;00000001;00000002;00002786;1;0;0;;;0;;;;;0;;;0;1;0;0;11000011;5;18;5;1;0;0;0;1;0;0
1000000254;20000037;200000223;2019;15;2;0;1;;00002171;00000002;00000027;;1;0;0;0;;;0;;0;;;;;0;1;0;0;11000005;;2;1;1;0;0;0;1;0;0
1000000256;20000131;200000225;2019;14;1;0;1;;00001882;00000002;;00002162;1;1;1;;;1;;;;;;;;0;1;0;0;11000018;9;41;2;1;0;0;0;1;0;0
1000000257;20000015;200000226;2019;9;1;1;1;;00000043;00000001;00000001;;1;0;1;0;0;;;;;;;;;0;1;0;0;11000002;2;19;5;1;0;0;0;1;0;1
1000000259;20000137;200000227;2019;8;1;1;1;;00003364;00000001;;;1;0;0;;0;;;;;;;;0;0;1;0;0;11000019;5;14;5;1;0;0;0;1;0;0
1000000260;20000175;200000228;2019;7;1;3;1;;00005346;00000002;00000020;00002577;2;0;0;;;0;;;;0;0;;;0;1;0;0;11000024;5;41;5;1;0;0;0;1;0;0
1000000261;20000012;200000229;2019;14;2;0;1;;00000553;00000002;;00004063;1;0;0;;0;;;0;;;;;;0;1;0;0;11000001;5;18;5;1;0;0;0;1;0;0
1000000262;20000019;200000230;2019;13;1;1;1;;00004734;00000002;00000021;;1;0;1;;;;;;;0;;;0;0;1;0;0;11000002;;3;5;1;0;0;0;1;0;0
1000000264;20000116;200000231;2019;9;1;3;1;;00001729;00000002;00000003;00004291;2;0;0;;;;0;;0;;;;;0;1;0;0;11000016;2;20;5;1;0;0;0;1;0;0
1000000267;20000091;200000233;2019;12;1;0;1;;00001762;00000002;00000010;00001238;2;0;0;;;;0;;;;;;;0;1;0;0;11000012;4;2;5;1;0;0;0;1;0;1
1000000268;20000092;200000234;2019;4;2;3;1;;00001541;00000002;00000004;00004771;1;0;1;;;;;0;;;;;;0;1;0;0;11000013;5;14;5;1;0;0;0;1;0;0
1000000269;20000070;200000235;2019;4;2;0;1;;00004287;00000001;;;1;0;0;;;;;;;;;;;;1;0;0;11000009;2;70;5;1;0;0;0;1;0;1
1000000271;20000052;200000237;2019;19;2;0;1;;00005308;00000001;00000017;00001534;1;0;0;0;0;1;;;0;;0;;;0;1;0;0;11000007;9;2;5;1;0;0;0;1;0;0
1000000272;20000156;200000238;2019;10;1;3;1;;00004543;00000001;;;1;0;1;;1;;;0;0;;0;;;0;1;0;0;11000022;5;17;5;1;0;0;0;1;0;0
1000000273;20000186;200000239;2019;16;2;0;1;;00004923;00000001;00000024;;1;0;0;;;;0;;;;;;;0;1;0;0;11000026;5;25;5;1;0;0;0;1;0;0
1000000274;20000104;200000240;2019;4;1;1;1;;00005390;00000002;;00004769;1;0;1;;;;;;;;;;;0;1;0;0;11000014;9;71;5;1;0;0;0;1;0;0
1000000276;20000090;200000242;2019;11;2;0;1;;00003044;00000002;00000005;00003716;1;0;0;;;;;;;;;;;0;1;;0;11000012;9;;5;1;0;0;0;1;0;0
1000000277;20000006;200000243;2019;17;1;3;1;;00000089;00000001;00000005;;1;0;0;;;;;;;;0;;;;1;;0;11000000;;;5;1;0;0;0;1;0;0
1000000278;20000046;200000244;2019;10;2;2;1;;00003574;00000001;00000016;00001042;1;0;0;;;;;;;;;0;0;0;1;;0;11000006;5;16;5;1;0;0;0;1;0;0
1000000279;20000194;200000245;2019;11;2;1;1;;00004910;00000001;;00000775;1;0;1;0;;;;;;;;;;0;1;0;0;11000027;5;2;5;1;0;0;0;1;0;0
1000000280;20000060;200000246;2019;10;2;3;1;;00001052;00000002;;;1;0;0;;0;;;;;;;;0;0;1;0;0;11000008;5;21;5;1;0;0;0;1;0;0
1000000281;20000214;200000247;2019;15;2;0;1;;00002813;00000002;00000025;;1;1;0;0;;;;;0;;;;;0;1;0;0;11000030;9;22;5;1;0;0;0;1;0;1
1000000282;20000023;200000248;2019;16;1;3;1;;00000224;00000002;00000018;00003525;2;0;0;;;;;;;0;;;;0;1;1;1;11000003;5;17;5;1;0;0;0;1;0;0
1000000283;20000147;200000249;2019;42;2;3;1;;00000892;00000001;;;1;0;0;0;;;;0;0;;;;;0;1;0;0;11000020;4;23;5;1;0;0;0;1;0;1
1000000285;20000009;200000250;2019;16;2;2;1;;00000008;00000002;;00002278;1;1;0;;;1;;;;0;;;;0;1;0;0;11000001;5;15;5;1;0;0;0;1;0;0
1000000287;20000110;200000252;2019;15;1;1;1;;00000795;00000002;;00001316;1;0;0;;;;;;;;;;;0;1;0;0;11000015;5;1;5;1;0;0;0;1;0;0
1000000288;20000187;200000253;2019;11;2;2;1;;00004405;00000002;;;1;0;1;0;;;;;0;;;;;0;1;1;0;11000026;5;14;3;1;0;0;0;1;0;0
1000000289;20000196;200000254;2019;15;1;3;1;;00002278;00000002;;;2;0;0;0;;1;0;0;0;;;;0;0;1;0;0;11000027;9;16;5;1;0;0;0;1;0;0
1000000290;20000128;200000255;2019;20;2;0;1;;00003536;00000001;00000021;00004880;1;1;1;;;;0;;0;0;;;0;0;1;0;0;11000018;5;2;5;1;0;0;0;1;0;0
1000000292;20000190;200000257;2019;13;2;1;1;;00000284;00000002;;00002475;1;0;0;;;;;;;0;;;;0;1;0;0;11000027;5;25;1;1;0;0;0;1;0;0
1000000294;20000176;200000258;2019;11;1;0;1;;00000736;00000002;;;2;0;0;;0;;;;;;;;;0;1;0;0;11000025;5;17;5;1;0;0;0;1;0;0
1000000295;20000019;200000259;2019;14;2;1;1;;00000192;00000002;00000021;00003118;2;0;0;0;;;;0;;;;;;0;1;0;0;11000002;5;3;5;1;0;0;0;1;0;0
1000000298;20000060;200000262;2019;16;1;0;1;;00004343;00000002;;;1;0;0;0;;;;;;;;;;0;1;0;0;11000008;9;21;5;1;0;0;0;1;0;0
1000000299;20000042;200000263;2019;15;1;0;1;;00002959;00000001;00000012;00001783;1;1;0;;;;;;;;;;;0;1;0;0;11000005;5;14;5;1;0;0;0;1;0;0
1000000300;20000072;200000264;2019;10;2;2;1;;00003828;00000002;00000017;00005065;1;0;0;;;;;;0;0;;;;0;1;0;0;11000010;5;;5;1;0;0;0;1;0;0
1000000303;20000203;200000265;2019;11;2;3;1;;00005036;00000001;00000025;00002105;1;0;0;;;;;;;;;;0;0;1;;1;11000028;5;21;5;1;0;0;0;1;0;0
1000000304;20000077;200000266;2019;20;1;3;1;;00001445;00000002;00000002;;1;0;0;;0;;;;;;;;;0;1;0;0;11000010;5;;2;1;1;0;0;1;0;0
1000000306;20000201;200000268;2019;17;1;0;1;;00003114;00000001;00000022;;1;0;0;;;1;0;;0;;0;;0;0;1;0;0;11000028;9;2;5;1;0;0;0;1;0;0
1000000308;20000117;200000270;2019;11;2;0;1;;00001652;00000002;00000002;00001273;1;0;0;;;;0;;;;;;0;0;1;0;0;11000016;9;;5;1;0;0;0;1;0;1
1000000309;20000124;200000271;2019;13;1;1;1;;00002371;00000001;;00003834;1;0;1;;;;;;0;;;;;0;1;0;;11000017;5;;5;1;0;0;0;1;0;0
1000000311;20000138;200000272;2019;37;1;0;1;;00003604;00000002;00000018;00002203;1;0;0;;;;;;;;;;;0;1;0;0;11000019;5;1;5;1;0;0;0;1;0;0
1000000313;20000037;200000273;2019;14;1;5;1;;00001930;00000002;00000017;00001277;1;0;0;;;;;;0;;;;;0;1;0;0;11000005;2;2;1;1;0;0;0;1;0;1
1000000314;20000130;200000274;2019;12;2;3;1;;00000084;00000002;00000022;00004687;1;0;0;;;;;;0;;;;;1;1;0;0;11000018;2;69;5;1;0;0;0;1;0;0
1000000317;20000032;200000277;2019;8;1;3;1;;00001929;00000001;00000006;;1;0;0;;;;;;;;;;;0;1;0;0;11000004;5;18;5;1;0;0;0;1;0;0
1000000318;20000142;200000278;2019;4;1;2;1;;00002087;00000002;;;1;0;0;;0;;;0;;;;0;;0;1;0;0;11000020;5;41;2;1;0;0;0;1;0;0
1000000320;20000132;200000279;2019;17;2;0;1;;00003669;00000001;00000015;;1;0;0;;;1;;;;;;0;;0;1;;0;11000018;4;14;5;1;0;0;0;1;0;0
1000000321;20000007;200000280;2019;17;1;3;1;;00003806;00000001;;;1;0;0;;;1;;;;;;;;0;1;0;0;11000000;5;20;5;1;0;0;0;1;0;0
1000000322;20000122;200000281;2019;16;2;3;1;;00002994;00000002;00000024;00002380;1;0;0;;;;;0;0;;;;;0;1;0;0;11000017;9;16;5;1;0;0;0;1;0;0
1000000324;20000051;200000282;2019;18;2;0;1;;00004723;00000001;00000001;00001076;2;0;1;;;;;;0;;;;;;1;1;0;11000007;9;2;5;1;0;0;0;1;0;0
1000000325;20000102;200000283;2019;23;2;3;1;;00004601;00000001;00000003;00003899;1;0;0;;;;;;;0;;0;;0;1;0;0;11000014;9;22;5;1;0;0;0;1;0;0
1000000326;20000194;200000284;2019;11;2;1;1;;00002133;00000002;;00005098;2;0;0;;;;0;;;;;;;0;1;0;0;11000027;9;2;5;1;0;0;0;1;0;0
1000000327;20000163;200000285;2019;5;2;1;1;;00003056;00000002;;00004016;1;0;0;;;;;;;;;;;0;1;0;0;11000023;2;;2;1;0;0;0;1;0;0
1000000328;20000041;200000286;2019;7;1;1;1;;00003942;00000001;00000019;00003675;1;0;0;;;1;;;0;0;;;;0;1;0;0;11000005;9;26;5;1;0;0;0;1;0;0
1000000329;20000143;200000287;2019;6;2;2;1;;00002985;00000001;00000022;00003398;1;0;1;0;;;;;;0;;;;;1;;0;11000020;;16;5;1;0;0;0;1;0;0
1000000330;20000182;200000288;2019;4;2;1;1;;00003044;00000001;;00001993;1;1;0;;;;0;0;;0;;;;0;1;0;0;11000025;5;21;5;1;0;0;0;1;0;0
1000000331;20000165;200000289;2019;15;2;3;1;;00004486;00000001;;00003020;1;0;0;;;;;;;;;;;0;1;0;0;11000023;5;16;5;1;0;0;0;1;0;0
1000000333;20000029;200000290;2019;17;1;1;1;;00004318;00000001;00000021;;1;0;0;;;;;;;;;;;0;1;0;0;11000004;5;16;5;1;0;0;0;1;0;0
1000000335;20000007;200000292;2019;10;2;3;1;;00000852;00000001;;00004728;1;0;0;;;;;;0;;;;;0;1;0;0;11000000;5;20;5;1;0;0;0;1;0;0
1000000336;20000176;200000293;2019;9;1;0;1;;00002265;00000001;00000013;;2;0;0;0;;;;;;0;;;0;0;1;;0;11000025;5;17;5;1;0;0;0;1;0;0
1000000337;20000078;200000294;2019;13;1;3;1;;00002710;00000002;;00004707;2;1;0;;;;;;;;;;;0;1;0;0;11000011;5;18;5;1;0;0;0;1;0;1
1000000339;20000041;200000295;2019;13;2;3;1;;00002154;00000002;00000017;00001806;2;0;1;0;;1;;;;;0;;;0;1;1;0;11000005;9;26;5;1;0;0;0;1;0;0
1000000340;20000028;200000296;2019;17;2;0;1;;;00000002;00000020;00000097;1;0;0;;;1;;;;0;;;;0;1;0;0;11000003;5;18;5;1;0;0;0;1;0;0
1000000341;20000131;200000297;2019;14;1;0;1;;00003715;00000002;00000001;00005019;1;0;1;;;;;;;;0;0;;0;1;0;0;11000018;4;41;2;1;0;0;0;1;0;1
1000000342;20000041;200000298;2019;19;1;3;1;;00001137;00000002;00000014;00000690;1;0;1;;;1;;0;;;;;;0;1;0;0;11000005;5;26;5;1;0;0;0;1;0;0
1000000343;20000144;200000299;2019;11;2;3;1;;00000466;00000002;00000020;00004628;1;0;0;;0;;0;;0;;;;0;0;1;0;0;11000020;5;1;5;1;0;0;0;1;0;0
1000000345;20000037;200000301;2019;15;2;1;1;;00005082;00000001;;00000976;2;0;1;;;;;;;;;;;;1;0;1;11000005;;2;1;1;0;0;0;1;0;0
1000000347;20000213;200000302;2019;11;2;1;1;;00001906;00000002;00000010;00003597;1;0;0;;;;0;;;;0;;;0;1;0;0;11000030;5;15;5;1;0;0;0;1;0;0
1000000349;20000034;200000303;2019;21;2;1;1;;00000867;00000002;00000007;00000796;1;0;1;;0;;0;;;;;;;0;1;0;0;11000004;4;41;5;1;0;0;0;1;0;0
1000000350;20000211;200000304;2019;10;1;1;1;;00002529;00000002;00000009;;1;0;1;0;0;;;;;0;;;;0;1;0;0;11000030;5;14;5;1;0;0;0;1;0;0
1000000353;20000048;200000306;2019;16;1;1;1;;00000643;00000002;00000021;;1;0;;;0;;;;;;;;;0;1;0;0;11000006;;22;5;1;0;0;0;1;0;0
1000000355;20000060;200000308;2019;10;1;1;1;;00003784;00000001;00000025;00002380;1;0;0;;;1;0;;;;;;;0;1;0;0;11000008;5;21;5;1;0;0;0;1;0;0
1000000356;20000152;200000309;2019;7;1;1;1;;00005448;00000001;00000003;00001348;2;0;0;;0;;;;;0;;;;0;1;0;0;11000021;5;;5;1;0;0;0;1;0;0
1000000359;20000007;200000310;2019;10;2;3;1;;00003462;00000001;00000019;00000989;2;0;0;0;;1;;;0;;;;;0;1;1;0;11000000;5;20;5;1;0;0;0;1;0;0
1000000360;20000198;200000311;2019;18;2;3;1;;00003070;00000001;00000009;00005034;1;0;0;;;;;;;;;;;0;1;1;;11000028;9;;5;1;0;0;0;1;0;0
1000000361;20000120;200000312;2019;8;1;0;1;;00001694;00000001;;;1;0;1;;;;0;0;;;0;;;0;1;;0;11000017;5;15;5;1;0;0;0;1;0;0
1000000362;20000162;200000313;2019;13;1;0;1;;00005014;00000002;;;1;0;0;;;;;;;;;;;0;1;0;0;11000023;5;;5;1;0;0;0;1;0;0
1000000363;20000175;200000314;2019;40;1;1;1;;00002077;00000001;00000017;00005251;1;0;0;;;;0;;;;;;;0;1;0;0;11000024;5;41;5;1;0;0;0;1;0;0
1000000364;20000051;200000315;2019;8;1;3;1;;00001841;00000002;00000004;;1;0;0;;;1;0;;0;;;;0;0;1;0;0;11000007;9;2;5;1;0;0;0;1;0;0
1000000365;20000076;200000316;2019;18;2;1;1;;00002190;00000002;;;1;0;0;;;;;;;0;0;;;0;1;0;0;11000010;9;14;5;1;0;0;0;1;0;0
1000000367;20000120;200000317;2019;4;2;1;1;;00005143;00000002;00000004;;1;0;0;1;;;;;;;;;;0;1;0;0;11000017;5;15;5;1;1;0;0;1;0;0
1000000368;20000030;200000318;2019;17;2;1;1;;00003135;00000002;00000005;00000112;2;0;0;;1;;;;0;;;;;0;1;0;0;11000004;5;72;5;1;0;0;0;1;0;0
1000000369;20000047;200000319;2019;13;1;3;1;;00001127;00000002;00000001;;1;1;0;;;;;0;0;0;0;;0;0;1;0;0;11000006;9;18;5;1;0;0;0;1;0;0
1000000370;20000039;200000320;2019;14;2;3;1;;00001029;00000002;;;1;0;0;;;;;;;;;;;0;1;1;0;11000005;5;19;5;1;0;0;0;1;0;0
1000000371;20000115;200000321;2019;11;1;0;1;;00003625;00000002;00000002;00002174;1;0;0;;;;;;;;;;;0;1;;0;11000016;5;2;5;1;0;0;0;1;0;0
1000000376;20000076;200000325;2019;12;2;3;1;;00001672;00000002;00000018;00005069;1;0;0;;;;;;;;;;;;1;0;0;11000010;5;14;5;1;0;0;0;1;0;0
1000000377;20000008;200000326;2019;14;1;0;1;;00004011;00000002;00000007;00002348;1;0;1;;0;1;0;;;;;;;0;1;0;0;11000001;5;2;5;1;0;0;0;1;0;0
1000000378;20000201;200000327;2019;15;2;0;1;;00005054;00000001;00000016;00000925;1;1;0;;;;;;;;;;;0;1;0;;11000028;5;2;5;1;0;0;0;1;0;0
1000000379;20000179;200000328;2019;5;2;0;3;;00000377;00000001;;;1;0;1;;;;;;;;0;0;;0;1;0;0;11000025;5;25;1;1;0;0;0;1;0;0
1000000380;20000089;200000329;2019;18;2;3;1;;00001124;00000002;00000003;00004022;2;0;0;;;1;;;;;;;;0;1;0;0;11000012;5;;5;1;0;0;0;1;0;0
1000000381;20000039;200000330;2019;10;2;1;1;;00002275;00000001;;00004419;1;0;0;;;;0;;0;0;0;0;;0;1;0;0;11000005;5;19;5;1;0;0;0;1;0;0
1000000383;20000043;200000331;2019;13;1;3;1;;00003840;00000002;00000007;00000496;1;0;0;;;;;0;;0;;;;0;1;0;;11000006;5;15;1;1;0;0;0;1;0;0
1000000391;20000215;200000332;2019;9;2;3;1;;00000342;00000001;;00002971;1;0;0;0;;0;0;;0;0;;;;;1;0;0;11000030;5;70;5;1;0;0;0;1;0;0
1000000392;20000007;200000333;2019;8;2;3;1;;00000337;00000002;00000002;00004053;1;0;1;;0;;;;0;;;;;0;1;0;0;11000000;5;20;5;1;0;0;0;1;0;0
1000000393;20000210;200000334;2019;12;1;1;1;;00002662;00000002;00000018;00000847;1;0;0;;;;;0;;;;;0;0;1;0;0;11000029;5;21;5;1;0;0;0;1;0;0
1000000394;20000095;200000335;2019;7;2;1;1;;00001311;00000001;00000026;00001258;2;0;0;;;;;;0;;;;0;0;1;;0;11000013;5;1;5;1;0;0;0;1;0;0
1000000398;20000075;200000337;2019;9;1;1;1;;00000110;00000001;00000025;00000037;2;0;0;;;;;;0;;;0;0;0;1;0;1;11000010;9;26;5;1;0;0;0;1;0;0
1000000399;20000209;200000338;2019;14;1;0;1;;00000520;00000001;00000005;00005465;1;0;0;;;;;;;;;;;0;1;1;1;11000029;9;;5;1;0;0;0;1;0;0
1000000401;20000059;200000339;2019;9;2;2;1;;00002114;00000002;00000027;;1;0;0;;;;;;;;;;0;0;1;0;0;11000008;5;14;4;1;0;0;0;1;0;0
1000000402;20000212;200000340;2019;8;1;1;1;;00000925;00000001;;00003170;1;0;0;;;;;;;;;;;0;1;0;0;11000030;5;14;5;1;0;0;0;1;0;0
1000000404;20000185;200000342;2019;20;1;1;1;;00003888;00000002;;00004595;1;0;1;;;;;;;;;;;0;1;0;0;11000026;5;18;5;1;0;0;0;1;0;0
1000000405;20000020;200000343;2019;14;2;3;1;;00002462;00000001;00000013;;1;0;0;;1;;0;;;;;;;0;1;0;0;11000002;5;2;5;1;0;0;0;1;0;0
1000000407;20000060;200000344;2019;13;2;0;1;;00003428;00000002;00000005;00002827;1;0;0;;;;;;;;;0;;0;1;0;0;11000008;5;21;5;1;0;0;0;1;0;0
1000000408;20000186;200000345;2019;14;2;0;1;;00002350;00000002;;00004261;1;0;0;;;1;;;;0;;0;0;0;1;0;0;11000026;5;25;5;1;0;0;0;1;0;0
1000000409;20000174;200000346;2019;17;1;3;1;;00003133;00000001;00000002;00001719;1;0;0;0;0;;;0;0;;;0;;;1;0;0;11000024;4;20;5;1;0;0;0;1;0;0
1000000410;20000143;200000347;2019;14;2;3;1;;00004536;00000002;00000024;00002989;1;0;1;;;;;;0;;;0;;0;1;0;0;11000020;5;16;5;1;0;0;0;1;0;0
1000000413;20000051;200000349;2019;7;1;1;1;;00003267;00000001;00000012;00004609;1;0;1;;;;;;;;;;;0;1;0;0;11000007;5;2;5;1;0;0;0;1;0;0
1000000414;20000211;200000350;2019;16;2;0;1;;00004416;00000002;00000005;00001752;1;0;0;;;;;;;0;;0;0;0;1;0;;11000030;2;14;5;1;0;0;0;1;0;1
1000000415;20000074;200000351;2019;16;1;1;1;;00003408;00000002;;00002306;1;0;1;;1;;;;;0;;;;0;1;0;0;11000010;9;;5;1;0;0;0;1;0;0
