CO_PESSOA_FISICA;ID_TURMA;ID_MATRICULA;NU_ANO;NU_IDADE_REFERENCIA;TP_SEXO;TP_COR_RACA;TP_NACIONALIDADE;CO_UF_NASC;CO_MUNICIPIO_NASC;CO_PAIS_RESIDENCIA;CO_UF_END;CO_MUNICIPIO_END;TP_ZONA_RESIDENCIAL;IN_NECESSIDADE_ESPECIAL;IN_TRANSPORTE_PUBLICO;IN_TRANSP_BICICLETA;IN_TRANSP_MICRO_ONIBUS;IN_TRANSP_ONIBUS;IN_TRANSP_TR_ANIMAL;IN_TRANSP_VANS_KOMBI;IN_TRANSP_OUTRO_VEICULO;IN_TRANSP_EMBAR_ATE5;IN_TRANSP_EMBAR_5A15;IN_TRANSP_EMBAR_15A35;IN_TRANSP_EMBAR_35;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;CO_ENTIDADE;TP_SITUACAO;TP_ETAPA_ENSINO;NU_DIAS_ATIVIDADE;QT_ESCOLAS_ANO;IN_TRANSFERIDO;IN_CONCLUINTE_FINAL;IN_FALECIDO;N_MATRICULAS_REG;IN_TROCA_ESCOLA;evadiu
1000000227;40000110;400000175;2023;18;1;3;1;;00001627;00000006;;00003943;1;0;1;;;;;;0;;;;;0;1;0;0;11000015;9;25;5;1;0;0;0;1;0;0
1000000228;40000056;400000176;2023;17;2;3;1;;00002393;00000004;;00001086;1;0;1;;;;;;;;;;;0;1;0;;11000007;5;1;5;1;0;0;0;1;0;0
1000000231;40000198;400000178;2023;18;2;3;1;;00000548;00000003;00000019;00004042;1;0;1;;;;0;;;;;0;;0;1;0;0;11000028;9;16;5;1;0;0;0;1;0;0
1000000232;40000156;400000179;2023;15;2;1;1;;00004153;00000008;00000002;00000757;1;0;;0;;;;;;;;0;;0;1;0;0;11000022;5;32;5;1;0;0;0;1;0;0
1000000236;40000195;400000180;2023;16;1;1;1;;00000965;00000008;;;1;0;0;;;;;;0;;0;;;0;1;0;0;11000027;;14;5;1;0;0;0;1;0;0
1000000238;40000028;400000181;2023;11;2;3;1;;00002963;00000009;;;1;0;0;;;1;;;;;;;0;0;1;0;0;11000003;2;20;5;1;0;0;0;1;0;0
1000000240;40000194;400000183;2023;16;2;1;1;;00002883;00000009;;;1;0;1;;;1;;;;;0;;;0;1;0;0;11000027;;25;5;1;0;0;0;1;0;0
1000000241;40000157;400000184;2023;20;2;3;1;;;00000005;00000010;00002801;1;0;1;;1;;;;0;;;0;;0;1;0;0;11000022;;18;5;1;0;0;0;1;0;0
1000000243;40000171;400000185;2023;14;1;3;1;;00001637;00000002;;00002099;1;0;0;;;;;;;;0;;;0;1;0;0;11000024;5;18;5;1;1;0;0;1;0;0
1000000244;40000113;400000186;2023;11;1;0;1;;00000015;00000002;00000026;;1;0;0;;;;;;;;;;;0;1;0;0;11000016;;1;5;1;0;0;0;1;0;0
1000000245;40000207;400000187;2023;12;1;3;1;;00003626;00000007;00000015;00001789;1;0;0;;;;;;;0;;;;0;1;0;0;11000029;;15;1;1;0;0;0;1;0;0
1000000246;40000015;400000188;2023;18;1;1;1;;00000622;00000002;00000010;00005261;1;1;0;;0;;;;;0;0;;;;1;0;0;11000002;9;16;5;1;0;0;0;1;0;0
1000000247;40000210;400000189;2023;18;1;0;1;;00001516;00000006;;00001472;1;0;0;;;;;;;0;;;;0;1;1;0;11000029;5;;5;1;0;0;0;1;0;0
1000000248;40000009;400000190;2023;11;2;3;1;;00000634;00000004;00000011;;1;0;0;;;1;;;0;;;;;0;1;0;0;11000001;5;41;6;1;0;0;0;1;0;0
1000000249;40000007;400000191;2023;25;2;0;1;;00003675;00000001;;00002197;2;0;0;;;;;;;;;;;0;1;0;0;11000000;5;16;5;1;0;0;0;1;0;0
1000000251;40000027;400000193;2023;18;2;1;1;;00002343;00000007;;00004356;1;0;0;;;;;;;;;;;0;1;0;0;11000003;5;41;5;1;0;0;0;1;0;0
1000000252;40000001;400000194;2023;15;2;0;1;;00000172;00000009;00000014;00005382;1;0;0;0;0;0;;;;;0;0;;;1;0;0;11000000;5;16;5;1;0;0;0;1;0;0
1000000253;40000162;400000195;2023;11;2;3;1;;00003913;00000003;;;2;0;0;;;;;;;0;;0;0;0;1;0;0;11000023;5;2;5;1;0;0;0;1;0;0
1000000255;40000144;400000197;2023;21;1;1;1;;00003564;00000009;;00002425;1;0;1;;;1;;;;;;;;0;1;0;0;11000020;5;21;5;1;0;0;0;1;0;0
1000000256;40000206;400000198;2023;16;1;0;1;;00004786;00000005;00000019;00003591;1;1;0;;;;0;;;;;0;0;0;1;0;1;11000029;4;2;5;1;0;0;0;1;0;0
1000000260;40000152;400000200;2023;9;1;3;1;;00005267;00000008;00000024;;1;0;0;;;;;;;;;;;0;1;1;0;11000021;5;2;5;1;0;0;0;1;0;0
1000000261;40000058;400000201;2023;16;2;0;1;;00001319;00000002;;;2;0;0;;;;;;;;0;;;0;1;0;0;11000008;9;1;5;1;0;0;0;1;0;0
1000000262;40000102;400000202;2023;15;1;1;1;;00000312;00000003;00000007;00005236;1;0;1;;;1;0;0;;;;;;;1;;0;11000014;5;21;5;1;0;0;0;1;0;0
1000000264;40000052;400000203;2023;11;1;3;1;;00005435;00000002;;;1;0;1;;;;;0;;;;0;;0;1;0;0;11000007;5;19;3;1;0;0;0;1;0;0
1000000265;40000135;400000204;2023;18;2;0;1;;00000848;00000009;00000003;00002327;1;0;0;;;;;;;;;;0;0;1;0;0;11000019;5;2;;1;0;0;0;1;0;0
1000000268;40000214;400000205;2023;5;2;3;1;;00001827;00000007;;00002884;2;0;0;;;;0;;;;;;;;1;0;0;11000030;9;1;5;1;0;0;0;1;0;0
1000000271;40000024;400000206;2023;21;2;0;1;;00003162;00000002;00000010;00002022;1;0;0;;;;0;0;;;;;;0;1;0;;11000003;9;;5;1;0;0;0;1;0;0
1000000272;40000207;400000207;2023;12;1;3;1;;00000832;00000007;;00004729;1;0;0;;;;;;;;;;;0;1;0;0;11000029;5;15;1;1;0;0;0;1;0;0
1000000273;40000011;400000208;2023;18;2;0;1;;00001853;00000006;00000023;00004405;1;0;0;;;;;;;;;;;;1;0;0;11000001;5;21;;1;0;0;0;1;0;0
1000000274;40000002;400000209;2023;6;1;1;1;;00005185;00000003;;00001409;1;0;0;;0;1;;;;;;;;0;1;0;1;11000000;5;1;5;1;0;0;0;1;0;0
1000000276;40000131;400000210;2023;13;2;0;1;;00004311;00000009;00000027;00004810;1;0;0;0;;;;;;;;;;0;1;0;0;11000018;5;19;5;1;0;0;0;1;0;0
1000000277;40000033;400000211;2023;19;1;3;1;;00001833;00000002;00000010;00003597;1;0;0;;0;;;;;0;;0;;0;1;0;0;11000004;;20;5;1;0;0;0;1;0;0
1000000279;40000076;400000213;2023;13;2;1;1;;00001787;00000007;00000022;;1;0;0;;0;;;;;;;1;;0;1;1;0;11000010;5;1;5;1;0;0;0;1;0;0
1000000280;40000066;400000214;2023;12;2;3;1;;00002949;00000004;00000004;00002192;1;0;0;;0;;0;;0;;;;;0;1;0;0;11000009;;2;5;1;0;0;0;1;0;0
1000000287;40000103;400000216;2023;17;1;1;1;;00002515;00000004;;00001950;1;0;0;0;;;;0;;;;;;0;1;0;0;11000014;5;16;5;1;0;0;0;1;0;0
1000000288;40000027;400000217;2023;13;2;2;1;;00002587;00000003;00000016;;1;0;1;;;;0;;0;;;;;;1;0;0;11000003;;41;5;1;0;0;0;1;0;0
1000000290;40000010;400000219;2023;22;2;0;1;;00001080;00000003;00000002;00001123;1;0;1;0;;;;;;0;0;;;0;1;0;0;11000001;5;41;5;1;0;0;0;1;0;0
1000000294;40000032;400000222;2023;13;1;0;1;;00001130;00000001;;;2;0;0;0;;;;;0;;;;;0;1;0;0;11000004;5;2;1;1;0;0;0;1;0;0
1000000295;40000045;400000223;2023;16;2;1;1;;00001035;00000009;00000017;00004097;1;0;0;;;;;;0;;0;;;0;1;0;0;11000006;5;;5;1;0;0;0;1;0;0
1000000296;40000018;400000224;2023;8;1;2;1;;00001244;00000001;;00002132;1;0;0;;;;;;;;;;;0;1;1;1;11000002;;;5;1;0;0;0;1;0;0
1000000297;40000066;400000225;2023;20;1;1;1;;00003798;00000008;;00002321;1;0;0;;;;;;0;;0;;;0;1;0;0;11000009;4;2;5;1;0;0;0;1;0;1
1000000298;40000126;400000226;2023;18;1;0;1;;00001493;00000004;00000024;00004990;1;0;0;;0;;;;;;;;0;0;1;0;;11000017;9;18;5;1;0;0;0;1;0;0
1000000299;40000186;400000227;2023;17;1;0;1;;00004062;00000005;00000015;;1;1;0;;;;;;;;;;;0;1;0;0;11000026;5;;2;1;0;0;0;1;0;0
1000000300;40000032;400000228;2023;12;2;2;1;;00002387;00000004;00000022;00003032;1;0;1;;;;;;;;;;;0;1;0;0;11000004;9;2;1;1;0;0;0;1;0;0
1000000303;40000030;400000229;2023;13;2;3;1;;00001349;00000001;;;1;0;1;;0;;0;;;;;0;;0;1;0;0;11000004;5;1;5;1;0;0;0;1;0;0
1000000309;40000006;400000233;2023;15;1;1;1;;00002204;00000009;00000006;00005470;1;0;0;;;;;;0;;;;;0;1;0;0;11000000;9;19;2;1;0;0;0;1;0;0
1000000318;40000097;400000236;2023;6;1;2;1;;00004483;00000008;00000013;;2;0;0;;;;;0;0;;;;;0;1;0;0;11000013;5;18;5;1;0;0;0;1;0;0
1000000320;40000078;400000237;2023;19;2;0;1;;00002367;00000006;;;1;0;0;;;1;;;;;;;;;1;1;0;11000011;5;40;5;1;1;0;0;1;0;0
1000000321;40000080;400000238;2023;19;1;3;1;;00001224;00000006;00000014;00004108;1;0;0;;;;;;;0;;;;0;1;0;0;11000011;5;19;5;1;0;0;0;1;0;0
1000000322;40000109;400000239;2023;18;2;3;1;;00004726;00000005;00000016;;2;0;0;;;;0;;;;0;;;0;1;1;0;11000015;5;22;5;1;0;0;0;1;0;0
1000000325;40000204;400000241;2023;25;2;3;1;;00000440;00000008;00000020;;1;0;1;;;;;;;0;;;0;0;1;0;0;11000029;;18;5;1;0;0;0;1;0;0
1000000327;40000144;400000242;2023;7;2;1;1;;00004498;00000005;00000018;00000424;1;0;0;;;;;;;0;;;;0;1;1;0;11000020;5;21;5;1;0;0;0;1;0;0
1000000328;40000025;400000243;2023;9;1;1;1;;00001374;00000003;00000003;;2;0;0;0;;;;;;;;;;0;1;0;1;11000003;2;;5;1;0;0;0;1;0;0
1000000329;40000130;400000244;2023;8;2;2;1;;00000695;00000006;00000025;;1;0;0;;;1;;;;;;;;0;1;0;0;11000018;5;17;5;1;0;0;0;1;0;0
1000000330;40000139;400000245;2023;5;2;1;1;;00003243;00000006;;00001893;1;0;0;;0;;0;;0;0;;;;0;1;1;0;11000019;9;25;5;1;0;0;0;1;0;0
1000000333;40000056;400000247;2023;19;1;1;1;;00005148;00000006;;00001810;1;0;0;;;;;;;;;;0;0;1;0;0;11000007;5;1;5;1;0;0;0;1;0;0
1000000334;40000044;400000248;2023;9;2;1;1;;00000242;00000002;;00005246;1;0;0;0;;;;;;;;0;;0;1;0;;11000006;5;41;5;1;0;0;0;1;0;0
1000000335;40000009;400000249;2023;12;2;3;1;;00003700;00000009;00000025;00004904;1;0;;0;0;;;;0;;;;0;0;1;0;0;11000001;2;41;6;1;0;0;0;1;0;1
1000000336;40000062;400000250;2023;11;1;0;1;;00003364;00000004;;;1;0;0;;;;;0;0;;0;;;0;1;;0;11000008;5;1;5;1;0;0;0;1;0;0
1000000339;40000059;400000251;2023;15;2;3;1;;00003801;00000003;00000006;00002524;1;0;0;;;;;;;;;;;0;1;0;0;11000008;5;20;5;1;0;0;0;1;0;0
1000000344;40000040;400000255;2023;17;1;3;1;;00004936;00000005;00000019;00001471;1;0;0;;;;;;;0;;;0;0;1;0;0;11000005;5;69;5;1;0;0;0;1;0;0
1000000349;40000067;400000258;2023;23;2;1;1;;00000238;00000007;;;1;0;0;;;;0;;;;;;0;0;1;;0;11000009;9;21;5;1;0;0;0;1;0;0
1000000350;40000133;400000259;2023;12;1;1;1;;00001974;00000002;00000014;00000860;2;0;0;;;;;;;;;;;0;1;0;0;11000018;5;2;3;1;0;0;0;1;0;0
1000000353;40000027;400000260;2023;18;1;1;1;;00001286;00000004;00000006;;1;0;0;0;;1;0;;;;;;0;0;1;0;0;11000003;5;41;5;1;0;0;0;1;0;0
1000000355;40000024;400000262;2023;12;1;1;1;;00002669;00000009;;00003196;1;0;0;;;;;;;0;;;;0;1;0;0;11000003;5;;5;1;0;0;0;1;0;0
1000000356;40000027;400000263;2023;9;1;1;1;;00002995;00000001;00000016;00003591;1;0;1;;;;0;;0;;;;;0;1;0;0;11000003;5;41;5;1;0;0;0;1;0;0
1000000359;40000040;400000264;2023;12;2;3;1;;00005530;00000003;00000012;00003983;1;0;0;;;;0;;;;;;0;0;1;0;0;11000005;2;69;5;1;0;0;0;1;0;1
1000000361;40000096;400000266;2023;10;1;0;1;;00003534;00000007;00000012;00002466;2;0;0;0;;;;;;;;;;0;1;0;0;11000013;5;69;2;1;0;0;0;1;0;0
1000000362;40000077;400000267;2023;15;1;0;1;;00000929;00000009;;;1;0;0;;;;;;;0;;;;0;1;0;0;11000010;5;40;2;1;0;0;0;1;0;0
1000000365;40000037;400000270;2023;20;2;1;1;;00002485;00000007;00000015;00000423;1;0;0;;0;;;;;;;;;0;1;0;0;11000005;9;19;3;1;0;0;0;1;0;0
1000000367;40000131;400000271;2023;5;2;1;1;;00003203;00000001;;00003900;1;0;1;;0;;;;0;;;;;0;1;0;0;11000018;5;19;5;1;0;0;0;1;0;0
1000000368;40000120;400000272;2023;19;2;1;1;;00000449;00000004;00000003;;1;0;0;;;;;;;;;;;0;1;0;0;11000017;4;25;5;1;0;0;0;1;0;1
1000000369;40000051;400000273;2023;15;1;3;1;;00005413;00000004;00000008;00001917;1;0;1;;;;;0;;;;;;0;1;0;0;11000007;5;69;1;1;0;0;0;1;0;0
1000000370;40000051;400000274;2023;16;2;3;1;;00004773;00000002;00000002;00002362;1;0;0;;;;;;;;;;;0;1;0;0;11000007;5;69;1;1;0;0;0;1;0;0
1000000371;40000189;400000275;2023;13;1;0;1;;00002166;00000002;00000011;;1;0;0;0;;;;;;;;;;0;1;1;0;11000026;;71;5;1;1;0;0;1;0;0
1000000372;40000061;400000276;2023;8;1;0;1;;00003744;00000009;00000008;00003311;1;0;0;;;1;;;0;0;;0;0;0;1;0;0;11000008;5;20;5;1;0;0;0;1;0;0
1000000373;40000162;400000277;2023;16;1;1;1;;00003327;00000006;00000019;;1;0;0;;;0;;0;;;;;0;0;1;0;0;11000023;5;2;5;1;0;0;0;1;0;0
1000000375;40000190;400000278;2023;34;1;3;1;;00002671;00000005;00000007;00002010;1;0;0;;;0;0;;0;0;;;;0;1;0;1;11000027;2;18;5;1;0;0;0;1;0;1
1000000379;40000040;400000282;2023;7;2;0;3;;00002076;00000002;00000013;00004769;1;0;1;;0;;;0;;;;;0;0;1;0;0;11000005;5;69;5;1;0;0;0;1;0;0
1000000381;40000153;400000283;2023;12;2;1;1;;00000163;00000004;00000012;;2;0;0;;1;;;0;;;;0;;0;1;0;0;11000021;5;20;5;1;0;0;0;1;0;0
1000000383;40000053;400000284;2023;15;1;3;1;;00004869;00000008;;00002381;1;0;0;;0;;;0;;;0;;;0;1;0;0;11000007;9;2;5;1;0;0;0;1;0;0
1000000391;40000153;400000285;2023;11;2;3;1;;00003142;00000007;;00001619;1;0;0;;;;;;;;;;;0;1;0;0;11000021;9;20;5;1;0;0;0;1;0;0
1000000392;40000183;400000286;2023;10;2;3;1;;00002178;00000007;00000025;00000978;1;0;0;;0;;;;;;;;;0;1;0;0;11000026;5;27;5;1;0;0;0;1;0;0
1000000393;40000177;400000287;2023;14;1;1;1;;00000803;00000005;00000011;00003453;1;0;0;;;;;;;0;;;0;0;1;0;0;11000025;5;;5;1;0;0;0;1;0;0
1000000394;40000207;400000288;2023;9;2;1;1;;00001779;00000002;;;1;0;1;0;;1;;;;0;0;;0;0;1;0;0;11000029;2;15;1;1;0;0;0;1;0;0
1000000398;40000178;400000290;2023;11;1;1;1;;00003341;00000004;;00002137;2;0;0;;;;;;;;0;0;;0;1;1;0;11000025;5;15;5;1;0;0;0;1;0;0
1000000399;40000147;400000291;2023;16;1;0;1;;00002217;00000004;;00001528;1;0;0;0;;;;;0;;;;;0;1;0;1;11000020;;25;;1;0;0;0;1;0;0
1000000401;40000081;400000292;2023;11;2;2;1;;00001855;00000004;00000024;00004023;1;0;0;0;1;;;;;;0;0;;0;1;0;0;11000011;5;;5;1;0;0;0;1;0;0
1000000402;40000139;400000293;2023;10;1;1;1;;00002781;00000001;00000011;;1;1;0;;;;0;0;;;;;0;0;1;0;0;11000019;5;25;5;1;0;0;0;1;0;0
1000000405;40000184;400000295;2023;16;2;3;1;;00004164;00000009;00000012;00001494;1;0;0;0;1;;;;;;;;;0;1;0;;11000026;9;2;5;1;1;0;0;1;0;0
1000000407;40000017;400000296;2023;15;2;0;1;;00003056;00000005;00000004;00000873;1;0;0;;;;;;;;0;;0;;1;0;;11000002;;20;5;1;0;0;0;1;0;0
1000000408;40000098;400000297;2023;16;2;0;1;;00003728;00000002;00000019;;1;0;0;;;;;;;;;;0;0;1;0;;11000013;5;68;5;1;0;0;0;1;0;0
1000000409;40000156;400000298;2023;19;1;3;1;;00000065;00000006;00000004;;1;0;1;;;;0;0;0;;;;;0;1;1;0;11000022;5;32;5;1;0;0;0;1;0;0
1000000410;40000037;400000299;2023;16;2;3;1;;00003936;00000001;00000021;00001978;1;0;0;0;;;;;;;;;;0;1;0;0;11000005;5;19;3;1;0;0;0;1;0;0
1000000413;40000124;400000301;2023;9;1;1;1;;00000962;00000006;00000014;00004226;1;0;0;0;;0;;0;;;;0;;0;1;0;0;11000017;5;;5;1;0;0;0;1;0;0
1000000415;40000041;400000302;2023;18;1;1;1;;00003260;00000001;00000011;00004688;1;0;0;;;;;;;;;;;0;1;0;0;11000005;5;22;5;1;0;0;0;1;0;0
1000000418;40000049;400000303;2023;19;1;3;1;;00004457;00000001;;00001438;1;0;0;;;;;;;;;;;0;1;0;0;11000006;4;40;5;1;0;0;0;1;0;0
1000000419;40000003;400000304;2023;17;2;3;1;;00002359;00000009;00000013;00000771;1;0;0;0;;;;;;;;;;0;1;0;0;11000000;5;;5;1;0;0;0;1;0;0
1000000421;40000161;400000305;2023;12;1;0;1;;00002625;00000003;00000024;00002711;1;0;0;0;0;1;;;;;;;;0;1;0;0;11000022;9;27;5;1;0;0;0;1;0;0
1000000422;40000057;400000306;2023;39;1;3;1;;00000311;00000003;00000020;;1;0;1;;0;;;;;;;;;0;1;0;0;11000008;5;2;5;1;0;0;0;1;0;0
1000000423;40000092;400000307;2023;21;1;1;1;;00004794;00000004;00000016;;1;0;0;;;;;;;;;0;0;0;1;0;0;11000013;5;19;5;1;0;0;0;1;0;0
1000000427;40000088;400000310;2023;13;2;3;1;;00003975;00000002;;;1;0;0;;;;;;;;0;0;;0;1;0;0;11000012;9;19;5;1;0;0;0;1;0;0
1000000428;40000051;400000311;2023;9;2;0;1;;00001703;00000001;00000024;00000375;1;0;0;;0;;;0;;0;;;;0;1;0;;11000007;5;69;1;1;0;0;0;1;0;0
1000000430;40000102;400000313;2023;11;2;1;1;;00000254;00000004;00000003;;1;0;0;;;;;;;;;1;;0;1;;0;11000014;;21;5;1;0;0;0;1;0;0
1000000433;40000019;400000314;2023;16;1;0;1;;00002905;00000009;00000014;;1;0;1;;;;;;0;;;0;;;1;1;0;11000002;5;69;5;1;0;0;0;1;0;0
1000000435;40000194;400000315;2023;17;2;0;1;;00002264;00000007;00000027;;2;0;0;;;;;0;;;;0;;0;1;0;0;11000027;5;25;5;1;0;0;0;1;0;0
1000000437;40000081;400000316;2023;14;2;0;1;;00000005;00000004;;;2;0;0;0;;;;;0;;;0;;0;1;0;0;11000011;;;5;1;0;0;0;1;0;0
1000000438;40000150;400000317;2023;16;2;3;1;;00005193;00000006;;00002612;1;0;0;;0;;;;;0;;;;0;1;0;0;11000021;5;15;4;1;0;0;0;1;0;0
1000000439;40000141;400000318;2023;12;1;1;1;;00002784;00000001;00000015;00003744;2;0;0;;;;;;0;;;;;0;1;0;0;11000020;5;27;5;1;0;0;0;1;0;0
1000000440;40000006;400000319;2023;10;1;2;1;;00004502;00000004;;00005250;1;0;0;;;;;;;;;;;0;1;0;0;11000000;5;19;2;1;0;0;0;1;0;0
1000000443;40000162;400000320;2023;7;2;0;1;;00003860;00000001;;00003421;1;0;0;;0;;0;;;0;;;;0;1;1;0;11000023;9;2;5;1;0;0;0;1;0;0
1000000446;40000130;400000322;2023;18;2;0;1;;00002497;00000003;00000023;;1;0;1;;;;;;;;0;;0;0;1;0;1;11000018;;17;5;1;0;0;0;1;0;0
1000000447;40000056;400000323;2023;21;1;1;1;;00001900;00000009;;00004487;1;0;0;;;;;;;;;;;0;1;0;0;11000007;9;1;5;1;0;0;0;1;0;0
1000000450;40000099;400000324;2023;19;1;2;1;;00005321;00000007;00000002;00005072;1;0;0;;;;0;;;0;;;0;0;1;0;0;11000014;5;17;5;1;0;0;0;1;0;0
1000000452;40000182;400000325;2023;9;1;1;1;;00005486;00000009;00000009;00003278;1;0;0;;0;1;;0;;0;;;;0;1;1;0;11000025;5;14;;1;0;0;0;1;0;0
1000000453;40000163;400000326;2023;10;2;4;1;;00005558;00000006;00000008;00001060;1;0;1;;;;;;0;0;;;;0;1;0;0;11000023;5;;5;1;0;0;0;1;0;0
1000000454;40000199;400000327;2023;19;2;2;1;;00000302;00000008;;00000795;1;0;0;;;1;0;;;;;;0;0;1;0;0;11000028;;;2;1;0;0;0;1;0;0
1000000456;40000186;400000328;2023;14;2;1;1;;00002699;00000009;;00001022;1;0;0;;;0;;;;;;;;0;1;0;0;11000026;5;;2;1;0;0;0;1;0;0
1000000458;40000213;400000329;2023;6;1;0;1;;00000227;00000009;00000003;00000878;1;0;;;;1;;;0;;;;;0;1;0;0;11000030;5;2;5;1;0;0;0;1;0;0
1000000459;40000034;400000330;2023;7;2;5;1;;00001389;00000007;00000007;00005395;1;0;0;;0;;;;;0;;0;;0;1;0;1;11000004;5;41;5;1;1;0;0;1;0;0
1000000462;40000143;400000331;2023;7;1;3;1;;00002809;00000006;;;1;0;0;0;;;;;;;;0;;0;1;0;0;11000020;5;;5;1;0;0;0;1;0;0
1000000463;40000107;400000332;2023;16;1;0;1;;00005110;00000004;00000015;00003597;2;0;0;;1;;;;;;;;;0;1;0;0;11000015;9;18;5;1;0;0;0;1;0;0
1000000467;40000114;400000334;2023;18;2;0;1;;00001677;00000006;;;2;0;0;;;;;;0;;;;0;0;1;0;0;11000016;9;;5;1;0;0;0;1;0;0
1000000468;40000124;400000335;2023;19;1;0;1;;00002774;00000008;00000017;00002325;2;0;0;;;;;;;;;;;0;1;0;0;11000017;5;;5;1;0;0;0;1;0;0
1000000469;40000161;400000336;2023;22;2;0;1;;00000737;00000001;00000007;00004526;1;0;0;0;;;;;;;;;;0;1;0;0;11000022;5;27;5;1;0;0;0;1;0;0
1000000471;40000092;400000338;2023;17;2;3;1;;00000026;00000002;00000002;;2;0;0;;;;;0;;;;0;;0;1;0;0;11000013;5;19;5;1;0;0;0;1;0;0
1000000472;40000177;400000339;2023;23;1;3;1;;00001983;00000001;;;1;0;0;;;;;0;;0;;;;0;1;0;0;11000025;5;;5;1;0;0;0;1;0;0
1000000474;40000159;400000340;2023;12;2;3;1;;00002311;00000004;00000015;00005409;1;0;0;0;;;;;0;;;;;0;1;0;0;11000022;2;;5;1;0;0;0;1;0;1
1000000481;40000026;400000342;2023;20;1;0;1;;00001411;00000007;00000018;00001016;1;0;0;;;1;;0;;0;;;;0;1;0;0;11000003;5;;5;1;0;0;0;1;0;0
1000000482;40000214;400000343;2023;7;2;1;1;;00001989;00000003;00000024;00000908;1;0;0;;;;;;;;;;0;0;1;0;0;11000030;5;1;5;1;0;0;0;1;0;0
1000000484;40000193;400000344;2023;6;1;1;1;;00001353;00000007;00000016;00004043;1;0;0;;;;0;;0;;0;;0;0;1;0;0;11000027;5;1;5;1;0;0;0;1;0;0
1000000488;40000130;400000345;2023;16;2;3;1;;00004922;00000005;;;2;0;0;;;;0;0;;;;;;0;1;0;0;11000018;5;17;5;1;0;0;0;1;0;0
1000000489;40000058;400000346;2023;17;1;0;1;;00001986;00000002;;;1;0;1;;;;;;;;;;0;0;1;0;0;11000008;5;1;5;1;0;0;0;1;0;0
1000000491;40000096;400000347;2023;12;2;1;1;;00002796;00000001;00000013;;1;0;1;;;;;;;;;;;0;1;;0;11000013;5;69;2;1;0;0;0;1;0;0
1000000492;40000150;400000348;2023;7;1;1;1;;00004474;00000005;00000003;00003492;1;0;;;;;;0;;;;;;0;1;1;0;11000021;5;15;4;1;0;0;0;1;0;0
1000000494;40000129;400000349;2023;12;1;0;1;;00001644;00000002;00000010;;1;0;0;;;;;;;;;;;0;1;0;0;11000018;;20;5;1;0;0;0;1;0;0
1000000496;40000042;400000350;2023;8;2;3;1;;00001286;00000009;00000006;00000798;1;0;0;0;;;;;;;;;;0;1;1;;11000005;5;27;5;1;0;0;0;1;0;0
1000000497;40000026;400000351;2023;15;2;0;1;;00002002;00000004;00000002;00002638;2;0;0;;;;;0;;;;0;;0;1;1;0;11000003;4;;5;1;0;0;0;1;0;1
1000000498;40000085;400000352;2023;18;1;1;1;;00001039;00000009;00000026;00004825;1;0;1;0;0;;0;;0;;;;;0;1;0;0;11000012;9;40;5;1;0;0;0;1;0;0
1000000499;40000066;400000353;2023;17;1;3;1;;00002422;00000005;;;1;0;0;;0;;;;;;;;0;;1;0;0;11000009;9;2;5;1;0;0;0;1;0;0
1000000501;40000096;400000354;2023;18;2;3;1;;00001131;00000008;;00001375;1;0;0;;;;0;;;;;;;0;1;0;0;11000013;5;69;2;1;0;0;0;1;0;0
1000000502;40000163;400000355;2023;11;1;0;1;;00001307;00000007;00000026;;2;0;0;;;;;;;0;;;;0;1;;0;11000023;9;;5;1;0;0;0;1;0;0
1000000503;40000039;400000356;2023;21;2;1;1;;00000728;00000009;00000017;;1;0;0;0;;;;;;;;;;0;1;0;0;11000005;5;25;5;1;0;0;0;1;0;1
1000000504;40000077;400000357;2023;16;1;1;1;;00005300;00000008;00000010;00002543;2;0;0;;;;;;;;;;;0;1;0;0;11000010;;40;2;1;0;0;0;1;0;0
1000000505;40000062;400000358;2023;6;1;3;1;;00000706;00000004;00000020;00005073;1;0;0;0;0;1;;;;;;0;0;0;1;0;0;11000008;5;1;5;1;0;0;0;1;0;0
1000000510;40000117;400000360;2023;18;2;1;1;;00005050;00000009;00000011;;1;0;1;;;;;;;;;;;0;1;0;0;11000016;9;19;5;1;0;0;0;1;0;0
1000000511;40000158;400000361;2023;8;2;3;1;;00005103;00000004;;00003176;1;0;0;;;;0;;;;;;;0;1;1;0;11000022;5;15;5;1;0;0;0;1;0;0
1000000513;40000131;400000362;2023;15;2;0;1;;00001771;00000006;;00004641;1;0;0;;;;;;0;;;0;;0;1;0;0;11000018;5;19;5;1;0;0;0;1;0;0
1000000514;40000032;400000363;2023;11;1;1;1;;00002667;00000007;;00000751;2;0;0;;;;;;;;;;0;0;1;0;0;11000004;5;2;1;1;0;0;0;1;0;0
1000000515;40000046;400000364;2023;13;1;1;1;;00003828;00000001;00000014;00001415;2;0;0;0;;;;;;;;0;;0;1;0;0;11000006;5;41;5;1;0;0;0;1;0;0
1000000517;40000136;400000366;2023;15;2;3;1;;00002105;00000004;00000021;;1;0;0;;;;;;;0;0;0;;0;1;0;0;11000019;9;25;5;1;0;0;0;1;0;0
1000000519;40000114;400000367;2023;20;2;0;1;;00004588;00000002;00000026;00000299;2;0;0;0;;;;;;;;;;0;1;0;0;11000016;9;;5;1;0;0;0;1;0;0
